Origin_idx,Drug name,Sanger ID,IC50
192330,GSK2578215A,SIDM00465,6.05832
9555,BMS-536924,SIDM00230,2.6082566666666667
181585,Afuresertib,SIDM00917,0.704281
64622,MK-1775,SIDM00975,2.471219
231893,AT13148,SIDM01102,1.54941
97263,SCH772984,SIDM00591,1.739049
216027,Palbociclib,SIDM00864,4.2313255000000005
105779,Entinostat,SIDM00483,4.671208
97045,EPZ5676,SIDM00176,5.72263
97644,SCH772984,SIDM00833,1.219037
63292,Niraparib,SIDM00346,3.214975
189872,GDC0810,SIDM00091,6.973783
195479,NVP-ADW742,SIDM00320,4.185825
189982,GDC0810,SIDM00679,5.019394
105647,Entinostat,SIDM00102,3.89008
176707,Buparlisib,SIDM00758,0.626899
95056,Alpelisib,SIDM00859,2.058478
61679,Erlotinib,SIDM00973,2.009228
72243,Daporinad,SIDM01126,-6.04415
178074,Ulixertinib,SIDM00042,2.2469195
113497,OSI-027,SIDM00323,1.234962
282337,Dabrafenib,SIDM00394,3.9978885
178229,Venetoclax,SIDM01122,2.083664
232453,AZD4547,SIDM00277,0.2742403333333333
212741,PD173074,SIDM00659,2.8362005000000003
680,Rapamycin,SIDM00266,-3.0628115
6187,Gefitinib,SIDM00389,1.402883
55446,Oxaliplatin,SIDM00863,1.8592485
202384,WEHI-539,SIDM00680,6.305148
120955,PRT062607,SIDM00102,3.687465
61541,Erlotinib,SIDM00600,3.345268
212683,PD173074,SIDM00332,-0.7617389999999999
197372,Savolitinib,SIDM01122,2.39782
117138,OTX015,SIDM00584,3.561282
210327,Nutlin-3a (-),SIDM01160,2.285676
182673,AGI-5198,SIDM00201,3.362562
183988,Navitoclax,SIDM00504,2.4409535
70466,EPZ004777,SIDM00532,5.478016
121083,PRT062607,SIDM01041,1.866192
194837,MIRA-1,SIDM00388,1.922204
15618,Lapatinib,SIDM00562,3.7052545
184681,AZD5363,SIDM00465,4.511834
12583,Entinostat,SIDM00198,0.8870015
193237,I-BRD9,SIDM00098,4.565989
63688,Niraparib,SIDM00102,3.861429
217016,Dactolisib,SIDM00346,-3.033826
155526,Alisertib,SIDM00136,2.0594695
194651,AZD7762,SIDM00688,-1.74477
142364,AZD4547,SIDM00285,3.355056
49687,Luminespib,SIDM00948,-1.8000625
296622,Fulvestrant,SIDM00441,2.9244656666666664
193329,I-BRD9,SIDM00520,4.930667
117152,OTX015,SIDM00917,2.412145
117871,GSK343,SIDM00553,2.896212
58330,Ruxolitinib,SIDM00885,3.5668420000000003
184233,Navitoclax,SIDM00732,3.7750825
187731,Osimertinib,SIDM00393,-3.069552
52180,Rapamycin,SIDM00846,-1.378719
109634,CZC24832,SIDM00606,5.4186
50,Camptothecin,SIDM00699,-1.398169
6721,Dasatinib,SIDM00374,0.2553125
197524,Savolitinib,SIDM00841,4.923909
99570,Leflunomide,SIDM00488,5.361333
217794,Pictilisib,SIDM00113,0.9500836666666664
55646,BMS-345541,SIDM00190,3.1676575
179759,ABT737,SIDM00496,1.879902
217200,Dactolisib,SIDM01233,-2.6683265
89853,Sepantronium bromide,SIDM00448,-2.9027965
42415,5-Fluorouracil,SIDM00688,-0.504448
217005,Dactolisib,SIDM00308,-2.4835015
110155,CZC24832,SIDM00256,4.282043
49015,Dasatinib,SIDM00317,1.8511
