Origin_idx,Drug name,Sanger ID,IC50
177732,Ulixertinib,SIDM00833,2.5789745
93994,Luminespib,SIDM00311,-0.634466
218253,Pictilisib,SIDM00501,0.301841
212859,PD173074,SIDM00929,0.591309
266189,Talazoparib,SIDM00929,3.5261285
177203,Buparlisib,SIDM00444,0.218953
271137,XAV939,SIDM00679,2.970905
283090,Temozolomide,SIDM00056,5.028668
120729,Foretinib,SIDM00976,1.334209
185305,Vorinostat,SIDM00104,1.6467805
188772,Ipatasertib,SIDM01126,2.232258
178919,Cisplatin,SIDM00422,1.822306
296992,Fulvestrant,SIDM00491,4.033005333333333
217348,Dactolisib,SIDM00114,-2.2897765000000003
54778,Irinotecan,SIDM00569,1.547091
185589,Nilotinib,SIDM00230,3.3412935
54416,Irinotecan,SIDM00118,3.601773
84998,VX-11e,SIDM00343,5.13556
220984,AZ6102,SIDM00482,1.766854
218055,Pictilisib,SIDM00379,-0.6131380000000001
112354,PFI3,SIDM00082,5.308395
251588,Tamoxifen,SIDM01019,2.433365
210994,Nutlin-3a (-),SIDM00487,1.9281745
9561,BMS-536924,SIDM00182,-0.1039433333333332
195917,NVP-ADW742,SIDM00833,3.641998
173965,LGK974,SIDM01247,2.333928
172264,AGI-6780,SIDM00732,2.2655890000000003
90136,Sapitinib,SIDM01198,3.418521
65383,Dinaciclib,SIDM00496,-3.449617
184925,Vorinostat,SIDM00562,2.114502
451,Rapamycin,SIDM00181,-0.6595519999999999
173236,MN-64,SIDM00420,5.663185
178609,Cisplatin,SIDM00543,3.4075426666666666
180743,Docetaxel,SIDM00688,-4.240831333333333
161057,LCL161,SIDM01073,4.345149
5051,Crizotinib,SIDM00732,3.3256775000000003
174327,LGK974,SIDM00968,3.2944925000000005
222770,VE821,SIDM00576,4.215004
184326,Navitoclax,SIDM00137,3.8702665
173032,MN-64,SIDM01047,4.317323
173189,MN-64,SIDM00364,3.123668
88056,Cyclophosphamide,SIDM01145,4.371793
186132,Nilotinib,SIDM00257,2.1583785
178710,Venetoclax,SIDM00316,2.937904
97844,SCH772984,SIDM00129,-1.784951
163045,MIM1,SIDM01095,2.8979735
185958,Nilotinib,SIDM01159,3.9162495
216298,Palbociclib,SIDM00287,0.6952985
198600,UMI-77,SIDM00441,2.726234
15957,GSK269962A,SIDM01042,2.3832706666666668
98983,IWP-2,SIDM00817,3.201688
162607,MIM1,SIDM00627,4.340666000000001
188246,Cediranib,SIDM00781,2.701149
64349,MK-1775,SIDM00833,0.338265
113915,PCI-34051,SIDM00406,0.821179
87802,Cyclophosphamide,SIDM00367,4.581498
44079,Obatoclax Mesylate,SIDM00929,1.5107825
162811,MIM1,SIDM00900,3.217971
283255,Temozolomide,SIDM00099,7.785287999999999
651,Rapamycin,SIDM01064,-2.2138335
184198,AZD5363,SIDM01047,2.738393
55465,GSK1904529A,SIDM00700,4.702189000000001
61381,Erlotinib,SIDM00569,3.363613
120329,PRT062607,SIDM00188,3.045039
117697,GSK343,SIDM00783,3.316389
966,Camptothecin,SIDM00498,-2.420719
55339,GSK1904529A,SIDM00309,3.7804755
63457,Niraparib,SIDM00917,1.642063
265645,Talazoparib,SIDM00091,4.8049065
41912,5-Fluorouracil,SIDM00553,3.2695305
212625,PD173074,SIDM00842,3.4459265
70772,EPZ004777,SIDM00487,4.404049
42256,5-Fluorouracil,SIDM00517,2.793949
192690,I-BRD9,SIDM00417,3.726605
98107,IWP-2,SIDM00263,3.219098
220519,AZ6102,SIDM00320,3.7996
181633,Afuresertib,SIDM00543,2.172502
184386,Navitoclax,SIDM00846,2.204545
155470,Alisertib,SIDM00970,2.6515095000000004
70598,EPZ004777,SIDM00971,6.375863
202839,Afatinib,SIDM00520,3.1564556666666665
228467,BMS-536924,SIDM00973,3.357127
187554,Osimertinib,SIDM00465,0.033764
64631,MK-1775,SIDM00929,0.415774
189958,GDC0810,SIDM01259,5.260623
214832,MK-8776,SIDM00077,0.640643
199961,WIKI4,SIDM00444,3.212167
98382,IWP-2,SIDM01073,2.425239
211659,BIBR-1532,SIDM00813,4.825246
49175,Dasatinib,SIDM00196,4.152987
534,Camptothecin,SIDM00482,-4.387523
96823,EPZ5676,SIDM00328,6.366398
177729,Ulixertinib,SIDM00837,0.5983075
296264,Fulvestrant,SIDM00905,3.897691
84741,VX-11e,SIDM00274,3.1612745
177309,Ulixertinib,SIDM01174,3.2307995
196927,P22077,SIDM00287,2.321271
303401,AZD5582,SIDM00199,1.534736
189437,Ipatasertib,SIDM00600,2.843806
286,Camptothecin,SIDM01259,-4.084049
118819,ML323,SIDM00577,5.827502
50162,Paclitaxel,SIDM00098,-1.456475
112968,PFI3,SIDM00375,4.979257
177629,Vinblastine,SIDM01248,-2.4635465
195914,NVP-ADW742,SIDM00837,0.603044
96235,EPZ5676,SIDM01126,5.957749
176468,Buparlisib,SIDM00096,-0.513994
186087,Nilotinib,SIDM00381,3.988562
113711,PCI-34051,SIDM00256,1.7225
180045,Docetaxel,SIDM01229,-3.850861666666667
172388,OF-1,SIDM00267,1.613622
219713,PD0325901,SIDM01073,0.0245144999999999
64394,MK-1775,SIDM00267,0.637885
178169,Cisplatin,SIDM00182,3.5655743333333336
6575,Dasatinib,SIDM01161,-3.3886935
90779,Uprosertib,SIDM00864,2.2314975
303357,AZD5582,SIDM00638,1.6829065
43980,Obatoclax Mesylate,SIDM00195,-0.0008339999999999
186219,Nilotinib,SIDM00418,4.4716765
173815,LGK974,SIDM00528,3.046965
50263,Luminespib,SIDM01006,-3.6239655
63275,Niraparib,SIDM00534,5.279245
178661,Cisplatin,SIDM00234,1.9013243333333327
604,Rapamycin,SIDM01175,-0.996568
64907,Dinaciclib,SIDM00489,-3.176173
222061,GSK591,SIDM00732,5.926473
217877,Pictilisib,SIDM00596,1.9038423333333332
156161,Alisertib,SIDM00042,1.5556785
42064,5-Fluorouracil,SIDM00833,3.9711005
60950,Erlotinib,SIDM00606,3.621164
189638,Olaparib,SIDM01161,2.2119863333333334
108056,VE-822,SIDM00537,2.398734
179448,Cytarabine,SIDM00837,0.9011345
188253,Cediranib,SIDM00834,2.458963
198790,UMI-77,SIDM01064,2.265778
112511,PFI3,SIDM00308,5.006658
202962,Afatinib,SIDM00967,-2.450738333333333
181571,Afuresertib,SIDM00584,3.290771
111646,GSK2606414,SIDM00528,4.120633
197020,P22077,SIDM00410,4.670721
113799,PCI-34051,SIDM00929,3.387126
55013,Irinotecan,SIDM00520,4.25193
211519,BIBR-1532,SIDM01206,3.419938
228333,BMS-536924,SIDM00600,1.9148295
98641,IWP-2,SIDM01198,2.033293
18170,Gemcitabine,SIDM00118,-3.646883666666667
86929,Epirubicin,SIDM00954,0.229241
217794,Pictilisib,SIDM00113,0.9500836666666664
6820,Navitoclax,SIDM01187,1.957301
198040,Savolitinib,SIDM00517,2.751513
76113,XAV939,SIDM00243,4.375714
184522,AZD5363,SIDM00243,3.550948
172290,AGI-6780,SIDM00259,2.4932905
189778,Olaparib,SIDM00732,3.8287216666666666
188147,Cediranib,SIDM00438,1.575017
178401,Venetoclax,SIDM00111,3.596248
178188,Cisplatin,SIDM01229,3.265314
115727,I-BET-762,SIDM00393,3.589644
198262,Savolitinib,SIDM00393,1.853124
202253,Afatinib,SIDM00826,2.7823996666666666
89628,Sapitinib,SIDM00294,4.78871
105457,Entinostat,SIDM00384,-1.159594
195091,MIRA-1,SIDM01093,6.090589
20314,Vinorelbine,SIDM00299,-1.796779
227899,BMS-536924,SIDM00864,2.9981935
216283,Palbociclib,SIDM00842,2.157672
87771,Cyclophosphamide,SIDM00632,4.493222
211283,BIBR-1532,SIDM01174,5.969819
97538,SCH772984,SIDM00623,5.359759
90576,Uprosertib,SIDM00719,3.897294
87287,Epirubicin,SIDM00211,-2.423981
220190,PD0325901,SIDM00520,-0.7428790000000001
178142,Ulixertinib,SIDM00416,1.360852
161310,LCL161,SIDM00962,3.345549
178024,Ulixertinib,SIDM00099,4.2763335
120869,PRT062607,SIDM00101,4.013172
188369,Cediranib,SIDM01064,2.18759
2,Camptothecin,SIDM00263,-3.360684
184,Erlotinib,SIDM00562,3.277285
211881,BIBR-1532,SIDM00195,5.496238
398,Camptothecin,SIDM00623,-3.427021
111476,GSK2606414,SIDM00096,1.130553
70395,EPZ004777,SIDM00808,2.999414
210921,Nutlin-3a (-),SIDM00056,1.2570045
222879,VE821,SIDM00411,6.315315
112124,GSK2606414,SIDM00374,4.63058
232693,AZD4547,SIDM00316,2.4361303333333333
180524,Docetaxel,SIDM00732,-6.140749
161380,LCL161,SIDM00242,3.4786275
186142,Nilotinib,SIDM00487,3.671621
54836,Irinotecan,SIDM00056,2.789743
212500,PD173074,SIDM00576,2.453031
50140,Paclitaxel,SIDM00258,-0.529691
195638,NVP-ADW742,SIDM00490,4.443441
222897,VE821,SIDM01248,5.76614
303153,AZD5582,SIDM00412,0.8795360000000001
188837,Ipatasertib,SIDM00591,-0.354992
223218,VE821,SIDM00973,3.515227
177984,Vinblastine,SIDM00407,-6.2659955
96447,EPZ5676,SIDM00793,5.680761
61661,Erlotinib,SIDM00044,3.6615
172350,OF-1,SIDM01161,5.30723
181600,Afuresertib,SIDM00962,2.384482
178133,Ulixertinib,SIDM00389,1.629155
219438,PD0325901,SIDM01160,-0.6765829999999999
50682,Crizotinib,SIDM00864,3.327217
219932,PD0325901,SIDM00971,4.200158500000001
189592,Olaparib,SIDM00813,3.2612500000000004
18558,Gemcitabine,SIDM00302,-5.925749666666667
194459,MIRA-1,SIDM01160,5.879767
6345,Dasatinib,SIDM01120,2.2747485
63609,Niraparib,SIDM00519,4.676386
171735,AGI-6780,SIDM00174,2.732904
45198,Linsitinib,SIDM00181,3.8043975
187476,Osimertinib,SIDM00621,3.136646
178477,Venetoclax,SIDM01251,2.277
265569,Talazoparib,SIDM00591,3.145266
183872,Navitoclax,SIDM01047,-1.7945525
185732,Nilotinib,SIDM01047,-4.304235
232369,AZD4547,SIDM00082,3.2413936666666667
4925,Crizotinib,SIDM00244,1.383868
180489,Docetaxel,SIDM00302,-5.902182
69391,Fulvestrant,SIDM00274,4.750486
211549,BIBR-1532,SIDM00308,5.009918
179277,Cytarabine,SIDM00808,1.3167540000000002
289802,Gemcitabine,SIDM00445,-1.9058555
62963,Niraparib,SIDM00905,5.225515
215320,MK-2206,SIDM01090,1.5438065
232711,AZD4547,SIDM01248,2.607088
98728,IWP-2,SIDM00201,1.752547
15568,Lapatinib,SIDM01073,2.769476
118534,ML323,SIDM00190,5.76313
55641,BMS-345541,SIDM00489,3.436412
184322,AZD5363,SIDM00623,3.850706
188263,Cediranib,SIDM01161,2.320498
173237,MN-64,SIDM00837,3.594564
49750,Luminespib,SIDM01007,-3.5677285000000003
6579,Dasatinib,SIDM00424,0.608234
215924,Palbociclib,SIDM01133,3.1279565
271334,XAV939,SIDM00411,4.016187
45150,Linsitinib,SIDM01163,3.6651545
214565,MK-8776,SIDM00251,0.595505
188204,Cediranib,SIDM00241,2.897322
196882,P22077,SIDM00252,6.571684
217334,Dactolisib,SIDM00487,-0.3860855
6527,Dasatinib,SIDM01145,1.8158425
43994,Obatoclax Mesylate,SIDM00501,0.048069
20094,Vinorelbine,SIDM00562,-5.0055795
303211,AZD5582,SIDM00896,1.527903
179694,ABT737,SIDM01233,1.670033
105675,Entinostat,SIDM00550,4.853125
49808,Luminespib,SIDM00441,-4.048779
211875,BIBR-1532,SIDM00202,5.43552
45606,Linsitinib,SIDM00810,1.96704
265615,Talazoparib,SIDM00789,3.004669
54758,GSK1904529A,SIDM00885,2.9217315
265880,Talazoparib,SIDM01090,2.7398800000000003
220168,PD0325901,SIDM00975,-2.3759165
199879,WIKI4,SIDM00350,5.588529
118404,GSK343,SIDM00445,3.0520265
176946,Buparlisib,SIDM00205,-0.088531
55096,Irinotecan,SIDM01006,4.720677
186017,Nilotinib,SIDM00569,3.4177295
18579,Gemcitabine,SIDM00381,-0.8433646666666665
195908,NVP-ADW742,SIDM01155,4.265124
281277,Trametinib,SIDM00267,-1.114719
107830,VE-822,SIDM00190,5.965074
70674,EPZ004777,SIDM00211,3.198339
70465,EPZ004777,SIDM00438,5.203328
214848,MK-8776,SIDM00154,2.36513
97341,SCH772984,SIDM00091,0.605283
194769,MIRA-1,SIDM00224,6.306687
303297,AZD5582,SIDM00196,1.6712935
206176,NU7441,SIDM00562,2.3264205
119004,ML323,SIDM00496,2.045645
220498,AZ6102,SIDM01122,2.955881
215205,MK-2206,SIDM01019,1.631482
54217,Irinotecan,SIDM00269,-2.022891
172038,OF-1,SIDM00136,4.818226
120777,PRT062607,SIDM00211,1.466023
178874,Cisplatin,SIDM00976,1.8721083333333333
70695,EPZ004777,SIDM00056,5.548713
217770,Pictilisib,SIDM00082,2.7975883333333336
179341,Cytarabine,SIDM00388,-1.014115
120745,Foretinib,SIDM01006,0.370934
231195,AT13148,SIDM00111,5.763629
214151,MK-8776,SIDM00885,4.68494
185515,Nilotinib,SIDM00699,4.0447335
219974,PD0325901,SIDM00810,-0.438875
45704,Linsitinib,SIDM00202,1.1471795
91034,Uprosertib,SIDM00233,1.5434845
312070,AZD8186,SIDM01251,2.990828
118647,ML323,SIDM00900,3.237683
178753,Venetoclax,SIDM01228,2.606629
61566,Erlotinib,SIDM00137,4.805607
42186,5-Fluorouracil,SIDM00242,4.1810875
271038,XAV939,SIDM00003,4.638605500000001
189811,Olaparib,SIDM00256,2.276295
211127,Nutlin-3a (-),SIDM00792,4.284984
95094,Alpelisib,SIDM00043,2.875366
43775,Obatoclax Mesylate,SIDM01092,-0.803742
41690,5-Fluorouracil,SIDM00970,4.6922185
185911,Nilotinib,SIDM01092,3.3890555
41900,5-Fluorouracil,SIDM01019,2.7880275
111758,GSK2606414,SIDM00833,4.783245
193171,I-BRD9,SIDM01093,5.312988
65315,Dinaciclib,SIDM00917,-3.930567
223272,VE821,SIDM00416,1.048054
172853,MN-64,SIDM01163,6.910013
218469,Pictilisib,SIDM00968,0.682455
202782,Afatinib,SIDM00579,2.453146
65358,Dinaciclib,SIDM00384,-4.097804
192545,I-BRD9,SIDM00889,3.831712
198438,UMI-77,SIDM00841,3.115856
181561,Afuresertib,SIDM01183,3.925362
88411,Cyclophosphamide,SIDM00377,5.807986
50385,Paclitaxel,SIDM00472,-3.027105
184095,AZD5363,SIDM00789,2.206457
97530,SCH772984,SIDM00441,-1.089257
63690,Niraparib,SIDM00154,2.54316
221708,GSK591,SIDM00064,4.412477
212392,PD173074,SIDM00064,3.2429050000000004
155867,Alisertib,SIDM00482,-1.5320475
188975,Ipatasertib,SIDM00948,3.775025
65135,Dinaciclib,SIDM00541,-3.651273
70213,EPZ004777,SIDM00182,5.727524
96452,EPZ5676,SIDM01047,4.181483
223293,VE821,SIDM00483,7.085756
198542,UMI-77,SIDM00225,0.699742
105435,Entinostat,SIDM00810,3.174883
87652,Cyclophosphamide,SIDM00203,5.405351
98219,IWP-2,SIDM00230,1.270346
43,Erlotinib,SIDM00174,3.984537
67049,Bortezomib,SIDM00260,-4.1383
218134,Pictilisib,SIDM01237,3.029594
112596,PFI3,SIDM00364,3.908807
172426,OF-1,SIDM00384,3.346261
217830,Pictilisib,SIDM00923,0.2628546666666667
190231,GDC0810,SIDM00324,3.665242
171928,AGI-6780,SIDM00291,3.5399705
195092,MIRA-1,SIDM00381,6.409827
184186,Navitoclax,SIDM00332,1.7704114999999998
296893,Fulvestrant,SIDM00195,3.872786
312049,AZD8186,SIDM00793,2.4674895
94212,Luminespib,SIDM00967,3.874461
51356,Crizotinib,SIDM00483,4.023347
179015,Cytarabine,SIDM00699,3.4804135
96497,EPZ5676,SIDM00225,6.225123
97715,SCH772984,SIDM01198,2.121713
76442,XAV939,SIDM00216,5.369069
96681,EPZ5676,SIDM01159,6.046774
184664,AZD5363,SIDM00638,4.25397
67435,Bortezomib,SIDM00975,-5.252641
178184,Ulixertinib,SIDM00214,2.516389
86779,Epirubicin,SIDM01163,-0.852421
202893,Afatinib,SIDM00350,-2.1258513333333333
41975,5-Fluorouracil,SIDM00577,2.7704975000000003
54747,Irinotecan,SIDM01247,4.173431
189564,Ipatasertib,SIDM00350,4.614606
9771,BMS-536924,SIDM00324,0.0725613333333333
70348,EPZ004777,SIDM00276,5.453763
118839,ML323,SIDM00758,3.723926
97839,SCH772984,SIDM00487,1.530565
188488,Cediranib,SIDM00551,1.729433
65270,Dinaciclib,SIDM00814,-3.832276
881,Camptothecin,SIDM00688,-4.721565
221407,AZ6102,SIDM00216,1.609797
177752,Vinblastine,SIDM00202,-4.809748
182268,AGI-5198,SIDM00863,4.03922
192800,I-BRD9,SIDM00793,2.818778
161611,LCL161,SIDM01006,3.9599865
173729,LGK974,SIDM00544,3.044009
41834,5-Fluorouracil,SIDM00864,5.847022
228429,BMS-536924,SIDM00583,2.0665135
180535,Docetaxel,SIDM00289,-2.9782456666666666
63845,MK-1775,SIDM01132,-0.185997
45607,Obatoclax Mesylate,SIDM00968,0.25835
178579,Venetoclax,SIDM00532,2.467766
91344,Uprosertib,SIDM01011,2.4059515
176366,Buparlisib,SIDM00885,1.715498
171796,AGI-6780,SIDM00326,2.6982955
55165,GSK1904529A,SIDM00424,1.8853415
220007,PD0325901,SIDM00332,2.090694
223067,VE821,SIDM00114,6.848281
9503,BMS-536924,SIDM00203,1.302424
155526,Alisertib,SIDM00136,2.0594695
118247,GSK343,SIDM00394,4.019375
63222,Niraparib,SIDM00544,3.383788
105004,Entinostat,SIDM00489,2.271525
198297,UMI-77,SIDM01160,5.637051
189854,Olaparib,SIDM00551,3.683033333333333
105341,Entinostat,SIDM00351,1.472099
269,Erlotinib,SIDM01198,3.0798795
197140,P22077,SIDM00371,5.84362
18591,Gemcitabine,SIDM00732,-0.6016640000000001
162781,MIM1,SIDM00841,5.3283425
179101,Venetoclax,SIDM01102,1.698652
120380,Foretinib,SIDM01155,-0.3345865
171923,AGI-6780,SIDM00596,2.583362
12562,Entinostat,SIDM00328,3.6627495
222354,GSK591,SIDM00817,3.225072
120841,PRT062607,SIDM00201,1.892116
112361,PFI3,SIDM00841,7.037695
50074,Luminespib,SIDM00197,-2.3216495
120315,PRT062607,SIDM00489,4.665739
118989,ML323,SIDM00211,2.551508
105563,Entinostat,SIDM00098,3.981826
211650,BIBR-1532,SIDM00241,4.413867
195396,MIRA-1,SIDM00250,5.406257
189892,Olaparib,SIDM00371,3.8445016666666665
6702,Dasatinib,SIDM00688,2.121135
542,Camptothecin,SIDM00842,-1.334407
87760,Cyclophosphamide,SIDM00951,3.414329
173197,MN-64,SIDM01092,5.471657
178058,Ulixertinib,SIDM00792,3.2157465
221953,GSK591,SIDM00267,4.346404
111635,GSK2606414,SIDM00549,3.359843
178684,Venetoclax,SIDM00834,4.014487
49107,Dasatinib,SIDM00935,-3.072882
519,Camptothecin,SIDM01183,0.137998
216378,Palbociclib,SIDM00410,0.752776
228140,BMS-536924,SIDM00317,4.206263
105400,Entinostat,SIDM00584,4.868415
117914,GSK343,SIDM00438,3.096283
231772,AT13148,SIDM00154,4.175944
63188,Niraparib,SIDM00930,5.228782
64004,MK-1775,SIDM01229,0.442431
281563,Trametinib,SIDM00976,-0.951035
45584,Linsitinib,SIDM00917,2.4973405
231886,AT13148,SIDM00406,2.531133
182282,AGI-5198,SIDM00274,5.408342
163349,MIM1,SIDM00104,4.3441015
202730,Afatinib,SIDM00256,2.0715586666666668
181112,Afuresertib,SIDM00294,4.352792
63426,Niraparib,SIDM00251,4.099441
222915,VE821,SIDM00962,0.298567
