Origin_idx,Drug name,Sanger ID,IC50
215978,Palbociclib,SIDM00113,2.561202
210314,Foretinib,SIDM00320,0.700008
197425,Savolitinib,SIDM00885,0.930695
290062,AZD6738,SIDM00954,1.6124105
297008,Fulvestrant,SIDM00154,3.346953333333333
181633,Afuresertib,SIDM00543,2.172502
65458,Dinaciclib,SIDM00129,-3.931683
283123,Temozolomide,SIDM00542,7.008138499999999
120172,Entospletinib,SIDM00323,4.043976
48890,Dasatinib,SIDM00504,1.178072
222610,VE821,SIDM00923,3.366054
179674,Cytarabine,SIDM00527,0.0744119999999999
532,Rapamycin,SIDM00535,-1.8338375
228021,BMS-536924,SIDM00532,2.622589
281178,Trametinib,SIDM00364,1.718354
20578,Vinorelbine,SIDM00422,-4.1934635
186879,Osimertinib,SIDM01174,3.296387
179151,ABT737,SIDM00203,0.748938
89397,Pevonedistat,SIDM00154,0.82463
297150,Fulvestrant,SIDM00250,3.016179333333333
111896,GSK2606414,SIDM00542,4.271054
271450,XAV939,SIDM00328,4.027248999999999
179156,ABT737,SIDM01160,1.922122
59003,Ruxolitinib,SIDM00103,5.3352105000000005
188394,Cediranib,SIDM00218,5.012638
183251,AZD3759,SIDM01251,2.07711
91172,Uprosertib,SIDM00427,3.1602885
204730,PLX-4720,SIDM00550,4.581398666666667
292495,AZD7762,SIDM00508,0.5215115
52104,Rapamycin,SIDM00551,-2.154716
215512,MK-2206,SIDM00266,0.6223395
200666,Sepantronium bromide,SIDM00196,-3.310931
58348,Ruxolitinib,SIDM00953,4.541266
112824,PFI3,SIDM00487,5.260943
271261,XAV939,SIDM00364,3.3871260000000003
58523,Ruxolitinib,SIDM00875,4.062954
161277,LCL161,SIDM00411,5.0159655
86661,Linsitinib,SIDM00444,1.350633
177183,Buparlisib,SIDM00323,1.410606
228535,BMS-536924,SIDM00483,2.9988335
215038,MK-2206,SIDM00367,2.8438505000000003
283044,Temozolomide,SIDM01228,6.2014605
281179,Trametinib,SIDM00241,2.044541
179453,Cytarabine,SIDM00832,1.506536
113258,PCI-34051,SIDM00096,2.15712
112916,PFI3,SIDM00099,8.089011
112699,OSI-027,SIDM00293,0.0350519999999998
12458,Entinostat,SIDM01146,2.4952195
282971,Temozolomide,SIDM00814,5.6730475
210631,Nutlin-3a (-),SIDM00224,2.276332
179005,Cytarabine,SIDM01122,2.1864335
181755,Afuresertib,SIDM00114,4.101359
182282,AGI-5198,SIDM00274,5.408342
281130,Trametinib,SIDM00561,1.3733075
65073,Dinaciclib,SIDM00276,-2.521316
74124,AZ960,SIDM00364,0.920865
191767,GSK2578215A,SIDM00826,5.756754
281802,Dabrafenib,SIDM00789,3.5062375
297009,Fulvestrant,SIDM00520,4.129599
117670,GSK343,SIDM00181,4.112145
122884,AGI-6780,SIDM01011,3.291417
161611,LCL161,SIDM01006,3.9599865
271489,XAV939,SIDM00257,3.68374
290639,AZD6738,SIDM00042,0.8786715
265926,Talazoparib,SIDM01159,1.841439
18830,Gemcitabine,SIDM00323,-3.913814333333333
221523,GSK591,SIDM00953,4.137514
195218,MIRA-1,SIDM00377,5.684132
9691,BMS-536924,SIDM00655,1.5637575
107981,VE-822,SIDM00864,2.896335
214330,MK-8776,SIDM01047,0.211326
112381,PFI3,SIDM00111,5.90626
186157,Nilotinib,SIDM00114,4.9017610000000005
55600,BMS-345541,SIDM01179,4.593500000000001
281956,Dabrafenib,SIDM00535,4.291308
223029,VE821,SIDM00201,3.813459
182302,AGI-5198,SIDM00291,5.947101
3266,Sorafenib,SIDM00277,-1.4240849999999998
143568,Ibrutinib,SIDM00422,3.979208
222751,VE821,SIDM00438,5.45647
202330,WEHI-539,SIDM01093,5.614579
64141,MK-1775,SIDM00596,1.428447
113356,PCI-34051,SIDM00596,5.412747
105646,Entinostat,SIDM00103,1.644415
183473,AZD3759,SIDM00251,1.940117
289851,AZD6738,SIDM01120,1.557312
195391,MIRA-1,SIDM00539,5.986162
51679,Rapamycin,SIDM00291,-0.923959
