,drug,cell_line,IC50,prediction
0,GSK1904529A,SIDM00287,2.695081,2.163845
1,XAV939,SIDM00964,2.5174255,4.0713267
2,AZD8186,SIDM00098,3.6110575,2.423698
3,Alpelisib,SIDM00309,4.972602,4.300877
4,Navitoclax,SIDM00381,3.9914675,1.6335595
5,Nutlin-3a (-),SIDM00885,4.117058500000001,4.2703643
6,MK-1775,SIDM00381,0.971567,1.139843
7,SCH772984,SIDM00826,-2.371284,1.2725561
8,WIKI4,SIDM00056,3.873413,4.1712365
9,AMG-319,SIDM00351,4.381102,5.335921
10,MIM1,SIDM00042,3.76392,4.39212
11,Luminespib,SIDM00655,-3.2395240000000003,-1.5280612
12,MIRA-1,SIDM00817,5.042824,5.816251
13,BIBR-1532,SIDM01159,4.30429,4.9590993
14,Alpelisib,SIDM00263,1.009765,3.2132125
15,Vinorelbine,SIDM01006,-5.701762,-4.03256
16,Venetoclax,SIDM00388,3.261062,-0.6706991
17,Pictilisib,SIDM00542,2.4920940000000003,0.64325607
18,Irinotecan,SIDM00111,2.03566,1.4020904
19,LGK974,SIDM01126,3.0547295,3.6359024
20,Dabrafenib,SIDM00201,4.4734655,2.7161286
21,AZD7762,SIDM00346,-0.4462809999999999,-0.8680373
22,Leflunomide,SIDM00859,4.32032,3.423734
23,Wnt-C59,SIDM00534,2.810193,2.5118039
24,WEHI-539,SIDM00203,3.061166,2.090635
25,OTX015,SIDM00974,3.725203,2.8250363
26,Dinaciclib,SIDM00976,-3.108552,0.545625
27,Ibrutinib,SIDM00411,5.899052,3.5670037
28,Sepantronium bromide,SIDM00042,-5.8211975,-3.5718775
29,Dactinomycin,SIDM00632,-5.825258,-4.8720193
30,CZC24832,SIDM00540,5.488764,3.9216387
31,VX-11e,SIDM00096,2.2575585,2.623863
32,Wnt-C59,SIDM00612,4.5870045,3.4652033
33,Rapamycin,SIDM00542,-1.799362,-3.1134787
34,Dabrafenib,SIDM00826,-0.075091,3.3320355
35,WZ4003,SIDM00632,2.238154,3.032459
36,BMS-345541,SIDM00201,2.1755675,2.7983775
37,GDC0810,SIDM00540,5.695754,4.9628444
38,AZD4547,SIDM00817,3.812196666666667,3.6242952
39,Cytarabine,SIDM00974,-0.0426374999999999,-0.07420375
40,Dabrafenib,SIDM00632,1.724149,1.8170112
41,IWP-2,SIDM00056,2.97579,2.7009747
42,AZD8186,SIDM00540,1.186744,1.0772977
43,Pictilisib,SIDM00826,0.0008939999999999,2.2004843
44,Epirubicin,SIDM00411,0.987132,-1.2602656
45,Oxaliplatin,SIDM00287,1.0486,2.7534533
46,Ulixertinib,SIDM00056,1.1917325,2.39838
47,Dabrafenib,SIDM00817,4.4795785,3.735351
48,Sorafenib,SIDM00974,1.369742,2.7730784
49,AGI-6780,SIDM00632,2.1963825,2.3309782
50,Lapatinib,SIDM00885,4.0919035,1.6761075
51,Luminespib,SIDM00351,-3.2401515,-0.8446982
52,LGK974,SIDM00346,2.4880465000000003,3.040452
53,GSK343,SIDM00411,4.8941025,3.9123597
54,AZD5582,SIDM00056,1.379435,2.5278332
55,MN-64,SIDM00203,5.444619,4.596602
56,Bortezomib,SIDM00411,-3.866131,-4.990528
57,OF-1,SIDM00826,4.406393,4.1935935
58,ML323,SIDM00974,4.595288,4.2976465
59,Savolitinib,SIDM01006,2.49315,2.3634315
60,Taselisib,SIDM00964,-0.824779,1.1102084
61,Luminespib,SIDM00287,-2.4884935,-1.8682475
62,PD173074,SIDM00974,3.681605,3.4444916
63,Vorinostat,SIDM00351,0.3313785,1.1192752
64,LGK974,SIDM00655,2.6276195,3.2429912
65,Ibrutinib,SIDM00976,5.902417,4.0807786
66,Leflunomide,SIDM00263,5.381485,4.696546
67,MK-8776,SIDM00098,2.815627,3.7955003
68,Oxaliplatin,SIDM00309,4.0868735,5.4687457
69,MK-2206,SIDM00974,2.312142,3.3680334
70,Rapamycin,SIDM00655,-1.1452685,-3.418821
71,Paclitaxel,SIDM00411,0.195684,-3.6513577
72,MN-64,SIDM00346,3.953621,3.84262
73,Osimertinib,SIDM00964,-1.185578,1.3692949
74,GSK591,SIDM00826,5.81982,4.103243
75,CZC24832,SIDM00346,4.29186,2.5609083
76,AZD3759,SIDM00042,3.535337,3.1487403
77,AZ6102,SIDM00056,1.982137,3.3522778
78,LCL161,SIDM00388,3.3760705,3.0105858
79,PLX-4720,SIDM00201,4.121317,3.4564633
80,Dabrafenib,SIDM00098,4.188765500000001,3.7796457
81,Linsitinib,SIDM00885,2.6946295,2.96713
82,Osimertinib,SIDM00098,1.197206,2.5535927
83,ML323,SIDM00817,4.630032,4.8055534
84,Nutlin-3a (-),SIDM00096,-0.0557624999999999,2.0114365
85,Entinostat,SIDM01006,0.039015,0.5187424
86,MK-8776,SIDM00056,4.806866,3.3590813
87,AGI-6780,SIDM00817,3.053226,3.5612798
88,Sepantronium bromide,SIDM00976,-3.5709845,-3.9941697
89,AZ960,SIDM00351,2.327771,3.3457794
90,Dactinomycin,SIDM00263,-4.1860285,-3.3544526
91,BIBR-1532,SIDM00111,5.79868,4.59616
92,Alpelisib,SIDM00817,4.112038,4.3919835
93,Cediranib,SIDM00042,2.109008,2.949425
94,Sorafenib,SIDM00976,4.695765,2.9545655
95,Ipatasertib,SIDM00098,3.2124,4.054868
96,GSK1904529A,SIDM00542,4.258649500000001,3.0463183
97,MK-8776,SIDM00885,4.68494,2.6835942
98,Entospletinib,SIDM00056,2.671582,3.527091
99,OF-1,SIDM00964,5.67621,3.6763663
100,BMS-345541,SIDM00351,3.026825,3.627192
101,Vinblastine,SIDM00096,-6.548958,-4.772012
102,Ipatasertib,SIDM00111,3.753564,3.5821598
103,I-BET-762,SIDM00974,3.629292,3.5538318
104,Tamoxifen,SIDM00542,4.4546715,3.6567693
105,Osimertinib,SIDM00632,1.606104,1.9328601
106,EPZ5676,SIDM00885,5.117681,4.9214697
107,Leflunomide,SIDM00976,5.675821,5.3806825
108,Linsitinib,SIDM00826,-0.6490984999999999,3.3507345
109,AZD3759,SIDM00976,3.146413,3.2534862
110,LGK974,SIDM00612,4.5903875,4.143904
111,Cediranib,SIDM00056,1.8527,2.4913743
112,BMS-536924,SIDM00203,1.302424,1.1209025
113,AGI-5198,SIDM00540,5.563837,3.7050285
114,Trametinib,SIDM00655,1.68772,1.6880256
115,OTX015,SIDM00826,2.345154,2.8361073
116,Cediranib,SIDM01126,1.783016,2.731952
117,VE821,SIDM00817,4.261795,4.6964116
118,Niraparib,SIDM01159,4.952933,4.649739
119,Tamoxifen,SIDM00287,3.3064325,2.6896482
120,MIRA-1,SIDM00964,6.366225,5.2928143
121,Rapamycin,SIDM00974,-1.514643,-2.7797027
122,5-Fluorouracil,SIDM00612,4.709927,4.865145
123,LGK974,SIDM00534,2.602404,3.265177
124,XAV939,SIDM00612,4.0763445,4.7288866
125,Navitoclax,SIDM00534,1.5892325,0.9196593
126,Taselisib,SIDM00859,-2.306294,-0.56469554
127,GSK343,SIDM00309,3.777344,4.1435304
128,Sepantronium bromide,SIDM00826,-4.7414165,-2.9966512
129,GSK1904529A,SIDM00096,1.8741825,2.4127567
130,ML323,SIDM00042,4.81952,4.7474732
131,Oxaliplatin,SIDM00111,5.434399,4.6657033
132,GSK2606414,SIDM00859,2.50178,2.140321
133,Paclitaxel,SIDM00817,-2.613796,-3.2644277
134,LCL161,SIDM00098,4.677774,4.48465
135,Cisplatin,SIDM00976,1.8721083333333333,2.8248887
136,Leflunomide,SIDM00096,2.752408,4.068685
137,Savolitinib,SIDM00346,1.193168,2.0141556
138,AZD3759,SIDM00111,2.739071,2.595671
139,PRT062607,SIDM00096,1.111939,2.5457797
140,Wnt-C59,SIDM00411,4.8940655,3.2735
141,XAV939,SIDM00351,4.1826285,4.5922723
142,Olaparib,SIDM00976,3.986163,3.9817762
143,Ibrutinib,SIDM00111,5.866447,3.5094151
144,AZD4547,SIDM00351,2.982420333333333,4.006231
145,WEHI-539,SIDM00655,2.686731,2.710854
146,SCH772984,SIDM00201,4.11685,3.2936003
147,Olaparib,SIDM00351,3.5934756666666665,4.077381
148,Epirubicin,SIDM00655,-0.200961,-1.8854861
149,SB505124,SIDM00534,4.468161666666666,3.6086285
150,Alisertib,SIDM00612,2.5365015,2.6695378
151,Alisertib,SIDM01159,2.164262,2.5087585
152,Alisertib,SIDM00976,2.6073355,2.682414
153,Vinorelbine,SIDM00411,0.7601264999999999,-3.069122
154,LGK974,SIDM00859,2.171331,2.7715774
155,AGI-6780,SIDM00859,2.3005455,1.954108
156,WIKI4,SIDM00540,0.749129,3.4645498
157,SCH772984,SIDM00111,4.327733,3.5394626
158,Niraparib,SIDM00351,5.046955,5.290399
159,AZD7762,SIDM00042,-0.5388000000000001,1.2034754
160,Vorinostat,SIDM00201,0.511714,0.40451822
161,Cediranib,SIDM00974,1.985584,2.6037593
162,Docetaxel,SIDM01006,-5.0082493333333336,-5.2652946
163,Savolitinib,SIDM01159,3.835377,3.0169709
164,VE-822,SIDM00309,4.731912,3.8138266
165,AT13148,SIDM00655,3.782534,3.533567
166,GSK2606414,SIDM00381,3.677112,3.5775359
167,PLX-4720,SIDM00056,0.618705,3.341779
168,Sepantronium bromide,SIDM00201,-5.733656,-4.6482773
169,Entospletinib,SIDM00111,5.177424,3.842237
170,Leflunomide,SIDM00056,4.009661,5.05712
171,Paclitaxel,SIDM00203,-1.7756845,-4.2424135
172,Sapitinib,SIDM00287,3.373166,2.688982
173,Sepantronium bromide,SIDM00540,-4.628489,-3.9407358
174,BMS-536924,SIDM00974,0.7108304999999999,2.4361057
175,SCH772984,SIDM00817,5.294862,3.92935
176,Olaparib,SIDM00056,3.0145016666666664,3.7198014
177,MK-1775,SIDM00096,-1.671943,0.6504986
178,GSK1904529A,SIDM00309,3.7804755,3.391604
179,Sapitinib,SIDM00655,5.531992,3.423896
180,MIRA-1,SIDM00411,7.413594,5.7099795
181,Vorinostat,SIDM00098,1.6880035,1.5874081
182,Leflunomide,SIDM00346,3.675197,3.8815835
183,Taselisib,SIDM00042,1.666773,2.1660047
184,NVP-ADW742,SIDM00056,3.341724,3.161005
185,Tamoxifen,SIDM00098,3.970034,3.9573069
186,Osimertinib,SIDM01126,1.180275,2.6090813
187,Gefitinib,SIDM00111,2.6634265,2.0156345
188,WIKI4,SIDM00826,3.667908,4.6058
189,Camptothecin,SIDM00203,-3.74162,-3.4177163
190,AZD3759,SIDM00632,1.615184,2.4989805
191,OF-1,SIDM00388,3.492522,2.823309
192,Fulvestrant,SIDM00203,4.209584666666667,3.3481226
193,LCL161,SIDM00534,4.42892,3.7792096
194,Alpelisib,SIDM00632,2.939408,2.9853616
195,EPZ5676,SIDM00351,5.520483,6.2469535
196,Navitoclax,SIDM00964,1.202863,1.7808979
197,Cyclophosphamide,SIDM00346,4.244833,4.6100965
198,P22077,SIDM00540,5.868246,4.7063503
199,PCI-34051,SIDM00309,4.328958,4.709225
200,Nilotinib,SIDM00540,4.140194,3.379671
201,LCL161,SIDM00203,4.484159,3.3727298
202,Dinaciclib,SIDM00098,-0.38578,0.91315603
203,GSK2606414,SIDM00540,2.626488,3.0899081
204,Cytarabine,SIDM00826,1.2316889999999998,0.9668389
205,Lapatinib,SIDM00096,1.885576,2.293895
206,EPZ5676,SIDM00976,5.966448,6.0678735
207,Oxaliplatin,SIDM00534,4.912083,3.921546
208,Vinorelbine,SIDM00111,-4.348715,-3.4908097
209,WEHI-539,SIDM00346,0.438495,2.5294006
210,AZD3759,SIDM00542,3.336898,2.3951354
211,Lapatinib,SIDM00612,5.0593625,4.0560737
212,Pictilisib,SIDM00540,-1.0300254999999998,0.16034088
213,ML323,SIDM00612,5.60864,5.027473
214,Ulixertinib,SIDM00826,-0.231676,2.3915954
215,PLX-4720,SIDM00203,3.401901333333333,3.6055117
216,BMS-536924,SIDM00655,1.5637575,1.6571624
217,AZD7762,SIDM00381,0.7111623333333332,0.982685
218,GSK343,SIDM00976,4.2103015,4.068378
219,Navitoclax,SIDM01159,2.6086315,2.161182
220,EPZ5676,SIDM00381,6.367176,5.528733
221,Dinaciclib,SIDM00632,-3.897626,-1.5030475
222,Irinotecan,SIDM00974,3.06538,2.3248618
223,Vorinostat,SIDM00655,0.955826,0.5549839
224,Cediranib,SIDM00201,1.383773,2.1892843
225,Wnt-C59,SIDM00885,3.008631,2.5510895
226,PCI-34051,SIDM00381,5.998049,4.3526015
227,Dactolisib,SIDM00632,-1.0241435,-1.7772123
228,Cisplatin,SIDM00388,3.035971,1.9171724
229,Venetoclax,SIDM00056,3.890681,3.2253854
230,Palbociclib,SIDM00201,2.431585,2.170678
231,Erlotinib,SIDM00632,2.4103830000000004,2.6539087
232,AMG-319,SIDM00817,3.723701,5.320003
233,Olaparib,SIDM00612,5.278475333333334,3.5957122
234,Rapamycin,SIDM00056,-2.3498970000000003,-2.664569
235,AZD8186,SIDM00056,1.8705645,2.3267279
236,GSK343,SIDM00612,5.0091315000000005,4.1897283
237,CZC24832,SIDM00974,5.26918,3.408235
238,Entinostat,SIDM00309,1.541267,2.5216398
239,Docetaxel,SIDM00203,-5.037046666666666,-4.6573834
240,Ulixertinib,SIDM01006,1.413914,1.8287702
241,GSK2578215A,SIDM01126,3.938166,3.67694
242,LY2109761,SIDM00287,4.325631,4.125911
243,PLX-4720,SIDM00632,3.436836,2.8158135
244,Pevonedistat,SIDM00203,-0.710345,-0.9687757
245,Ulixertinib,SIDM00098,3.4164645,3.2717633
246,Paclitaxel,SIDM00287,-4.5369115,-4.8168197
247,Dactinomycin,SIDM00287,-5.1128515,-4.4998226
248,BMS-754807,SIDM00534,1.251306,1.4364945
249,Epirubicin,SIDM00817,-0.591858,-1.2493259
250,Rapamycin,SIDM00411,1.214362,-2.9739242
251,Ulixertinib,SIDM00655,2.8786655,2.5509982
252,EPZ004777,SIDM00974,4.41752,5.2031255
253,MN-64,SIDM00351,4.504488,5.2248826
254,AGI-5198,SIDM00817,4.501103,5.0184436
255,P22077,SIDM00096,2.602011,3.3294415
256,MK-1775,SIDM00632,-0.96393,0.47152585
257,OTX015,SIDM00056,-0.055095,2.5044909
258,WEHI-539,SIDM01006,2.858927,3.116174
259,MK-8776,SIDM00826,3.455111,3.2990804
260,Sorafenib,SIDM00964,3.012335,2.065508
261,Trametinib,SIDM00976,-0.951035,-0.6377455
262,Uprosertib,SIDM00826,2.0302495,2.977003
263,AGI-6780,SIDM00203,3.470708,2.544483
264,AZD5363,SIDM00096,1.500803,2.9913785
265,Crizotinib,SIDM00096,-2.2582765,2.5890388
266,Alisertib,SIDM00534,0.0077409999999999,2.3603997
267,Sapitinib,SIDM00381,2.287483,2.6768954
268,Palbociclib,SIDM00203,2.1111310000000003,2.1061738
269,P22077,SIDM00351,3.802117,4.7826004
270,LCL161,SIDM00540,4.0197305,3.7917478
271,Irinotecan,SIDM00859,0.300316,-0.14020333
272,ABT737,SIDM00655,3.001112,0.72861034
273,GSK2578215A,SIDM00287,4.219576,3.4780946
274,Olaparib,SIDM00203,2.187915333333333,2.7929184
275,EPZ5676,SIDM00964,6.33256,5.4829903
276,GSK1904529A,SIDM00964,3.4931725,2.7603567
277,AZD5582,SIDM00612,2.6205945,1.9773985
278,Cyclophosphamide,SIDM00885,4.745389,4.8776717
279,MK-1775,SIDM00974,1.757535,1.4010116
280,SCH772984,SIDM00098,3.840997,3.9770265
281,Entinostat,SIDM00346,0.169048,0.4791717
282,Docetaxel,SIDM00388,-4.827823666666666,-5.640674
283,IWP-2,SIDM01159,2.244771,2.7327714
284,Ulixertinib,SIDM01159,3.6257385,2.6696267
285,Temozolomide,SIDM00056,5.028668,5.715754
286,Trametinib,SIDM00826,-5.1985465,-2.3297405
287,Pictilisib,SIDM00096,0.5076213333333334,1.5908945
288,AZ6102,SIDM01006,1.835456,2.9191658
289,OTX015,SIDM00309,2.508079,3.6282372
290,BIBR-1532,SIDM00056,5.686792,5.1483126
291,AZ960,SIDM00411,5.290132,3.1538937
292,Wnt-C59,SIDM00632,3.2491425,2.5412009
293,WEHI-539,SIDM01126,3.067813,2.9603267
294,Pevonedistat,SIDM00111,-0.737794,-1.047684
295,OSI-027,SIDM00534,4.524867,2.9919586
296,Camptothecin,SIDM00411,-1.417319,-2.304599
297,MN-64,SIDM00309,3.270997,4.705527
298,MN-64,SIDM00964,5.549389,4.5526185
299,AZ960,SIDM00346,-0.105024,1.253906
300,AMG-319,SIDM00096,2.462866,4.3276505
301,GDC0810,SIDM00964,5.254574,4.7114916
302,PCI-34051,SIDM00817,5.907332,4.9397874
303,Dinaciclib,SIDM00381,-2.61837,-0.17143646
304,OTX015,SIDM00201,4.809476,2.0331838
305,ABT737,SIDM00817,1.319367,2.5665689
306,LY2109761,SIDM00111,5.29823,4.619662
307,Niraparib,SIDM00817,3.757009,5.090356
308,Uprosertib,SIDM00096,2.018035,2.4266646
309,Dactinomycin,SIDM00974,-3.426062,-3.2866888
310,Taselisib,SIDM00974,2.365558,2.2083483
311,RVX-208,SIDM00826,5.212275,4.2334504
312,RVX-208,SIDM00612,5.164564,4.3835516
313,P22077,SIDM00042,1.931108,4.840461
314,Ruxolitinib,SIDM00612,4.829127,4.9513097
315,Bortezomib,SIDM00381,-3.554851,-4.527905
316,Luminespib,SIDM00817,-1.311727,-0.777464
317,IWP-2,SIDM00817,3.201688,2.946289
318,MK-8776,SIDM01006,3.744309,1.6760871
319,Erlotinib,SIDM00388,2.850189,2.243205
320,XAV939,SIDM00381,3.7823115,4.181714
321,LY2109761,SIDM00964,1.956833,4.088387
322,Camptothecin,SIDM00817,-2.670947,-1.9563618
323,Olaparib,SIDM01159,4.069555333333334,3.6887116
324,Sapitinib,SIDM00826,5.312758,3.8235161
325,Temozolomide,SIDM00826,6.2684675,5.517107
326,NVP-ADW742,SIDM00287,1.330336,2.2429738
327,LCL161,SIDM00542,5.0161955,3.4846587
328,MK-8776,SIDM00351,2.04604,3.877345
329,GSK2606414,SIDM00534,3.34028,3.1480236
330,NVP-ADW742,SIDM00885,4.088299,2.306083
331,GSK2606414,SIDM00632,2.485705,2.6693285
332,Navitoclax,SIDM00351,2.4358055,2.331586
333,GSK1904529A,SIDM00540,3.2329885000000003,2.9640017
334,Obatoclax Mesylate,SIDM00381,1.7408935,-0.3628365
335,VE821,SIDM00964,5.539616,3.3966105
336,AZD4547,SIDM00111,2.592725333333333,2.781355
337,Sepantronium bromide,SIDM00096,-4.737941,-4.8239017
338,PD0325901,SIDM00263,3.1317655,1.615294
339,MIRA-1,SIDM00287,2.006098,3.4626098
340,Leflunomide,SIDM00388,4.200544,3.461168
341,PFI3,SIDM00346,4.37983,4.6206837
342,Dabrafenib,SIDM00346,1.810395,0.698541
343,Uprosertib,SIDM01159,4.7313225,3.2083488
344,Ruxolitinib,SIDM00817,4.4545435,4.9015465
345,LY2109761,SIDM00201,4.958346,4.3466525
346,GSK2578215A,SIDM00411,7.134247,4.376013
347,AGI-6780,SIDM00381,3.330858,2.7246094
348,Sepantronium bromide,SIDM00612,-4.908799500000001,-4.1320853
349,AZ6102,SIDM00201,2.080857,2.562222
350,Leflunomide,SIDM00612,6.032805,5.4702992
351,Cediranib,SIDM00632,1.35348,2.0306883
352,Ibrutinib,SIDM00817,4.134128,3.9131763
353,AZ6102,SIDM00964,1.347021,3.1351502
354,EPZ004777,SIDM00111,6.121702,4.7188654
355,Navitoclax,SIDM00817,0.03536,2.0792737
356,Savolitinib,SIDM00540,3.16902,3.3118982
357,Osimertinib,SIDM00612,3.657726,2.7614286
358,Dactinomycin,SIDM00534,-2.547109,-3.7807639
359,UMI-77,SIDM00826,3.940449,3.3013453
360,AZD4547,SIDM01006,2.061643,3.2188869
361,AZD6738,SIDM01126,0.876692,2.024103
362,GSK2606414,SIDM00826,3.621617,3.74749
363,AGI-6780,SIDM00974,4.755746,3.193091
364,Oxaliplatin,SIDM00540,4.6040945,5.0949
365,Fulvestrant,SIDM00612,5.076758000000001,3.820692
366,EPZ004777,SIDM01159,5.716967,5.2368674
367,5-Fluorouracil,SIDM00263,2.7094365,3.2704568
368,Dactinomycin,SIDM00309,-2.3929735,-1.962651
369,5-Fluorouracil,SIDM00974,3.489109,4.127974
370,I-BRD9,SIDM00885,4.449705,3.2495372
371,Paclitaxel,SIDM00346,-3.083913,-4.723179
372,GSK2606414,SIDM00351,2.325302,3.9058795
373,WZ4003,SIDM00534,4.789852,3.158104
