,drug,cell_line,IC50,prediction
0,Lapatinib,SIDM01251,2.2817,2.7832348
1,ABT737,SIDM00975,0.613451,2.546104
2,Dinaciclib,SIDM01073,-3.314845,-2.7692597
3,AZD5363,SIDM00863,1.885114,1.973997
4,Trametinib,SIDM01248,-1.231516,-0.283776
5,Ipatasertib,SIDM00553,4.693632,3.3177557
6,WZ4003,SIDM00180,3.911978,3.851292
7,AZD5582,SIDM00668,1.92563,1.0039452
8,Sepantronium bromide,SIDM01248,-4.8301425,-4.26567
9,Cyclophosphamide,SIDM00233,4.507502,4.5308022
10,PLX-4720,SIDM00277,1.0639263333333335,3.1040754
11,BIBR-1532,SIDM00044,6.046545,5.3423944
12,AGI-5198,SIDM00250,4.209991,4.9892898
13,Irinotecan,SIDM00269,-2.022891,0.05328888
14,AZD3759,SIDM01179,4.416146,3.098837
15,Lapatinib,SIDM00326,2.4395995,3.5027533
16,OSI-027,SIDM01073,0.840315,0.73380744
17,LY2109761,SIDM01064,5.144615,4.4723606
18,Gemcitabine,SIDM00416,-2.5637043333333334,-3.609895
19,Camptothecin,SIDM00971,2.836993,-1.6876733
20,Oxaliplatin,SIDM00252,5.741103,5.613455
21,5-Fluorouracil,SIDM00441,1.35804,3.2262063
22,Sabutoclax,SIDM00195,-1.271226,-1.8200871
23,AGI-6780,SIDM00250,2.6466775,2.951634
24,Alisertib,SIDM01019,0.4932335,-0.05451001
25,Lapatinib,SIDM00923,2.094829,3.521497
26,RVX-208,SIDM00310,5.92736,4.406938
27,Venetoclax,SIDM01179,4.376981,2.9577856
28,Dactolisib,SIDM00199,-2.6580950000000003,-1.759371
29,Luminespib,SIDM00438,-2.1503135,-1.2026863
30,LY2109761,SIDM00195,6.166521,4.80152
31,Foretinib,SIDM00294,-1.2807965,0.59425116
32,Linsitinib,SIDM00487,1.447848,2.2954164
33,EPZ004777,SIDM00487,4.404049,5.170776
34,PD0325901,SIDM01098,0.8736655,-0.19641928
35,Wee1 Inhibitor,SIDM00233,-0.588905,0.9268777
36,Afatinib,SIDM00269,1.3930733333333334,1.1662154
37,AGI-5198,SIDM00326,4.083026,4.799344
38,Taselisib,SIDM00948,2.6512,0.52935094
39,Sepantronium bromide,SIDM00292,-5.3072425,-3.847567
40,AZD4547,SIDM00441,2.596097666666666,2.466552
41,Venetoclax,SIDM00863,1.978407,1.3716686
42,Alpelisib,SIDM00250,3.106724,2.988851
43,Foretinib,SIDM00487,1.061984,1.7806939
44,Talazoparib,SIDM00233,0.922631,1.4928095
45,PRT062607,SIDM01064,4.263023,2.8557458
46,Ulixertinib,SIDM00975,1.1531875,1.7704276
47,Linsitinib,SIDM01073,3.70783,1.7658994
48,LGK974,SIDM00438,3.2050435,2.3634615
49,AZ960,SIDM00326,0.653611,3.0031319
50,ABT737,SIDM00438,3.009115,-0.23616187
51,IWP-2,SIDM00310,4.323783,3.3116846
52,AZD6738,SIDM00269,0.5936670000000001,-1.0833746
53,BMS-345541,SIDM00292,3.9338005,3.7693877
54,AZD8186,SIDM00292,5.1077525,2.3257341
55,OF-1,SIDM00250,2.718002,4.213648
56,Afatinib,SIDM00975,3.2141673333333336,1.6238112
57,Gefitinib,SIDM00292,3.6890855,2.229712
58,AZD4547,SIDM00269,1.9696493333333336,1.9831953
59,Nilotinib,SIDM00441,1.548936,1.1655188
60,LY2109761,SIDM00975,3.761119,5.2601414
61,AZD5363,SIDM00292,3.179298,3.7442794
62,NVP-ADW742,SIDM01098,0.872284,1.4377455
63,Lapatinib,SIDM01179,4.714086,4.015505
64,Niraparib,SIDM00441,0.235614,3.4014475
65,PCI-34051,SIDM00863,1.835628,3.5681572
66,PD0325901,SIDM00441,-2.9891745,0.32649142
67,AZD4547,SIDM00416,3.2047535,2.4365623
68,WZ4003,SIDM00292,6.857058,3.8486888
69,Olaparib,SIDM00668,3.951286,1.4217036
70,PLX-4720,SIDM00971,5.755802666666667,3.416632
71,Luminespib,SIDM00277,-3.9189195,-0.9405225
72,VE821,SIDM00487,2.83823,4.062471
73,Buparlisib,SIDM00487,0.675281,0.9890072
74,I-BRD9,SIDM00180,5.916718,4.9333615
75,Gefitinib,SIDM01064,2.608511,1.4428098
76,Crizotinib,SIDM00975,3.167436,2.8228111
77,Sorafenib,SIDM00277,-1.4240849999999998,1.4322668
78,Obatoclax Mesylate,SIDM01251,-1.1573925,-0.67796785
79,PD173074,SIDM00416,2.649958,2.9185076
80,Cisplatin,SIDM00326,2.638646,2.4857628
81,AZD8186,SIDM00438,3.852477,1.0800159
82,I-BET-762,SIDM00553,2.677082,2.3069115
83,Cyclophosphamide,SIDM00971,6.144244,5.1093016
84,Leflunomide,SIDM00269,5.119051,3.977755
85,AZD7762,SIDM00863,-1.459682,0.28120115
86,Cytarabine,SIDM00971,3.507725,1.4044297
87,Linsitinib,SIDM00441,-0.1022414999999999,1.88446
88,OTX015,SIDM00250,4.405693,2.0964358
