,drug,cell_line,IC50,prediction
0,Afuresertib,SIDM00127,1.532706,2.805186
1,Trametinib,SIDM00234,-0.6844520000000001,2.8276398
2,Trametinib,SIDM00600,-3.9769335,4.2087865
3,PD0325901,SIDM00638,0.9421035,2.8780189
4,Dasatinib,SIDM00488,-0.674317,1.9196206
5,Cyclophosphamide,SIDM00561,4.404114,-0.9310288
6,Osimertinib,SIDM00549,0.792496,2.4492457
7,Afuresertib,SIDM00968,2.512336,2.5093393
8,PRT062607,SIDM00393,2.385608,1.9171001
9,PFI3,SIDM00362,3.486362,1.8176014
10,ABT737,SIDM00202,-2.39304,3.4363446
11,Talazoparib,SIDM00260,5.934196,3.6874626
12,MK-2206,SIDM00243,-0.0307494999999999,-0.99893546
13,GSK591,SIDM00427,4.140573,-0.035096426
14,Ulixertinib,SIDM00274,1.6454695,2.3754592
15,Erlotinib,SIDM01133,4.309572,2.8579588
16,Talazoparib,SIDM00418,2.9362455,4.5962634
17,Cyclophosphamide,SIDM01259,5.129478,-0.32131425
18,Ulixertinib,SIDM00835,3.2002795,3.4534402
19,Dasatinib,SIDM00251,4.14583,1.8828979
20,PFI3,SIDM00846,5.050288,3.1772542
21,Dasatinib,SIDM01174,3.357426,2.5945613
22,Osimertinib,SIDM00214,1.115264,3.2131796
23,Erlotinib,SIDM00367,3.712832,1.7006557
24,PD0325901,SIDM00302,-0.49516,2.871066
25,PRT062607,SIDM00420,4.218709,3.2689438
26,Dasatinib,SIDM00375,0.144782,1.7166452
27,Ulixertinib,SIDM00549,2.396136,-0.3060092
28,Cyclophosphamide,SIDM00410,4.300019,-0.38944635
29,Dasatinib,SIDM01161,-3.3886935,1.3746603
30,Ulixertinib,SIDM00320,4.453036,2.2626681
31,PD0325901,SIDM00541,-1.9881325,2.587381
32,Talazoparib,SIDM00407,3.2505315,2.5636296
33,PD0325901,SIDM00583,1.641708,3.4940014
34,Ulixertinib,SIDM00056,1.1917325,0.953144
35,GSK591,SIDM00875,3.624048,0.65825444
36,Ulixertinib,SIDM00958,1.1968715,-0.6148071
37,PD0325901,SIDM00350,-1.249941,3.0841331
38,Talazoparib,SIDM00328,5.67477,3.4392672
39,Ulixertinib,SIDM01228,1.711931,0.61038595
40,ABT737,SIDM00975,0.613451,4.425202
41,Osimertinib,SIDM00420,3.108283,3.437385
42,PRT062607,SIDM01095,3.05884,1.8047993
43,Trametinib,SIDM01248,-1.231516,4.0719447
44,Cyclophosphamide,SIDM00233,4.507502,-1.0932212
45,Dasatinib,SIDM00688,2.121135,0.8543456
46,GSK591,SIDM00444,5.896787,1.6919838
47,GSK591,SIDM00680,4.151777,2.1616268
48,MK-2206,SIDM00541,1.7603355,0.7197918
49,Osimertinib,SIDM00389,1.297342,2.4798436
50,PD0325901,SIDM01098,0.8736655,2.4685638
51,Osimertinib,SIDM00256,1.115958,2.8380032
52,MK-2206,SIDM00974,2.312142,-0.48715588
53,ABT737,SIDM00834,3.453753,4.27403
54,PD0325901,SIDM00562,1.5770475000000002,2.219589
55,ABT737,SIDM00962,-2.765518,2.488078
56,Cyclophosphamide,SIDM00099,6.269198,0.7251235
57,Talazoparib,SIDM00233,0.922631,2.5171628
58,Osimertinib,SIDM00964,-1.185578,2.9568245
59,Dasatinib,SIDM00407,-4.4507675,0.8252696
60,PFI3,SIDM00517,5.774298,3.1526268
61,GSK591,SIDM00826,5.81982,1.9121356
62,PRT062607,SIDM01064,4.263023,2.2549636
63,Ulixertinib,SIDM00975,1.1531875,1.1618819
64,Dasatinib,SIDM00276,-2.5557135,2.2199981
65,Talazoparib,SIDM00569,2.6529315,3.8849754
66,GSK591,SIDM00082,4.211547,2.1229968
67,Osimertinib,SIDM00098,1.197206,3.5714648
68,ABT737,SIDM00438,3.009115,3.438384
69,GSK591,SIDM00969,3.736686,1.0082922
70,Cyclophosphamide,SIDM00332,6.559315,0.79963523
71,Osimertinib,SIDM00218,5.205943,4.191805
72,Erlotinib,SIDM00216,0.774098,2.5841537
73,ABT737,SIDM01093,3.100827,4.9752417
74,Cyclophosphamide,SIDM01090,4.693715,-0.805034
75,Talazoparib,SIDM00264,-1.575634,3.5914876
76,GSK591,SIDM01092,5.125682,0.8245725
77,PRT062607,SIDM00196,2.453866,1.8296952
78,PFI3,SIDM00781,6.548973,3.9590628
79,Osimertinib,SIDM00577,1.449912,3.0595589
80,PD0325901,SIDM01133,2.498861,2.3879385
81,PFI3,SIDM00197,5.552338,2.7045355
82,Cyclophosphamide,SIDM01163,7.034638,0.7662786
83,PD0325901,SIDM00441,-2.9891745,0.88163817
84,Ulixertinib,SIDM01237,4.1118255,3.2863631
85,Ulixertinib,SIDM01149,3.181061,-1.2279367
86,PRT062607,SIDM01205,2.454548,1.7233208
