,drug,cell_line,IC50,prediction
0,MIRA-1,SIDM00517,6.073941,2.8041875
1,Cisplatin,SIDM01114,2.006427,0.30363834
2,WIKI4,SIDM00244,3.914198,3.178953
3,BMS-536924,SIDM00537,1.733863,1.7548279
4,Bortezomib,SIDM01093,-4.115848,3.3508763
5,MK-1775,SIDM00094,1.91712,3.433234
6,LY2109761,SIDM00539,5.400771,2.7628658
7,LGK974,SIDM01233,3.895076,3.9427164
8,GDC0810,SIDM00496,4.965005,3.7224433
9,Sorafenib,SIDM00551,2.384396,3.3264024
10,BMS-536924,SIDM01093,3.1085975,2.611824
11,Bortezomib,SIDM01161,-4.938108,2.028235
12,LGK974,SIDM00520,3.924767,4.116026
13,Fulvestrant,SIDM00136,3.780350333333333,3.1223643
14,Entospletinib,SIDM00244,1.924032,2.7685516
15,MIM1,SIDM01175,4.770428,5.111437
16,Oxaliplatin,SIDM00561,1.8525435,1.683441
17,Cisplatin,SIDM00064,1.7632536666666667,0.6235031
18,LY2109761,SIDM00837,4.501555,2.4940088
19,Cisplatin,SIDM00120,2.2501773333333333,2.340542
20,WIKI4,SIDM01229,4.344849,4.1280518
21,MK-1775,SIDM00381,0.971567,2.574196
22,Oxaliplatin,SIDM00539,4.1511535,4.1341643
23,WIKI4,SIDM00056,3.873413,3.973413
24,MIM1,SIDM00042,3.76392,4.3246017
25,MIRA-1,SIDM00817,5.042824,2.6423268
26,LGK974,SIDM01126,3.0547295,3.0961077
27,Entospletinib,SIDM00375,4.530611,3.8378942
28,Cisplatin,SIDM01197,5.9172183333333335,3.5006335
29,Cisplatin,SIDM00842,2.6765326666666667,1.4869549
30,BMS-536924,SIDM01095,-0.1175565,1.4010822
31,BMS-536924,SIDM00202,0.3315213333333333,1.4600527
32,GDC0810,SIDM00540,5.695754,3.4908092
33,WIKI4,SIDM00377,4.253178,4.7301817
34,MIRA-1,SIDM00896,3.206583,0.83560145
35,LGK974,SIDM00230,3.247925,2.4535096
36,Entospletinib,SIDM00407,0.132074,1.8159567
37,GDC0810,SIDM00091,6.973783,4.621443
38,Fulvestrant,SIDM00196,3.374845333333333,2.4543216
39,Sorafenib,SIDM00377,3.169837,3.4870422
40,Entospletinib,SIDM01161,3.186478,3.5794117
41,MK-1775,SIDM00792,0.563692,2.4110925
42,Oxaliplatin,SIDM00550,5.7256415,4.2572117
43,Oxaliplatin,SIDM00287,1.0486,1.8091834
44,MK-1775,SIDM01140,-0.266866,1.4959999
45,LY2109761,SIDM00317,7.386086,5.4164286
46,Fulvestrant,SIDM00565,4.188992333333334,3.6144223
47,BMS-536924,SIDM01146,2.648853,2.0448892
48,Cisplatin,SIDM00003,3.28203,0.90589064
49,WIKI4,SIDM00842,3.679508,2.9669616
50,Fulvestrant,SIDM01197,4.608084666666667,4.397381
51,LY2109761,SIDM00835,6.28493,4.357167
52,LY2109761,SIDM00688,3.231947,1.8076379
53,Fulvestrant,SIDM00154,3.346953333333333,2.216167
54,Oxaliplatin,SIDM00953,3.4108355,2.791867
55,MIRA-1,SIDM00793,4.095742,2.268285
56,Sorafenib,SIDM00974,1.369742,3.4352229
57,LGK974,SIDM00346,2.4880465000000003,2.2415717
58,Cisplatin,SIDM00216,2.102376,0.5015012
59,Sorafenib,SIDM01175,5.0521495000000005,4.479869
60,Sorafenib,SIDM00324,1.6373965,3.0016222
61,MIRA-1,SIDM01205,4.267002,1.8011031
62,GDC0810,SIDM00834,4.574205,3.8970566
63,Bortezomib,SIDM00411,-3.866131,4.108605
64,Entospletinib,SIDM00182,3.681224,3.5415232
65,Bortezomib,SIDM00328,-3.679071,2.1689258
66,LY2109761,SIDM01064,5.144615,2.4619298
67,Oxaliplatin,SIDM00252,5.741103,3.917759
68,MK-1775,SIDM00719,2.743954,3.6189816
69,LY2109761,SIDM00195,6.166521,2.702675
70,Cisplatin,SIDM01140,0.8183185,-1.0601234
71,LGK974,SIDM00655,2.6276195,3.0151455
72,Oxaliplatin,SIDM00251,3.969453,4.550229
73,Oxaliplatin,SIDM00309,4.0868735,4.5411234
74,BMS-536924,SIDM00606,4.2037495,2.3539598
75,LGK974,SIDM00156,2.9715695,3.6184232
76,MIM1,SIDM00077,3.948924,3.6852148
77,WIKI4,SIDM00121,3.710353,2.8741117
78,Sorafenib,SIDM00631,3.021151,3.0289738
79,Cisplatin,SIDM00577,1.556485,0.3785068
80,Cisplatin,SIDM00530,3.6627673333333335,2.700742
81,GDC0810,SIDM00444,5.8931,3.1237776
82,Cisplatin,SIDM00316,2.198929,-0.1356709
83,GDC0810,SIDM00375,5.476823,3.670934
84,LGK974,SIDM00438,3.2050435,3.5137556
85,Bortezomib,SIDM00266,-4.999663,1.1694429
86,WIKI4,SIDM00472,3.497884,5.5525064
87,Oxaliplatin,SIDM00003,4.0931755,4.0830755
88,Entospletinib,SIDM00577,4.895605,3.589876
89,Fulvestrant,SIDM00813,3.984098,2.038755
90,Sorafenib,SIDM00976,4.695765,3.2029805
91,MK-1775,SIDM00543,0.342718,2.2781925
92,LY2109761,SIDM00975,3.761119,3.6682446
93,LGK974,SIDM00496,3.1396395000000004,3.3142886
94,Oxaliplatin,SIDM00488,6.628916,4.1690645
95,Oxaliplatin,SIDM00832,4.5897575,4.786913
96,Entospletinib,SIDM00056,2.671582,3.6092813
97,WIKI4,SIDM00418,3.522113,5.9092107
98,MK-1775,SIDM01163,1.949721,3.7438462
99,Sorafenib,SIDM00094,4.49228,4.4729357
100,WIKI4,SIDM00813,4.115607,2.6015246
101,BMS-536924,SIDM00156,3.0951350000000004,1.8857439
102,LY2109761,SIDM00393,5.61415,2.0538218
103,WIKI4,SIDM00205,3.654025,3.4847653
104,Entospletinib,SIDM00833,5.575384,4.596772
105,LGK974,SIDM00343,4.0447195,4.054223
106,GDC0810,SIDM00302,5.208002,3.810545
107,LGK974,SIDM00612,4.5903875,4.398509
108,BMS-536924,SIDM00203,1.302424,1.5667955
109,Sorafenib,SIDM00277,-1.4240849999999998,1.8069226
110,Cisplatin,SIDM00326,2.638646,0.6153563
111,Cisplatin,SIDM00905,2.185283333333333,1.0657076
112,WIKI4,SIDM01247,3.411874,3.423785
113,MIM1,SIDM00113,5.236097,5.3434
114,Entospletinib,SIDM00929,3.289124,3.9003181
115,LGK974,SIDM00137,4.3079575000000006,3.7344904
116,MK-1775,SIDM01146,0.603677,2.0764961
117,MIRA-1,SIDM00964,6.366225,2.2177198
118,LGK974,SIDM00534,2.602404,3.158367
119,Entospletinib,SIDM00154,2.0514,3.0930195
120,Oxaliplatin,SIDM00064,5.8683425,3.8662477
121,Cisplatin,SIDM01007,3.553252333333333,-0.8314563
122,GDC0810,SIDM00181,5.745348,3.8951828
123,Bortezomib,SIDM00465,-3.646512,2.4580123
124,Fulvestrant,SIDM00864,4.1038293333333336,3.0773237
125,Sorafenib,SIDM00393,2.603132,3.2154906
126,Oxaliplatin,SIDM00111,5.434399,4.44819
127,BMS-536924,SIDM00291,1.9841015,2.1909153
128,Entospletinib,SIDM00551,2.279325,3.3806138
129,Cisplatin,SIDM00976,1.8721083333333333,0.81715024
130,GDC0810,SIDM00195,4.988147,3.6660087
131,MIRA-1,SIDM01155,6.700481,3.2732387
132,Bortezomib,SIDM00808,-5.6939755000000005,1.250981
133,Bortezomib,SIDM00813,-5.087346,0.8951998
134,LY2109761,SIDM00190,5.476123,4.1087465
135,WIKI4,SIDM00659,3.038173,4.648552
136,Bortezomib,SIDM01174,-3.799552,3.916491
137,MIRA-1,SIDM00905,4.905862,2.8420956
138,Cisplatin,SIDM00077,3.380304666666667,0.89438426
139,GDC0810,SIDM00214,4.293846,3.389991
140,Entospletinib,SIDM00973,4.424175,3.755676
141,LGK974,SIDM00576,2.508788,1.8768445
142,LY2109761,SIDM00968,4.330641,3.7227862
143,MIRA-1,SIDM00044,5.696241,3.4957736
144,MK-1775,SIDM00591,-0.424053,1.2946666
145,LGK974,SIDM00859,2.171331,2.0742414
146,WIKI4,SIDM00540,0.749129,3.5706859
147,WIKI4,SIDM01206,2.258782,3.0769565
148,MIRA-1,SIDM00195,4.286122,2.7383864
149,MIRA-1,SIDM00483,7.397263,4.025633
150,Bortezomib,SIDM00537,-4.834036,2.2563663
151,Entospletinib,SIDM00417,4.277612,3.5910635
152,LGK974,SIDM00176,4.662872,3.0222774
153,MIRA-1,SIDM00064,5.214936,3.168812
154,Sorafenib,SIDM00875,2.771465,3.1315558
155,Oxaliplatin,SIDM00190,5.759866,5.019595
156,MIRA-1,SIDM01114,5.219343,2.769869
157,GDC0810,SIDM00094,5.804134,4.884037
158,WIKI4,SIDM00623,4.018454,4.3226795
159,Bortezomib,SIDM01092,-4.902234,2.3446395
160,Sorafenib,SIDM00323,1.950347,3.1164782
161,MIRA-1,SIDM00251,5.964001,2.8978918
162,WIKI4,SIDM00837,2.846574,3.902084
163,Cisplatin,SIDM00967,4.0666226666666665,2.5019405
164,Entospletinib,SIDM00111,5.177424,4.1208305
165,MIRA-1,SIDM01183,6.054691,2.5971916
166,MIM1,SIDM00180,4.132666,3.5261447
167,Sorafenib,SIDM00841,2.724399,4.00444
168,LY2109761,SIDM00407,3.715375,0.54741156
169,Oxaliplatin,SIDM00121,2.3998195,2.3156946
