,drug,cell_line,IC50,prediction
0,GSK1904529A,SIDM00287,2.695081,1.6935179
1,XAV939,SIDM00964,2.5174255,2.1628935
2,AZD8186,SIDM00098,3.6110575,2.794057
3,Alpelisib,SIDM00309,4.972602,3.299765
4,Navitoclax,SIDM00381,3.9914675,4.7867904
5,Nutlin-3a (-),SIDM00885,4.117058500000001,2.8848042
6,SCH772984,SIDM00826,-2.371284,4.3946342
7,AMG-319,SIDM00351,4.381102,-2.7839985
8,Luminespib,SIDM00655,-3.2395240000000003,2.9641287
9,BIBR-1532,SIDM01159,4.30429,3.4083295
10,Alpelisib,SIDM00263,1.009765,2.5956655
11,Vinorelbine,SIDM01006,-5.701762,2.6233535
12,Venetoclax,SIDM00388,3.261062,2.981028
13,Pictilisib,SIDM00542,2.4920940000000003,5.4902215
14,Irinotecan,SIDM00111,2.03566,0.42411196
15,Alpelisib,SIDM00962,4.46513,2.0376725
16,Navitoclax,SIDM00197,-2.674453,3.6425147
17,Navitoclax,SIDM00362,1.7957800000000002,1.9395478
18,Luminespib,SIDM00699,-0.6123465000000001,4.318626
19,AMG-319,SIDM00448,4.236596,-2.6620889
20,Venetoclax,SIDM00808,1.713215,2.744409
21,Luminespib,SIDM00951,-3.966141,1.6217074
22,Nutlin-3a (-),SIDM00527,2.2382030000000004,3.2694817
23,Pictilisib,SIDM00227,1.0316663333333331,5.502504
24,XAV939,SIDM00316,4.215832499999999,2.5802712
25,Luminespib,SIDM00465,-2.04523,3.8758147
26,Luminespib,SIDM00129,-1.9222365,2.0385003
27,Venetoclax,SIDM00951,2.499558,2.2138886
28,XAV939,SIDM00227,3.9083025,3.1583319
29,Venetoclax,SIDM01168,3.390214,4.374718
30,GSK1904529A,SIDM01160,3.757111,3.8961787
31,AZD8186,SIDM00540,1.186744,2.408784
32,Pictilisib,SIDM00826,0.0008939999999999,4.9026675
33,BIBR-1532,SIDM00374,5.214057,2.6131923
34,Luminespib,SIDM00833,-0.6257870000000001,4.4241652
35,GSK1904529A,SIDM00114,3.10321,4.1565967
36,Irinotecan,SIDM00539,3.010363,0.58791524
37,AZD8186,SIDM00837,1.471513,2.083386
38,BIBR-1532,SIDM01114,4.037107,3.3335443
39,BIBR-1532,SIDM00498,5.408865,3.2085614
40,Navitoclax,SIDM00482,-0.1014015,2.7252274
41,Navitoclax,SIDM00242,1.0465555,2.7352057
42,Luminespib,SIDM00351,-3.2401515,2.2554748
43,BIBR-1532,SIDM00044,6.046545,3.5910683
44,XAV939,SIDM00935,3.7960095,1.890058
45,AMG-319,SIDM00389,3.173974,-4.529205
46,Pictilisib,SIDM00577,0.9474143333333332,4.9200473
47,Irinotecan,SIDM00269,-2.022891,-1.223011
48,Alpelisib,SIDM00699,4.345543,3.664446
49,BIBR-1532,SIDM01122,4.0479,3.9945352
50,GSK1904529A,SIDM00316,3.366958,3.6434712
51,Venetoclax,SIDM01179,4.376981,3.2348928
52,BIBR-1532,SIDM01197,6.279662,4.350804
53,Vinorelbine,SIDM00841,-4.128959,5.458372
54,Luminespib,SIDM00438,-2.1503135,3.2046793
55,AMG-319,SIDM00218,7.23577,0.2747085
56,Luminespib,SIDM00287,-2.4884935,1.6024683
57,Navitoclax,SIDM00412,-0.1452935,1.7525604
58,XAV939,SIDM00584,4.563045,3.1163766
59,Venetoclax,SIDM00863,1.978407,2.9503772
60,Nutlin-3a (-),SIDM00606,4.9335875,3.4335465
61,Alpelisib,SIDM00250,3.106724,3.308928
62,Irinotecan,SIDM00551,1.099242,-0.8256044
63,AZD8186,SIDM01007,1.516528,2.3672411
64,AMG-319,SIDM00864,5.218314,-2.0242472
65,Navitoclax,SIDM00584,3.342811,3.4079556
66,Vinorelbine,SIDM00496,-3.901771,4.712216
67,Nutlin-3a (-),SIDM00962,0.282888,0.07584657
68,AMG-319,SIDM00528,5.220404,-3.441483
69,Nutlin-3a (-),SIDM00096,-0.0557624999999999,0.2735902
70,Navitoclax,SIDM00917,1.1348115,3.2748802
71,Irinotecan,SIDM00193,4.257608,1.9186344
72,Alpelisib,SIDM00543,5.227856,3.100279
73,Venetoclax,SIDM00216,2.144307,3.0792742
74,Navitoclax,SIDM00783,2.437232,3.5305634
75,AZD8186,SIDM00292,5.1077525,4.465694
76,AZD8186,SIDM00412,-1.7198775,1.3833566
77,BIBR-1532,SIDM00111,5.79868,3.2814937
78,Alpelisib,SIDM00817,4.112038,3.3526149
79,BIBR-1532,SIDM00262,6.669694,3.6820831
80,Vinorelbine,SIDM00118,-5.263187,3.6528409
81,GSK1904529A,SIDM00542,4.258649500000001,3.6877494
82,Alpelisib,SIDM00264,4.259628,2.9028926
83,Irinotecan,SIDM01114,1.554381,-0.3660372
84,XAV939,SIDM00606,3.042025,2.719051
85,AMG-319,SIDM01146,5.222655,-1.9300175
86,Venetoclax,SIDM01122,2.083664,4.1335497
87,Venetoclax,SIDM00448,2.199683,3.1119792
88,XAV939,SIDM00482,2.266487,2.029439
89,Vinorelbine,SIDM00154,-2.525001,3.9143708
90,Luminespib,SIDM00277,-3.9189195,0.82955915
91,Pictilisib,SIDM00377,0.4810603333333333,5.5975633
92,GSK1904529A,SIDM01120,3.161773,3.2492585
93,Alpelisib,SIDM00043,2.875366,2.4492135
94,Alpelisib,SIDM01205,3.54439,2.3674598
95,SCH772984,SIDM00243,1.895984,2.5891714
96,AMG-319,SIDM00569,3.768875,-2.443355
97,AZD8186,SIDM00438,3.852477,3.2075992
98,BIBR-1532,SIDM00835,5.581628,3.976139
99,Venetoclax,SIDM01073,1.536721,2.2450135
100,Alpelisib,SIDM00783,2.735136,2.7147741
101,XAV939,SIDM00145,3.675658,2.5234287
102,Pictilisib,SIDM00427,1.0375563333333335,3.9236097
103,AMG-319,SIDM00375,4.700484,-1.970485
104,XAV939,SIDM00612,4.0763445,3.3754532
105,Navitoclax,SIDM00534,1.5892325,4.075238
106,Luminespib,SIDM00154,-3.142811,2.2052035
107,BIBR-1532,SIDM00935,5.274594,3.2925057
108,Navitoclax,SIDM00834,2.423628,4.98661
109,GSK1904529A,SIDM00096,1.8741825,1.3443685
110,Luminespib,SIDM00900,-3.914806,2.0289814
111,AMG-319,SIDM01120,4.153882,-3.8241668
112,SCH772984,SIDM00631,4.218753,4.3634696
113,Navitoclax,SIDM00103,4.468857,4.535607
114,GSK1904529A,SIDM00289,2.7785395,1.9770937
115,SCH772984,SIDM00627,3.133544,4.38576
116,Venetoclax,SIDM00418,4.433179,4.5371337
117,Navitoclax,SIDM00967,3.7728755,4.58384
118,BIBR-1532,SIDM00230,5.602996,2.749115
119,SCH772984,SIDM00256,3.396955,2.8570764
120,SCH772984,SIDM00490,3.383908,4.84694
121,Irinotecan,SIDM00211,-0.358225,-0.79115224
122,AZD8186,SIDM00308,3.622713,0.9996646
123,Pictilisib,SIDM00465,0.2888876666666667,4.4053397
124,Alpelisib,SIDM00244,0.631542,1.988544
125,XAV939,SIDM00351,4.1826285,2.7225828
126,Pictilisib,SIDM00362,0.1674403333333333,2.606239
127,GSK1904529A,SIDM00188,3.9190535,4.0455637
128,BIBR-1532,SIDM01047,4.576101,2.1565635
129,Nutlin-3a (-),SIDM00539,5.31268,3.5810266
130,Vinorelbine,SIDM00561,-4.553777500000001,1.3134298
131,XAV939,SIDM00789,4.2799315,2.5050323
132,Luminespib,SIDM01174,-0.758662,4.653996
133,SCH772984,SIDM00201,4.11685,2.940238
134,Venetoclax,SIDM00488,3.346897,3.9895046
135,BIBR-1532,SIDM00814,4.912684,2.84148
136,Nutlin-3a (-),SIDM00781,4.645875,3.702332
137,Nutlin-3a (-),SIDM00120,5.402116,4.518546
138,AZD8186,SIDM00251,4.0883645,2.6621497
139,Vinorelbine,SIDM00411,0.7601264999999999,5.3570914
140,BIBR-1532,SIDM00504,5.17579,3.018207
141,Nutlin-3a (-),SIDM01248,4.944979,3.5585475
142,XAV939,SIDM00543,3.7133475,2.9798696
143,SCH772984,SIDM00111,4.327733,4.5651407
144,GSK1904529A,SIDM00638,2.8001105,3.4276612
145,Vinorelbine,SIDM01228,-4.5051355,2.9749126
146,Luminespib,SIDM00156,-2.2235495,3.9600823
147,Luminespib,SIDM00483,-1.570667,4.294723
148,BIBR-1532,SIDM00375,4.983136,3.4003043
149,AMG-319,SIDM00242,4.622485,-3.2027507
150,XAV939,SIDM00489,4.5942385,2.8357797
151,Nutlin-3a (-),SIDM00293,4.572223,3.3296452
152,XAV939,SIDM00905,4.655537,2.6028419
153,Luminespib,SIDM00317,-0.330711,5.077409
154,GSK1904529A,SIDM00326,2.855438,3.2998765
155,Irinotecan,SIDM00543,4.437546,0.60772055
156,AMG-319,SIDM00565,5.371688,-2.4425535
157,GSK1904529A,SIDM00176,4.512438,3.6889992
158,Venetoclax,SIDM00077,3.904573,3.5171938
159,Irinotecan,SIDM00308,1.302745,-0.42915183
160,Vinorelbine,SIDM00577,-3.2949205,4.4597096
161,Irinotecan,SIDM00104,4.735371,1.5245872
162,Irinotecan,SIDM01090,2.114247,-0.2640244
163,Venetoclax,SIDM00758,3.324595,3.5575576
164,Vinorelbine,SIDM00181,-2.426535,4.202118
165,Vinorelbine,SIDM01248,-3.309597,4.402007
166,BIBR-1532,SIDM00299,6.338824,3.7574499
167,SCH772984,SIDM00817,5.294862,3.6945972
168,Luminespib,SIDM00971,-1.78049,5.380812
169,GSK1904529A,SIDM00309,3.7804755,3.6761541
170,Luminespib,SIDM01229,-2.141788,3.3416486
171,Luminespib,SIDM00416,-2.5077495,1.8130889
172,Nutlin-3a (-),SIDM00813,0.920833,1.564323
173,XAV939,SIDM00198,3.7711485,2.9282064
174,GSK1904529A,SIDM00789,3.118467,3.3152633
175,Pictilisib,SIDM00100,2.069824666666667,5.4381423
176,Alpelisib,SIDM00488,2.998763,2.9114938
177,Pictilisib,SIDM00230,1.1723973333333333,3.7931209
178,BIBR-1532,SIDM00427,2.9553,2.344757
179,Navitoclax,SIDM00814,2.6839895,2.9483275
180,Navitoclax,SIDM00577,-1.965702,4.5780854
181,SCH772984,SIDM00543,0.463525,3.6270726
182,Luminespib,SIDM01041,-3.357477,3.070537
183,Pictilisib,SIDM01160,1.017569,5.2731333
184,BIBR-1532,SIDM01175,6.090111,4.6076574
185,Venetoclax,SIDM00202,-0.816239,2.3481266
186,Alpelisib,SIDM00632,2.939408,2.6491532
187,Luminespib,SIDM01245,-3.535457,1.5169117
188,Irinotecan,SIDM00121,0.103546,-0.8910057
189,Alpelisib,SIDM01102,3.811606,2.8574066
190,Navitoclax,SIDM01247,-0.1776315,2.7491293
191,BIBR-1532,SIDM01179,5.961428,3.5550957
192,GSK1904529A,SIDM00953,2.232159,2.811607
193,AMG-319,SIDM00047,5.21069,-3.188451
194,SCH772984,SIDM00258,4.67731,3.4314294
195,Navitoclax,SIDM00964,1.202863,2.9901044
196,Pictilisib,SIDM00621,0.9486656666666664,4.9891086
197,Nutlin-3a (-),SIDM01183,3.822469,2.8178926
198,Irinotecan,SIDM00577,0.628462,1.08907
199,XAV939,SIDM00841,5.108693499999999,4.135547
200,Navitoclax,SIDM00227,4.174192,4.277221
201,Venetoclax,SIDM00792,1.446592,4.1573577
202,BIBR-1532,SIDM00412,3.771983,2.0572639
203,Vinorelbine,SIDM00420,-3.571994,4.523687
204,SCH772984,SIDM00444,4.016458,3.337413
205,BIBR-1532,SIDM00551,5.650025,2.853485
206,Vinorelbine,SIDM00266,-5.2091905,2.7375076
207,Pictilisib,SIDM00323,1.6305953333333332,4.031195
208,Venetoclax,SIDM01064,-0.186474,3.4400814
209,Navitoclax,SIDM00606,2.6124685,4.1814456
210,Navitoclax,SIDM00293,-1.057539,4.1973615
