,drug,cell_line,IC50,prediction
0,MIRA-1,SIDM00517,6.073941,3.0095284
1,Cisplatin,SIDM01114,2.006427,0.28216034
2,WIKI4,SIDM00244,3.914198,0.95190334
3,BMS-536924,SIDM00537,1.733863,-2.1663787
4,Bortezomib,SIDM01093,-4.115848,3.193775
5,MK-1775,SIDM00094,1.91712,3.634516
6,LY2109761,SIDM00539,5.400771,-0.413482
7,LGK974,SIDM01233,3.895076,3.2375665
8,GDC0810,SIDM00496,4.965005,-1.1472573
9,Sorafenib,SIDM00551,2.384396,2.3956041
10,BMS-536924,SIDM01093,3.1085975,-1.0728166
11,Bortezomib,SIDM01161,-4.938108,1.5397704
12,LGK974,SIDM00520,3.924767,3.673663
13,Fulvestrant,SIDM00136,3.780350333333333,-0.4945116
14,Entospletinib,SIDM00244,1.924032,1.7483009
15,MIM1,SIDM01175,4.770428,2.831479
16,Oxaliplatin,SIDM00561,1.8525435,1.2111168
17,Cisplatin,SIDM00064,1.7632536666666667,0.3404572
18,LY2109761,SIDM00837,4.501555,-2.2067983
19,Cisplatin,SIDM00120,2.2501773333333333,1.7423127
20,WIKI4,SIDM01229,4.344849,1.5362687
21,MK-1775,SIDM00381,0.971567,2.8039372
22,Oxaliplatin,SIDM00539,4.1511535,1.9882281
23,WIKI4,SIDM00056,3.873413,1.6663005
24,MIM1,SIDM00042,3.76392,1.6071188
25,MIRA-1,SIDM00817,5.042824,2.87941
26,LGK974,SIDM01126,3.0547295,2.9242501
27,Entospletinib,SIDM00375,4.530611,3.3101714
28,Cisplatin,SIDM01197,5.9172183333333335,1.4543762
29,Cisplatin,SIDM00842,2.6765326666666667,0.5078605
30,BMS-536924,SIDM01095,-0.1175565,-1.8069129
31,BMS-536924,SIDM00202,0.3315213333333333,-1.4647747
32,GDC0810,SIDM00540,5.695754,-1.1208333
33,WIKI4,SIDM00377,4.253178,2.53072
34,MIRA-1,SIDM00896,3.206583,1.0345178
35,LGK974,SIDM00230,3.247925,2.7653801
36,Entospletinib,SIDM00407,0.132074,1.218862
37,GDC0810,SIDM00091,6.973783,-0.20567639
38,Fulvestrant,SIDM00196,3.374845333333333,-1.2394013
39,Sorafenib,SIDM00377,3.169837,3.9142778
40,Entospletinib,SIDM01161,3.186478,3.3556707
41,MK-1775,SIDM00792,0.563692,2.5360963
42,Oxaliplatin,SIDM00550,5.7256415,2.0297172
43,Oxaliplatin,SIDM00287,1.0486,0.90501183
44,MK-1775,SIDM01140,-0.266866,0.016535405
45,LY2109761,SIDM00317,7.386086,1.5549226
46,Fulvestrant,SIDM00565,4.188992333333334,0.50746816
47,BMS-536924,SIDM01146,2.648853,-2.043948
48,Cisplatin,SIDM00003,3.28203,-0.34296745
49,WIKI4,SIDM00842,3.679508,1.5442102
50,Fulvestrant,SIDM01197,4.608084666666667,1.4835262
51,LY2109761,SIDM00835,6.28493,1.5797586
52,LY2109761,SIDM00688,3.231947,-2.5665743
53,Fulvestrant,SIDM00154,3.346953333333333,-0.5977536
54,Oxaliplatin,SIDM00953,3.4108355,1.0717984
55,MIRA-1,SIDM00793,4.095742,2.1223686
56,Sorafenib,SIDM00974,1.369742,2.9730778
57,LGK974,SIDM00346,2.4880465000000003,1.9325888
58,Cisplatin,SIDM00216,2.102376,-0.3074094
59,Sorafenib,SIDM01175,5.0521495000000005,4.762478
60,Sorafenib,SIDM00324,1.6373965,2.4039464
61,MIRA-1,SIDM01205,4.267002,2.100758
62,GDC0810,SIDM00834,4.574205,1.2075028
63,Bortezomib,SIDM00411,-3.866131,3.8764782
64,Entospletinib,SIDM00182,3.681224,3.7200794
65,Bortezomib,SIDM00328,-3.679071,1.952923
66,LY2109761,SIDM01064,5.144615,-0.68962765
67,Oxaliplatin,SIDM00252,5.741103,2.4336364
68,MK-1775,SIDM00719,2.743954,4.000313
69,LY2109761,SIDM00195,6.166521,-0.89124393
70,Cisplatin,SIDM01140,0.8183185,-1.2040603
71,LGK974,SIDM00655,2.6276195,2.6264627
72,Oxaliplatin,SIDM00251,3.969453,2.0271022
73,Oxaliplatin,SIDM00309,4.0868735,2.5021212
74,BMS-536924,SIDM00606,4.2037495,-1.8270531
75,LGK974,SIDM00156,2.9715695,3.3562765
76,MIM1,SIDM00077,3.948924,1.6724548
77,WIKI4,SIDM00121,3.710353,0.64608264
78,Sorafenib,SIDM00631,3.021151,2.8630002
79,Cisplatin,SIDM00577,1.556485,0.11339784
80,Cisplatin,SIDM00530,3.6627673333333335,1.1036351
81,GDC0810,SIDM00444,5.8931,-0.4915676
82,Cisplatin,SIDM00316,2.198929,0.8094684
83,GDC0810,SIDM00375,5.476823,0.17084016
84,LGK974,SIDM00438,3.2050435,3.1285005
85,Bortezomib,SIDM00266,-4.999663,0.313834
86,WIKI4,SIDM00472,3.497884,2.7002044
87,Oxaliplatin,SIDM00003,4.0931755,1.8633233
88,Entospletinib,SIDM00577,4.895605,2.5564773
89,Fulvestrant,SIDM00813,3.984098,-1.5616517
90,Sorafenib,SIDM00976,4.695765,3.5591707
91,MK-1775,SIDM00543,0.342718,2.2619002
92,LY2109761,SIDM00975,3.761119,-0.28700852
93,LGK974,SIDM00496,3.1396395000000004,3.024424
94,Oxaliplatin,SIDM00488,6.628916,2.0873091
95,Oxaliplatin,SIDM00832,4.5897575,2.1771262
96,Entospletinib,SIDM00056,2.671582,3.2933056
97,WIKI4,SIDM00418,3.522113,3.246446
98,MK-1775,SIDM01163,1.949721,4.120286
99,Sorafenib,SIDM00094,4.49228,4.367142
100,WIKI4,SIDM00813,4.115607,1.2183712
101,BMS-536924,SIDM00156,3.0951350000000004,-1.2187319
102,LY2109761,SIDM00393,5.61415,-2.0851493
103,WIKI4,SIDM00205,3.654025,1.1534119
104,Entospletinib,SIDM00833,5.575384,3.792425
105,LGK974,SIDM00343,4.0447195,4.1052303
106,GDC0810,SIDM00302,5.208002,-1.3303375
107,LGK974,SIDM00612,4.5903875,3.917947
108,BMS-536924,SIDM00203,1.302424,-1.8714983
109,Sorafenib,SIDM00277,-1.4240849999999998,1.2778897
110,Cisplatin,SIDM00326,2.638646,0.054036427
111,Cisplatin,SIDM00905,2.185283333333333,0.3932854
112,WIKI4,SIDM01247,3.411874,1.1723148
113,MIM1,SIDM00113,5.236097,2.6094806
114,Entospletinib,SIDM00929,3.289124,3.4963338
115,LGK974,SIDM00137,4.3079575000000006,3.1959922
116,MK-1775,SIDM01146,0.603677,2.1014485
117,MIRA-1,SIDM00964,6.366225,2.126508
118,LGK974,SIDM00534,2.602404,2.559847
119,Entospletinib,SIDM00154,2.0514,2.2898998
120,Oxaliplatin,SIDM00064,5.8683425,2.3516514
121,Cisplatin,SIDM01007,3.553252333333333,-0.64657414
122,GDC0810,SIDM00181,5.745348,-0.6071341
123,Bortezomib,SIDM00465,-3.646512,2.656162
124,Fulvestrant,SIDM00864,4.1038293333333336,0.3359496
125,Sorafenib,SIDM00393,2.603132,2.149563
126,Oxaliplatin,SIDM00111,5.434399,2.4817412
127,BMS-536924,SIDM00291,1.9841015,-1.8069761
128,Entospletinib,SIDM00551,2.279325,2.6276562
129,Cisplatin,SIDM00976,1.8721083333333333,0.48346913
130,GDC0810,SIDM00195,4.988147,0.09485437
131,MIRA-1,SIDM01155,6.700481,3.3983483
132,Bortezomib,SIDM00808,-5.6939755000000005,0.9985292
