,drug,cell_line,IC50,prediction
0,ML323,SIDM00472,5.415662,5.1546183
1,Crizotinib,SIDM00923,2.558205,2.289135
2,GSK2606414,SIDM01251,3.235952,2.0190341
3,WZ4003,SIDM00023,5.06974,3.9489179
4,Taselisib,SIDM00842,1.259014,2.2557137
5,UMI-77,SIDM00465,1.812187,3.0415714
6,Cisplatin,SIDM00528,3.5545546666666668,2.8360186
7,Pictilisib,SIDM00789,0.2670755,1.8137298
8,Venetoclax,SIDM01233,3.736786,3.2933812
9,PD0325901,SIDM00465,-1.093416,-1.0191407
10,P22077,SIDM00101,5.341781,6.3791995
11,CZC24832,SIDM00465,6.626288,5.773012
12,PFI3,SIDM00483,6.556791,6.2907786
13,Osimertinib,SIDM00394,3.261981,2.6925097
14,MIRA-1,SIDM01160,5.879767,5.9070516
15,AZD7762,SIDM00233,-2.9331763333333334,-1.2254689
16,OTX015,SIDM00969,1.474036,1.6814041
17,BIBR-1532,SIDM00520,5.359353,5.8950677
18,SCH772984,SIDM00317,5.956281,6.093639
19,Crizotinib,SIDM00810,1.2708,1.1985085
20,LY2109761,SIDM01198,4.573462,4.1176176
21,Cytarabine,SIDM00202,-2.4645650000000003,1.1658859
22,Ulixertinib,SIDM00832,1.893703,2.0391893
23,AGI-5198,SIDM00973,5.544591,5.076137
24,Uprosertib,SIDM00875,2.6044655,2.8515742
25,Dactinomycin,SIDM00549,-5.776198,-1.1683183
26,Wnt-C59,SIDM00136,3.1942295,3.6411097
27,CZC24832,SIDM00810,4.864108,4.2883744
28,AMG-319,SIDM00962,4.364244,0.8140187
29,AGI-6780,SIDM00542,2.7747025,3.5292923
30,GSK2606414,SIDM00953,3.773049,3.2155628
31,AZD5582,SIDM00231,2.850322,1.8970804
32,Dactinomycin,SIDM00043,-5.1193905,-3.0797873
33,5-Fluorouracil,SIDM00565,4.2555655,4.949661
34,I-BRD9,SIDM00968,4.693582,5.1867604
35,EPZ5676,SIDM00579,5.640479,3.5941389
36,I-BRD9,SIDM00111,6.019713,5.8653607
37,GDC0810,SIDM00243,3.789626,3.2043166
38,MK-2206,SIDM00496,3.183499,2.6317317
39,Crizotinib,SIDM00438,3.4418775,2.4809623
40,Wee1 Inhibitor,SIDM00487,1.500371,1.0712363
41,AZ6102,SIDM00218,4.569919,6.3389964
42,Sepantronium bromide,SIDM00407,-5.2695035,-5.166348
43,MIRA-1,SIDM00102,6.639169,6.3841224
44,5-Fluorouracil,SIDM00293,3.9220895,3.971394
45,AZD5582,SIDM00488,3.347713,1.7604738
46,AZD3759,SIDM01198,2.427634,1.7840168
47,Alisertib,SIDM00584,4.1041635,2.7836103
48,Bortezomib,SIDM00688,-6.328179,-3.3879838
49,AZD5363,SIDM01233,3.404528,3.4475682
50,Epirubicin,SIDM00592,-2.374362,-1.6818432
51,WZ4003,SIDM00412,2.585028,2.1200738
52,Afatinib,SIDM01175,3.395642333333333,2.9648633
53,AZD7762,SIDM00099,1.1559143333333333,1.4320827
54,Venetoclax,SIDM01175,3.720995,4.8748336
55,Docetaxel,SIDM00490,-5.623657000000001,-2.0695338
56,PFI3,SIDM01073,4.028007,5.1067734
57,GSK2606414,SIDM00631,6.011463,3.306453
58,Trametinib,SIDM01197,-3.379181,-1.4752059
59,Fulvestrant,SIDM00968,3.916983,4.0656877
60,Osimertinib,SIDM00100,2.547859,3.331862
61,EPZ004777,SIDM01006,4.047629,2.9473152
62,Camptothecin,SIDM00517,-1.884861,-2.8861587
63,Ulixertinib,SIDM00044,4.3327100000000005,3.4020295
64,Alisertib,SIDM00814,2.629615,0.99271786
65,BMS-536924,SIDM00230,2.6082566666666667,1.9456643
66,MN-64,SIDM00145,4.089426,4.302834
67,AZ6102,SIDM01159,3.665209,3.620136
68,Paclitaxel,SIDM00320,-3.717722,1.1967461
69,Gemcitabine,SIDM00180,-3.017155666666666,1.818808
70,BMS-536924,SIDM00951,1.0655743333333334,0.5672208
71,Afuresertib,SIDM00508,0.898802,3.1221478
72,Dabrafenib,SIDM00308,1.057541,2.2515059
73,OSI-027,SIDM00285,2.3193840000000003,2.6170318
74,Ipatasertib,SIDM00416,3.32268,1.9960195
75,PD0325901,SIDM00203,2.7975000000000003,2.9931521
76,WIKI4,SIDM01122,3.438744,3.9643192
77,LGK974,SIDM01159,3.13875,3.6127243
78,VE-822,SIDM01019,4.20423,3.12709
79,Gefitinib,SIDM00487,-0.2769635,2.646024
80,AGI-5198,SIDM00832,6.053638,5.5296655
81,Dasatinib,SIDM01120,2.2747485,0.5096874
82,AZD8186,SIDM00256,3.3070885,2.5213032
83,VE821,SIDM00082,4.791747,4.49779
84,Talazoparib,SIDM01205,2.6506435,2.0529065
85,Wnt-C59,SIDM00137,4.0494345,3.992981
86,I-BET-762,SIDM00562,4.2686665,3.4857721
87,BMS-536924,SIDM00487,1.6207509999999998,0.68545926
88,Oxaliplatin,SIDM00262,5.6944110000000006,5.5209885
89,Tamoxifen,SIDM01159,3.2052305,3.9342518
90,Bortezomib,SIDM00832,-4.836992,-2.3628342
91,AT13148,SIDM00900,3.404766,2.0603876
92,P22077,SIDM00835,6.575834,6.4905596
93,MN-64,SIDM00371,6.375859,6.127181
94,Savolitinib,SIDM00216,1.598547,2.440636
95,Niraparib,SIDM00565,4.435582,3.8602843
96,AMG-319,SIDM00537,4.899616,4.647676
97,P22077,SIDM00833,6.168627,5.997192
98,Docetaxel,SIDM00885,-5.304354,-2.0149553
99,Uprosertib,SIDM00599,1.9227295,1.8362939
100,Wee1 Inhibitor,SIDM00114,3.3164985,2.8415928
101,Savolitinib,SIDM00294,2.591407,3.2147455
102,Pevonedistat,SIDM00680,0.505042,0.921695
103,Alpelisib,SIDM01122,5.494045,4.1336703
104,BMS-536924,SIDM00277,0.0602973333333333,-1.2425592
105,Uprosertib,SIDM00197,1.703004,1.7760884
106,GSK1904529A,SIDM00632,2.5214445000000003,3.1394992
107,Foretinib,SIDM00350,0.627523,0.7084172
108,GDC0810,SIDM01168,6.820659,5.462896
109,Irinotecan,SIDM00968,1.821011,2.7792985
110,Fulvestrant,SIDM00826,4.308115666666667,3.410668
111,PFI3,SIDM00565,5.59592,5.572268
112,Erlotinib,SIDM00579,2.1071305,2.6181955
113,Luminespib,SIDM00276,-2.2552155000000003,-2.7500472
114,RVX-208,SIDM00699,5.997471,5.782586
115,Entinostat,SIDM00242,-0.3554419999999999,1.5037785
116,Crizotinib,SIDM00256,0.3866535,0.91668737
117,MN-64,SIDM00291,5.511902,4.7184744
118,Uprosertib,SIDM00569,4.453734000000001,3.2445798
119,Erlotinib,SIDM01120,3.2590825,2.6846223
120,Nilotinib,SIDM00199,3.3738675,2.8729067
121,P22077,SIDM00679,4.426443,4.8882546
122,GSK343,SIDM01161,3.898229,3.604739
123,RVX-208,SIDM00679,4.814788,4.811425
124,5-Fluorouracil,SIDM00834,4.914049,4.267052
125,Obatoclax Mesylate,SIDM00262,-0.7176370000000001,1.4837413
126,AZD4547,SIDM00056,2.8088113333333333,2.890697
127,PRT062607,SIDM00389,1.545034,1.4587529
128,Nilotinib,SIDM01073,3.0772245,1.9179125
129,Crizotinib,SIDM00954,2.2440935,1.8580326
130,PRT062607,SIDM01114,2.599221,3.086017
131,Dabrafenib,SIDM00323,3.715324,3.6789122
132,Cytarabine,SIDM00970,1.061984,0.8826295
133,LCL161,SIDM00527,4.5138755,3.6675394
134,Pevonedistat,SIDM00930,-0.0837175,1.0886626
135,Sapitinib,SIDM00441,4.07459,2.1216302
136,Afuresertib,SIDM00565,4.943969,4.1264033
