,drug,cell_line,IC50,prediction
0,Dabrafenib,SIDM00201,4.4734655,1.590538
1,AZD7762,SIDM00346,-0.4462809999999999,2.0261812
2,Leflunomide,SIDM00859,4.32032,0.905991
3,Wnt-C59,SIDM00534,2.810193,3.610592
4,WEHI-539,SIDM00203,3.061166,0.18034637
5,OTX015,SIDM00974,3.725203,1.5293083
6,Ibrutinib,SIDM00411,5.899052,4.42336
7,Sepantronium bromide,SIDM00042,-5.8211975,1.3370781
8,Dactinomycin,SIDM00632,-5.825258,1.8984444
9,CZC24832,SIDM00540,5.488764,1.3885767
10,Wnt-C59,SIDM00612,4.5870045,4.6335754
11,BMS-754807,SIDM00216,-1.291566,3.121424
12,Sabutoclax,SIDM00308,-1.98858,-2.4274054
13,Wee1 Inhibitor,SIDM00489,0.980307,-0.8968428
14,Ruxolitinib,SIDM00599,4.3168945,0.076612495
15,Wee1 Inhibitor,SIDM00003,1.012738,-0.71841794
16,Leflunomide,SIDM00427,4.257889,1.642936
17,Dabrafenib,SIDM00826,-0.075091,2.0717738
18,AZD7762,SIDM01183,0.2055136666666666,3.5308385
19,CZC24832,SIDM01007,3.507873,1.7506294
20,Ibrutinib,SIDM01120,5.42526,3.3618546
21,CZC24832,SIDM00211,2.866025,0.8504779
22,Ruxolitinib,SIDM00781,5.242806,2.235064
23,Dabrafenib,SIDM00680,5.525157999999999,2.8257344
24,Dabrafenib,SIDM00389,3.288884,1.5096586
25,Wnt-C59,SIDM00047,4.068933,3.9481997
26,Sabutoclax,SIDM00577,-2.165106,-0.78320146
27,Sepantronium bromide,SIDM00047,-5.463869,1.2176383
28,WEHI-539,SIDM00528,4.668635,1.2350376
29,AZD7762,SIDM00527,-1.591596,3.0046253
30,Dabrafenib,SIDM00632,1.724149,2.0140681
31,Ibrutinib,SIDM00103,6.349576,4.0678716
32,Dactinomycin,SIDM00218,0.3218264999999999,6.091879
33,Ruxolitinib,SIDM00216,4.587106,0.33198425
34,OTX015,SIDM00834,4.277906,2.0305784
35,AZD7762,SIDM01175,2.4667096666666666,4.0835896
36,Dabrafenib,SIDM00082,3.222405,3.2445817
37,CZC24832,SIDM01114,3.823074,3.1139793
38,CZC24832,SIDM00324,5.00421,2.307499
39,Wee1 Inhibitor,SIDM01097,0.779505,-1.145263
40,Dabrafenib,SIDM00817,4.4795785,3.0757606
41,Leflunomide,SIDM00953,4.160465,1.7259107
42,AZD7762,SIDM00227,-0.628864,3.448669
43,Ruxolitinib,SIDM00527,4.600614,0.1912404
44,CZC24832,SIDM00174,3.977655,2.3463812
45,Leflunomide,SIDM00406,2.858465,-0.049593106
46,Ruxolitinib,SIDM00969,4.452237,0.5811163
47,Dabrafenib,SIDM00291,1.8860145,2.6717567
48,WEHI-539,SIDM00905,4.292709,0.82807225
49,Sepantronium bromide,SIDM01248,-4.8301425,1.7160299
50,Ibrutinib,SIDM00198,5.396274,2.9079964
51,Sabutoclax,SIDM00195,-1.271226,-0.08655604
52,CZC24832,SIDM00842,4.643635,2.248836
53,Ibrutinib,SIDM00407,0.54719,2.3604472
54,WEHI-539,SIDM00242,2.189878,0.8737528
55,Wee1 Inhibitor,SIDM00233,-0.588905,-1.6054363
56,AZD7762,SIDM01247,-1.898701,2.4747987
57,Ibrutinib,SIDM00976,5.902417,3.655189
58,Leflunomide,SIDM00263,5.381485,1.7415745
59,Sepantronium bromide,SIDM00292,-5.3072425,3.0069928
60,Ruxolitinib,SIDM00501,4.773867,1.9937646
61,Dactinomycin,SIDM00781,-2.355409,4.6368594
62,AZD7762,SIDM01198,-1.1429156666666669,2.49529
63,AZD7762,SIDM00198,0.2535895,3.1745596
64,Wnt-C59,SIDM00833,3.966146,4.6450863
65,Sabutoclax,SIDM01197,0.58037,0.87753534
66,OTX015,SIDM00274,2.707552,1.8190527
67,CZC24832,SIDM00346,4.29186,1.4023468
68,CZC24832,SIDM00121,3.100095,1.8171656
69,Ibrutinib,SIDM00935,-1.188035,2.2867079
70,Dabrafenib,SIDM00098,4.188765500000001,3.0357943
71,Wnt-C59,SIDM00846,2.795865,3.8751879
72,OTX015,SIDM00176,3.412868,1.4844935
73,Sepantronium bromide,SIDM00976,-3.5709845,1.8189077
74,Leflunomide,SIDM00420,5.584777,2.7089505
75,Wnt-C59,SIDM00721,5.639853,3.950261
76,Wee1 Inhibitor,SIDM01146,0.937411,0.04593142
77,Dactinomycin,SIDM00263,-4.1860285,2.8114111
78,AZD7762,SIDM00258,1.1668213333333333,2.8098192
79,Wnt-C59,SIDM00262,4.552633,4.2281823
