,drug,cell_line,IC50,prediction
0,Olaparib,SIDM00875,2.912050333333333,2.0210295
1,Entinostat,SIDM01140,0.385456,0.1261222
2,Obatoclax Mesylate,SIDM00094,1.1680755,4.2505603
3,Palbociclib,SIDM00599,3.0441155,2.5718257
4,AZD6738,SIDM00420,2.4414755,-0.50408393
5,Entinostat,SIDM00501,2.45602,2.5723314
6,MN-64,SIDM00814,5.15109,-1.2207098
7,Savolitinib,SIDM00422,1.949934,1.5162127
8,AZD4547,SIDM00817,3.812196666666667,3.4543405
9,NVP-ADW742,SIDM00550,1.679199,1.7234054
10,Palbociclib,SIDM00638,4.2234255,3.0217357
11,Cytarabine,SIDM00974,-0.0426374999999999,0.19999284
12,Taselisib,SIDM00627,-0.696875,4.059656
13,VE-822,SIDM01095,1.836412,3.7354705
14,Gemcitabine,SIDM00535,-1.6671273333333334,4.2500634
15,AZD3759,SIDM00384,1.73871,1.0670727
16,Gemcitabine,SIDM00659,-3.508871333333333,3.2648425
17,NVP-ADW742,SIDM00592,2.270735,1.6597323
18,AZD4547,SIDM00308,2.083488,2.2130337
19,Cytarabine,SIDM00262,0.970566,3.0746202
20,Cytarabine,SIDM00427,-1.211762,3.1469612
21,Gemcitabine,SIDM01047,-2.903431,3.4623446
22,Savolitinib,SIDM00375,2.619515,3.5385437
23,Palbociclib,SIDM00842,2.157672,2.9513905
24,MN-64,SIDM00417,4.507898,-0.20046082
25,MN-64,SIDM00023,6.273855,0.19232312
26,Taselisib,SIDM01160,3.722257,4.483829
27,NVP-ADW742,SIDM00638,2.710726,2.5858154
28,Obatoclax Mesylate,SIDM00023,0.0557665,4.136563
29,Obatoclax Mesylate,SIDM00202,0.9829345,2.3075953
30,AZD4547,SIDM00970,2.4949423333333334,2.1185832
31,Olaparib,SIDM01259,2.3316436666666664,2.2830067
32,Olaparib,SIDM00261,1.0119793333333331,2.5696592
33,AZD4547,SIDM00583,3.2605836666666668,3.7614775
34,MN-64,SIDM00203,5.444619,-0.52669406
35,VE-822,SIDM01090,3.316805,3.5290303
36,Taselisib,SIDM00789,0.7921,3.8806024
37,Savolitinib,SIDM00299,4.577383,4.6408644
38,AZD4547,SIDM01197,3.5791733333333333,3.9144318
39,VE-822,SIDM01174,6.23469,5.678329
40,Palbociclib,SIDM00832,4.153731,3.217423
41,AZD3759,SIDM01179,4.416146,2.125362
42,Gemcitabine,SIDM00416,-2.5637043333333334,2.6128106
43,Savolitinib,SIDM01006,2.49315,2.4280596
44,Obatoclax Mesylate,SIDM00539,1.778222,4.138981
45,Taselisib,SIDM00964,-0.824779,3.8408396
46,AZD4547,SIDM00488,3.6560936666666666,3.101358
47,Obatoclax Mesylate,SIDM00905,-0.342835,3.2832956
48,Cytarabine,SIDM00917,-0.248954,2.415341
49,Taselisib,SIDM00948,2.6512,3.80147
50,NVP-ADW742,SIDM01007,1.447737,1.2322686
51,MN-64,SIDM00418,6.880959,0.4478258
52,Cytarabine,SIDM01102,-1.42943,2.5836027
53,VE-822,SIDM00789,0.504231,3.7429662
54,MN-64,SIDM00498,5.454987,-0.9861677
55,AZD4547,SIDM00527,2.939274333333333,2.1488445
56,Savolitinib,SIDM00627,3.529845,3.7467253
57,AZD3759,SIDM00579,2.146886,1.1296022
58,AZD4547,SIDM00441,2.596097666666666,2.2371347
59,NVP-ADW742,SIDM01237,3.701709,4.798057
60,NVP-ADW742,SIDM00323,3.387471,1.9188101
61,VE-822,SIDM00323,-0.538824,3.4154224
62,MN-64,SIDM00346,3.953621,-2.0240061
63,AZD3759,SIDM00042,3.535337,2.7358046
64,NVP-ADW742,SIDM00205,-0.089209,1.2542421
65,AZD3759,SIDM00466,3.802467,5.0862546
66,AZD4547,SIDM00532,2.886074666666667,4.25615
67,Entinostat,SIDM01006,0.039015,2.3020363
68,Obatoclax Mesylate,SIDM00781,0.673216,4.2203417
69,Entinostat,SIDM00700,2.5609485,4.3928227
70,Palbociclib,SIDM00193,2.722442,3.2995324
71,AZD6738,SIDM01114,0.728305,-1.4805868
72,Taselisib,SIDM01042,0.484697,2.626337
73,MN-64,SIDM01042,4.532854,-1.9026058
74,VE-822,SIDM00565,5.373851,4.925272
75,AZD6738,SIDM00269,0.5936670000000001,-2.0519602
76,Gemcitabine,SIDM01011,-3.540551,3.3449636
77,VE-822,SIDM00256,0.899192,3.1687229
78,Palbociclib,SIDM00316,1.4180965,3.120841
79,AZD4547,SIDM00269,1.9696493333333336,3.111696
80,Cytarabine,SIDM00118,-0.6120665000000001,1.2371492
81,AZD6738,SIDM00406,-1.118771,-2.5690632
82,NVP-ADW742,SIDM01098,0.872284,2.345923
83,NVP-ADW742,SIDM00699,2.261397,3.0197403
84,NVP-ADW742,SIDM00539,4.1592,2.1208727
85,AZD4547,SIDM00416,3.2047535,2.896702
86,VE-822,SIDM00274,3.774455,4.8501015
87,NVP-ADW742,SIDM01102,3.273198,1.7203083
88,Olaparib,SIDM00668,3.951286,2.6236846
89,MN-64,SIDM00583,5.712041,-0.22291648
90,Entinostat,SIDM00003,1.426735,1.6243775
91,Palbociclib,SIDM00364,1.2879505,1.955683
92,AZD4547,SIDM00680,4.166892666666667,3.6722267
93,Obatoclax Mesylate,SIDM00291,-1.0416785000000002,1.8419112
94,Obatoclax Mesylate,SIDM00448,0.0528765,3.5582423
95,Gemcitabine,SIDM00565,-3.4544153333333334,4.4577565
96,AZD3759,SIDM00976,3.146413,1.1597171
97,Savolitinib,SIDM00917,1.149607,1.1486819
98,Obatoclax Mesylate,SIDM01251,-1.1573925,1.6598856
99,Cytarabine,SIDM00384,-2.534185,2.3507338
100,VE-822,SIDM00721,4.55809,5.3939147
101,Cytarabine,SIDM00971,3.507725,4.542562
102,Taselisib,SIDM00859,-2.306294,2.4339852
103,Savolitinib,SIDM00233,1.564552,0.9071069
104,Savolitinib,SIDM01197,3.46428,3.3605194
105,Entinostat,SIDM00970,0.8884985000000001,1.4912753
106,Cytarabine,SIDM00326,0.3479595000000001,1.9515486
107,AZD3759,SIDM00841,4.527948,2.9357371
108,VE-822,SIDM00668,1.923703,3.1396327
109,Palbociclib,SIDM01205,1.611611,2.5158765
110,MN-64,SIDM01198,4.700229,-1.3695426
111,Palbociclib,SIDM00504,0.8491955,2.6380298
112,AZD3759,SIDM00291,3.712181,1.0106207
113,Palbociclib,SIDM00174,1.225769,3.137563
114,AZD3759,SIDM00565,3.376014,3.350257
115,Taselisib,SIDM00190,2.165325,5.181309
116,Entinostat,SIDM00498,1.814087,1.465732
117,Savolitinib,SIDM00346,1.193168,2.0245004
118,Taselisib,SIDM00293,4.54454,4.1488605
119,AZD3759,SIDM00111,2.739071,3.401249
120,Olaparib,SIDM00976,3.986163,3.8227909
121,Cytarabine,SIDM01133,3.491713,4.2380548
122,AZD4547,SIDM00351,2.982420333333333,2.1034281
123,AZD6738,SIDM00623,3.384585,-0.17929766
124,Olaparib,SIDM00351,3.5934756666666665,2.2849247
125,VE-822,SIDM00145,2.658013,3.160349
126,Entinostat,SIDM00520,1.829342,2.777453
127,Olaparib,SIDM00544,2.5456806666666667,3.1415026
128,Entinostat,SIDM00444,0.687441,1.9575707
129,Obatoclax Mesylate,SIDM00958,-0.397098,0.207796
130,NVP-ADW742,SIDM00561,2.666318,1.8766426
131,Palbociclib,SIDM00923,3.4373645,2.859196
132,Olaparib,SIDM00326,3.6733356666666666,2.924933
133,Taselisib,SIDM00127,-1.430473,4.8062882
134,MN-64,SIDM01233,6.73699,0.46535337
135,Obatoclax Mesylate,SIDM01245,-1.1633225,1.1011899
136,Cytarabine,SIDM00483,1.9936555,1.6002312
137,MN-64,SIDM00269,4.306409,-1.895193
138,Entinostat,SIDM00535,4.951112999999999,3.116622
139,Taselisib,SIDM00929,3.773954,4.612101
140,NVP-ADW742,SIDM00600,4.469034,1.9784014
141,Olaparib,SIDM00842,3.8168106666666666,2.218316
142,Olaparib,SIDM00699,4.191117666666667,4.0655346
143,NVP-ADW742,SIDM00252,5.718246,2.9837399
144,Savolitinib,SIDM01159,3.835377,3.897791
145,VE-822,SIDM00309,4.731912,4.9761157
146,AZD4547,SIDM00905,2.333362333333333,2.5748396
147,Savolitinib,SIDM00104,1.451791,4.3411226
148,Gemcitabine,SIDM00267,-0.7089576666666666,2.9838958
149,Olaparib,SIDM00285,2.628184,2.9165235
150,AZD3759,SIDM00600,2.763232,0.8328077
151,Savolitinib,SIDM00261,2.38519,1.7626104
152,Taselisib,SIDM01093,3.136874,4.6820207
153,AZD6738,SIDM00549,0.7399895,-0.8827699
154,Gemcitabine,SIDM00113,-1.0269940000000002,5.377126
155,Gemcitabine,SIDM01160,-0.1390189999999999,4.5513577
156,Taselisib,SIDM01047,3.143728,3.684691
157,Olaparib,SIDM00406,1.0789733333333331,0.9194532
158,Olaparib,SIDM00056,3.0145016666666664,3.22794
159,Obatoclax Mesylate,SIDM00205,-1.775569,1.9690167
160,NVP-ADW742,SIDM00294,0.87192,2.620724
161,Taselisib,SIDM00042,1.666773,4.7378173
162,Entinostat,SIDM00793,1.369228,1.7861121
163,NVP-ADW742,SIDM01145,1.588318,1.2789913
164,NVP-ADW742,SIDM00056,3.341724,2.5463006
165,Savolitinib,SIDM01160,2.562844,3.843673
166,AZD3759,SIDM00632,1.615184,0.49076015
167,Taselisib,SIDM00199,2.597253,4.147529
168,AZD6738,SIDM00953,0.5278555,-0.8905918
169,Palbociclib,SIDM00276,2.0136565,3.3186054
170,Savolitinib,SIDM00975,2.308253,4.1582184
171,Olaparib,SIDM00527,3.6900023333333336,3.0495863
172,AZD4547,SIDM00205,1.5746906666666665,3.3711305
173,Obatoclax Mesylate,SIDM00047,0.396846,2.4842298
174,Gemcitabine,SIDM00438,-0.1682376666666667,4.2954574
175,Cytarabine,SIDM00623,0.737262,4.1902437
176,VE-822,SIDM01163,6.04735,5.744859
177,Entinostat,SIDM01114,2.492756,0.9611339
178,Obatoclax Mesylate,SIDM00482,-1.4744755,1.4529605
179,NVP-ADW742,SIDM00875,1.968323,1.7628648
180,AZD6738,SIDM00417,3.5963055,-0.80587
181,Taselisib,SIDM00181,2.129958,4.6361423
182,Cytarabine,SIDM00182,2.686796,3.1110368
183,Obatoclax Mesylate,SIDM00294,-0.8641705000000001,2.8737469
184,Palbociclib,SIDM00583,2.8270335,3.3025122
