,drug,cell_line,IC50,prediction
0,Gemcitabine,SIDM01047,-2.903431,-3.669197
1,Luminespib,SIDM00833,-0.6257870000000001,-0.20266949
2,OTX015,SIDM00834,4.277906,3.4705331
3,BMS-536924,SIDM01146,2.648853,1.4935374
4,ML323,SIDM00833,4.499807,5.243047
5,Ulixertinib,SIDM00320,4.453036,2.4041734
6,Uprosertib,SIDM00482,2.3220785,2.0673456
7,Docetaxel,SIDM00082,-1.4578746666666664,0.3681975
8,Pevonedistat,SIDM00541,0.725677,1.4598
9,Paclitaxel,SIDM00328,-3.3222995,0.56437194
10,Temozolomide,SIDM00576,2.8046,4.316502
11,Dabrafenib,SIDM00082,3.222405,1.9030427
12,MK-8776,SIDM00732,4.019024,3.9994705
13,EPZ5676,SIDM00406,3.338488,4.784832
14,PD0325901,SIDM00541,-1.9881325,0.33983296
15,RVX-208,SIDM01122,5.908953,4.794918
16,CZC24832,SIDM00324,5.00421,4.2281966
17,PD0325901,SIDM00583,1.641708,1.887173
18,LY2109761,SIDM00688,3.231947,2.2911673
19,Dinaciclib,SIDM00182,-3.043977,-2.0345788
20,AGI-6780,SIDM00082,3.278746,4.0041265
21,EPZ5676,SIDM00102,6.758178,6.4622364
22,LCL161,SIDM00841,4.6634945,5.125503
23,Wee1 Inhibitor,SIDM01097,0.779505,1.5112859
24,I-BRD9,SIDM00623,5.803791,3.748799
25,AZ6102,SIDM00394,3.281192,2.7878144
26,Oxaliplatin,SIDM00953,3.4108355,3.8358388
27,VE821,SIDM00929,3.922259,4.540719
28,BIBR-1532,SIDM00498,5.408865,5.0150123
29,Navitoclax,SIDM00482,-0.1014015,1.4671053
30,Leflunomide,SIDM00953,4.160465,4.508802
31,MN-64,SIDM00023,6.273855,4.824974
32,Obatoclax Mesylate,SIDM00023,0.0557665,1.3463377
33,PCI-34051,SIDM00490,5.441132,5.319742
34,Talazoparib,SIDM00328,5.67477,3.031654
35,Sapitinib,SIDM00688,4.505622,2.8497605
36,Leflunomide,SIDM00406,2.858465,3.8868978
37,AZD4547,SIDM00970,2.4949423333333334,2.279306
38,ML323,SIDM00285,3.972294,4.328159
39,Sorafenib,SIDM00324,1.6373965,1.8030347
40,AZD4547,SIDM00583,3.2605836666666668,2.8372767
41,MIRA-1,SIDM01205,4.267002,3.524735
42,PLX-4720,SIDM00929,3.7796016666666654,4.238826
43,Taselisib,SIDM00789,0.7921,2.368253
44,GDC0810,SIDM00834,4.574205,5.229386
45,Camptothecin,SIDM00482,-4.387523,-3.9285896
46,Entospletinib,SIDM00182,3.681224,3.7227714
47,WZ4003,SIDM00841,5.644172,4.825049
48,Bortezomib,SIDM00328,-3.679071,-4.46608
49,Dasatinib,SIDM00688,2.121135,0.18180555
50,MK-2206,SIDM00541,1.7603355,2.7067955
51,Foretinib,SIDM01205,0.5696835,0.20732495
52,BIBR-1532,SIDM01122,4.0479,5.0039744
53,Vinorelbine,SIDM00841,-4.128959,0.7263445
54,Epirubicin,SIDM00833,0.390334,1.5717034
55,Nilotinib,SIDM00394,3.9324425,3.3570378
56,Cediranib,SIDM00970,2.058087,2.5049648
57,VE-822,SIDM00789,0.504231,3.7488458
58,MN-64,SIDM00498,5.454987,4.8852506
59,Afatinib,SIDM01122,1.439806,2.1782315
60,ABT737,SIDM00834,3.453753,3.4389212
61,AZ6102,SIDM01097,2.062228,2.3908508
62,EPZ5676,SIDM00324,5.521895,5.2187333
63,Wnt-C59,SIDM00833,3.966146,3.5665886
64,VE821,SIDM00285,4.398361,2.8625796
65,Gefitinib,SIDM00541,1.899484,1.3545514
66,EPZ5676,SIDM00732,5.470037,5.982804
67,OF-1,SIDM00929,3.950818,4.731526
68,GSK591,SIDM00082,4.211547,5.071702
69,VE821,SIDM00541,4.187496,4.266482
70,Camptothecin,SIDM00328,1.324286,-2.2677453
71,Wee1 Inhibitor,SIDM01146,0.937411,2.0945625
72,AGI-6780,SIDM00970,2.0259585,2.9021108
73,AZ6102,SIDM01146,2.667574,2.2981796
74,SB216763,SIDM00833,5.2144725,5.632544
75,AZD6738,SIDM00406,-1.118771,0.7780767
76,AMG-319,SIDM01146,5.222655,-1.4213165
77,Venetoclax,SIDM01122,2.083664,3.6702247
78,Uprosertib,SIDM00833,5.408262000000001,3.9997408
79,Sapitinib,SIDM00482,2.772847,3.318982
80,AZ960,SIDM00324,-0.257596,1.608459
81,IWP-2,SIDM00394,3.366618,2.7885482
82,XAV939,SIDM00482,2.266487,3.2861302
83,I-BRD9,SIDM01146,4.362319,4.8983707
84,BMS-345541,SIDM00732,4.310449,2.7465754
85,BMS-345541,SIDM00541,4.1409025,3.3834121
86,MN-64,SIDM00583,5.712041,5.282514
87,PRT062607,SIDM01205,2.454548,2.3068473
88,Entospletinib,SIDM00833,5.575384,4.649409
89,Ibrutinib,SIDM00688,3.41599,3.7301548
90,AZD8055,SIDM00833,2.1400395,1.2346638
91,PLX-4720,SIDM00324,4.4355883333333335,3.5389793
92,Pevonedistat,SIDM00285,-0.648672,-0.21835144
93,Alpelisib,SIDM01205,3.54439,3.4318323
94,UMI-77,SIDM01047,1.99325,2.448373
95,AZ960,SIDM00834,4.972692,3.432439
96,AZD5363,SIDM00732,3.670342,2.7713482
97,Dinaciclib,SIDM00102,-0.808781,-0.21995063
98,Linsitinib,SIDM00841,3.1614955,2.765065
99,AGI-6780,SIDM00324,1.6871675,2.427499
100,Entospletinib,SIDM00929,3.289124,4.3560753
101,MK-1775,SIDM01146,0.603677,1.1554588
102,Nilotinib,SIDM00541,3.954562,3.7544239
103,GSK591,SIDM01047,3.410822,3.3498788
104,I-BRD9,SIDM00583,6.003424,5.7072387
105,Cediranib,SIDM00688,1.88615,1.3581055
106,GSK591,SIDM00285,5.01086,3.5694332
107,AT13148,SIDM00182,6.130891,2.7763493
108,Entinostat,SIDM00970,0.8884985000000001,2.933451
109,AZD3759,SIDM00841,4.527948,3.1858156
110,Vinblastine,SIDM00953,-4.7269,-4.264466
111,Camptothecin,SIDM00841,-3.182535,-2.283315
112,Navitoclax,SIDM00834,2.423628,2.8862462
113,Palbociclib,SIDM01205,1.611611,1.4786829
114,I-BET-762,SIDM00394,3.971123,4.295301
115,Temozolomide,SIDM00623,5.562379,4.15758
116,VX-11e,SIDM01047,1.357334,1.067622
117,SCH772984,SIDM00490,3.383908,4.6738687
118,Entinostat,SIDM00498,1.814087,3.2312038
119,PFI3,SIDM00023,6.574526,4.76382
120,Vinblastine,SIDM00732,-4.356448,-4.5206447
121,Osimertinib,SIDM00541,0.489792,1.6165448
122,BIBR-1532,SIDM01047,4.576101,3.878376
123,Lapatinib,SIDM00834,2.195415,3.634856
124,XAV939,SIDM00789,4.2799315,4.053585
125,AZD6738,SIDM00623,3.384585,0.82859445
126,PD173074,SIDM00541,3.601207,3.4024885
127,LGK974,SIDM00576,2.508788,1.9244405
128,PD0325901,SIDM00394,0.36646,1.3482534
129,MK-2206,SIDM00320,3.8772745,1.420096
130,AZD7762,SIDM00324,-0.478593,-1.2597207
131,Afuresertib,SIDM00583,3.140142,3.631456
132,Talazoparib,SIDM00182,4.579237,3.463321
133,Ruxolitinib,SIDM00498,4.6434945,4.6456523
134,Uprosertib,SIDM00324,2.807844,2.1402023
135,Talazoparib,SIDM00541,4.246713,4.102349
136,Temozolomide,SIDM00394,4.7243895,5.932005
137,MK-8776,SIDM00833,4.825215,5.0432086
138,Paclitaxel,SIDM00834,-2.292697,0.3019665
139,ML323,SIDM00324,4.040626,4.414345
140,Niraparib,SIDM01097,1.629292,2.3271844
141,MK-8776,SIDM01097,0.145811,2.5820138
142,Trametinib,SIDM00102,0.1095984999999999,0.9666574
143,5-Fluorouracil,SIDM01097,2.3197775,2.6489685
144,Paclitaxel,SIDM00929,-2.630331,0.8830756
145,Taselisib,SIDM00929,3.773954,3.312895
146,WIKI4,SIDM00623,4.018454,3.6748636
147,Cediranib,SIDM00406,0.456767,1.2346847
148,Olaparib,SIDM00285,2.628184,3.359335
149,Epirubicin,SIDM00583,-0.841272,0.9633013
150,Sorafenib,SIDM00841,2.724399,3.0120213
151,I-BRD9,SIDM00929,4.703273,5.1344595
152,GSK2578215A,SIDM00102,6.811419,5.783817
153,Sabutoclax,SIDM00623,0.941588,0.7031927
154,RVX-208,SIDM00498,4.85221,5.353838
155,Leflunomide,SIDM00732,5.372,5.3581567
156,Taselisib,SIDM01047,3.143728,1.3149754
157,Olaparib,SIDM00406,1.0789733333333331,3.4710407
158,LGK974,SIDM00623,2.8612335,3.2235556
159,UMI-77,SIDM01205,4.452942,2.5959828
160,Temozolomide,SIDM01146,5.926379,5.870166
161,GSK1904529A,SIDM00789,3.118467,3.2167284
162,Dasatinib,SIDM00732,-0.8003655,-0.62491894
163,ABT737,SIDM00833,1.47059,3.64872
164,P22077,SIDM00789,3.73364,4.5500746
165,MIM1,SIDM00576,2.5892565000000003,2.2101805
166,Erlotinib,SIDM00732,3.514076,3.2027833
167,Temozolomide,SIDM00583,6.4080535,6.471035
168,PD0325901,SIDM00841,-3.2291755,0.8201448
169,GSK343,SIDM00082,4.1733045,3.312453
170,AZD6738,SIDM00953,0.5278555,0.7685634
171,PLX-4720,SIDM00970,3.966721,4.6763453
172,Pevonedistat,SIDM00394,-1.695102,0.8730563
173,GSK343,SIDM00623,3.4271065,2.5080078
174,Cyclophosphamide,SIDM01205,3.838588,4.399417
175,WEHI-539,SIDM00688,3.88315,2.6140497
176,Docetaxel,SIDM00623,-2.1816273333333336,-3.7568417
177,AGI-6780,SIDM00953,2.5635055,2.1731641
178,Cytarabine,SIDM00623,0.737262,0.6090663
179,Dabrafenib,SIDM00102,3.9782255,3.755528
180,GSK1904529A,SIDM00953,2.232159,2.7539032
181,Dabrafenib,SIDM00490,5.4386245,4.1468325
182,Cyclophosphamide,SIDM00833,6.045933,5.6320815
183,PD0325901,SIDM00328,0.489395,1.2560292
184,XAV939,SIDM00841,5.108693499999999,4.5430007
185,Obatoclax Mesylate,SIDM00482,-1.4744755,0.5313635
186,Crizotinib,SIDM01097,1.4927745,2.4427369
187,Vinblastine,SIDM00929,-2.8960215,-3.4392397
188,WEHI-539,SIDM00834,5.367444,4.340381
189,LCL161,SIDM00328,4.356854,4.2252564
190,Cytarabine,SIDM00182,2.686796,2.024079
191,PLX-4720,SIDM00583,4.2449856666666665,5.0902205
192,Palbociclib,SIDM00583,2.8270335,2.8571768
193,Afuresertib,SIDM00324,2.223115,2.1827762
194,Entinostat,SIDM00320,1.588763,3.0165815
195,Leflunomide,SIDM00182,5.66401,5.2458615
196,Bortezomib,SIDM00394,-5.112275,-4.3804116
197,BIBR-1532,SIDM00583,4.663047,5.3784122
198,Alisertib,SIDM00623,2.549076,0.6247765
199,AZ960,SIDM00285,1.816038,1.9079779
200,WEHI-539,SIDM00324,-1.675233,2.0656617
201,Ibrutinib,SIDM00320,6.238531,4.592132
202,GSK1904529A,SIDM00970,1.9781015,3.3792555
203,RVX-208,SIDM00406,3.777019,4.2130647
204,OF-1,SIDM00324,4.112165,4.144611
205,PRT062607,SIDM00953,1.750268,3.1575184
206,Sapitinib,SIDM00834,1.883871,4.3239017
207,WZ4003,SIDM00929,3.389145,4.258895
208,Niraparib,SIDM00102,3.861429,4.533863
209,AZD3759,SIDM00541,1.343867,2.8482094
210,EPZ5676,SIDM00285,5.011501,5.347259
211,Dinaciclib,SIDM00623,0.234043,-3.3475971
212,PCI-34051,SIDM00182,5.310771,4.6495805
213,AZD4547,SIDM00688,2.1321696666666665,1.931612
214,Fulvestrant,SIDM01146,3.6450526666666665,4.0021486
215,RVX-208,SIDM00953,4.837411,4.605661
216,PD173074,SIDM00732,0.7189425,2.704833
217,Ulixertinib,SIDM00541,1.179475,2.6602468
218,Oxaliplatin,SIDM00623,4.2083035,2.765611
219,Gefitinib,SIDM00789,2.8282965,1.754778
220,AGI-6780,SIDM00841,3.264167,3.4756072
221,Nilotinib,SIDM00320,3.662464,3.2595272
222,Alpelisib,SIDM00320,4.573658,4.027588
223,LY2109761,SIDM00490,5.87794,4.8764176
224,MK-2206,SIDM00102,2.2576765,2.2776496
225,Fulvestrant,SIDM00789,3.274134,3.9175174
226,Wnt-C59,SIDM00688,3.674644,2.7552738
227,Dabrafenib,SIDM00841,4.5071775,3.698046
228,I-BRD9,SIDM00789,4.505834,4.9357104
229,Paclitaxel,SIDM00394,-1.232876,1.395053
230,Uprosertib,SIDM01047,2.0759695,1.6882795
231,MIRA-1,SIDM00688,1.941842,4.205898
232,Sepantronium bromide,SIDM00541,0.5965619999999998,-1.3363825
233,Palbociclib,SIDM00541,2.3124185,2.87921
234,Linsitinib,SIDM00583,2.623716,3.577741
235,Dinaciclib,SIDM01122,-2.874634,-1.5262852
236,Ipatasertib,SIDM01205,2.343219,3.0376198
237,ABT737,SIDM00623,0.059673,1.3041542
238,UMI-77,SIDM01122,2.047843,2.9854558
239,AZD8186,SIDM00328,2.581735,2.3962448
240,GSK343,SIDM00834,4.298242,4.1423306
241,VE821,SIDM00953,2.547736,2.7054539
242,Tamoxifen,SIDM00406,1.9127195,3.3095734
243,Paclitaxel,SIDM00833,0.256134,2.4070113
244,Foretinib,SIDM00841,-0.270258,2.6434898
245,P22077,SIDM00583,3.703421,5.107064
246,Ulixertinib,SIDM00324,0.4630419999999999,1.6270705
247,AT13148,SIDM00623,1.500694,1.576619
248,Entinostat,SIDM00328,3.6627495,2.9034848
249,Cediranib,SIDM01047,1.827824,0.23976971
