,drug,cell_line,IC50,prediction
0,GSK1904529A,SIDM00287,2.695081,3.050153
1,XAV939,SIDM00964,2.5174255,3.3112547
2,AZD8186,SIDM00098,3.6110575,2.4379733
3,Alpelisib,SIDM00309,4.972602,4.813494
4,Navitoclax,SIDM00381,3.9914675,2.0926006
5,Nutlin-3a (-),SIDM00885,4.117058500000001,3.9904382
6,MK-1775,SIDM00381,0.971567,0.9889024
7,SCH772984,SIDM00826,-2.371284,2.1897385
8,WIKI4,SIDM00056,3.873413,4.5986786
9,AMG-319,SIDM00351,4.381102,-0.8477796
10,MIM1,SIDM00042,3.76392,4.435333
11,Luminespib,SIDM00655,-3.2395240000000003,-2.331064
12,MIRA-1,SIDM00817,5.042824,5.9540977
13,BIBR-1532,SIDM01159,4.30429,5.291313
14,Alpelisib,SIDM00263,1.009765,4.1187615
15,Vinorelbine,SIDM01006,-5.701762,-3.8764808
16,Venetoclax,SIDM00388,3.261062,1.9969023
17,Pictilisib,SIDM00542,2.4920940000000003,0.73185354
18,Irinotecan,SIDM00111,2.03566,0.93503493
19,LGK974,SIDM01126,3.0547295,4.175027
20,Dabrafenib,SIDM00201,4.4734655,3.7490199
21,AZD7762,SIDM00346,-0.4462809999999999,-2.2128623
22,Leflunomide,SIDM00859,4.32032,4.0600543
23,Wnt-C59,SIDM00534,2.810193,3.5193594
24,WEHI-539,SIDM00203,3.061166,2.4184282
25,OTX015,SIDM00974,3.725203,2.7492483
26,Dinaciclib,SIDM00976,-3.108552,-2.2696207
27,Ibrutinib,SIDM00411,5.899052,4.3684464
28,Sepantronium bromide,SIDM00042,-5.8211975,-4.5810184
29,Dactinomycin,SIDM00632,-5.825258,-1.516108
30,CZC24832,SIDM00540,5.488764,3.8705509
31,VX-11e,SIDM00096,2.2575585,2.662977
32,Wnt-C59,SIDM00612,4.5870045,4.1410947
33,Rapamycin,SIDM00542,-1.799362,1.4683663
34,Dabrafenib,SIDM00826,-0.075091,3.5548627
35,WZ4003,SIDM00632,2.238154,2.8133514
36,BMS-345541,SIDM00201,2.1755675,2.801039
37,GDC0810,SIDM00540,5.695754,5.420537
38,AZD4547,SIDM00817,3.812196666666667,3.178304
39,Cytarabine,SIDM00974,-0.0426374999999999,0.70234114
40,Dabrafenib,SIDM00632,1.724149,2.6659582
41,IWP-2,SIDM00056,2.97579,3.5571997
42,AZD8186,SIDM00540,1.186744,1.6962203
43,Pictilisib,SIDM00826,0.0008939999999999,1.9792498
44,Epirubicin,SIDM00411,0.987132,-0.3473789
45,Oxaliplatin,SIDM00287,1.0486,2.869768
46,Ulixertinib,SIDM00056,1.1917325,2.7894876
47,Dabrafenib,SIDM00817,4.4795785,3.9775093
48,Sorafenib,SIDM00974,1.369742,2.2505853
49,AGI-6780,SIDM00632,2.1963825,2.0660233
50,Lapatinib,SIDM00885,4.0919035,2.3434606
51,Luminespib,SIDM00351,-3.2401515,-2.5228066
52,LGK974,SIDM00346,2.4880465000000003,2.4306173
53,GSK343,SIDM00411,4.8941025,4.1390476
54,AZD5582,SIDM00056,1.379435,3.5307343
55,MN-64,SIDM00203,5.444619,4.7500715
56,Bortezomib,SIDM00411,-3.866131,-4.535516
57,OF-1,SIDM00826,4.406393,4.571364
58,ML323,SIDM00974,4.595288,4.5058227
59,Savolitinib,SIDM01006,2.49315,2.400257
60,Taselisib,SIDM00964,-0.824779,1.0329238
61,Luminespib,SIDM00287,-2.4884935,-3.0402768
62,PD173074,SIDM00974,3.681605,2.7253072
63,Vorinostat,SIDM00351,0.3313785,1.5652606
64,LGK974,SIDM00655,2.6276195,3.6304595
65,Ibrutinib,SIDM00976,5.902417,5.877307
66,Leflunomide,SIDM00263,5.381485,5.3574142
67,MK-8776,SIDM00098,2.815627,4.485976
68,Oxaliplatin,SIDM00309,4.0868735,5.671355
69,MK-2206,SIDM00974,2.312142,2.5361679
70,Rapamycin,SIDM00655,-1.1452685,1.7597919
71,Paclitaxel,SIDM00411,0.195684,0.7050554
72,MN-64,SIDM00346,3.953621,4.4232903
73,Osimertinib,SIDM00964,-1.185578,-0.24575736
74,GSK591,SIDM00826,5.81982,5.050639
75,CZC24832,SIDM00346,4.29186,3.889462
76,AZD3759,SIDM00042,3.535337,3.073983
77,AZ6102,SIDM00056,1.982137,3.3122976
78,LCL161,SIDM00388,3.3760705,3.3711746
79,PLX-4720,SIDM00201,4.121317,2.8537004
80,Dabrafenib,SIDM00098,4.188765500000001,4.1110864
81,Linsitinib,SIDM00885,2.6946295,2.8404062
82,Osimertinib,SIDM00098,1.197206,2.4121928
83,ML323,SIDM00817,4.630032,4.712676
84,Nutlin-3a (-),SIDM00096,-0.0557624999999999,3.022261
