,drug,cell_line,IC50,prediction
0,Linsitinib,SIDM00832,3.7264865,1.685996
1,Pictilisib,SIDM00227,1.0316663333333331,0.87161005
2,Ulixertinib,SIDM00835,3.2002795,2.5689392
3,Entinostat,SIDM00501,2.45602,3.2362356
4,MN-64,SIDM00814,5.15109,4.855131
5,Uprosertib,SIDM00176,3.2102975,3.7509906
6,Dabrafenib,SIDM00389,3.288884,2.4330919
7,NVP-ADW742,SIDM00550,1.679199,1.9347479
8,Wnt-C59,SIDM00047,4.068933,3.8622253
9,XAV939,SIDM00316,4.215832499999999,4.4334717
10,IWP-2,SIDM00864,2.35505,3.3708498
11,Taselisib,SIDM00627,-0.696875,0.39707395
12,Dasatinib,SIDM00251,4.14583,1.3897939
13,Sabutoclax,SIDM00577,-2.165106,1.4517177
14,WIKI4,SIDM00377,4.253178,4.1086617
15,Sepantronium bromide,SIDM00047,-5.463869,-3.7000604
16,PFI3,SIDM00846,5.050288,5.418811
17,AGI-6780,SIDM01042,2.189475,3.4113503
18,WEHI-539,SIDM00528,4.668635,4.369425
19,Daporinad,SIDM01155,-1.381173,2.7824337
20,Gefitinib,SIDM00205,1.0962685,1.1678702
21,MIRA-1,SIDM00896,3.206583,3.3999631
22,LGK974,SIDM00230,3.247925,3.4791424
23,Luminespib,SIDM00465,-2.04523,-0.6933224
24,Gemcitabine,SIDM00535,-1.6671273333333334,-2.8296094
25,AZD3759,SIDM00384,1.73871,2.1823227
26,Luminespib,SIDM00129,-1.9222365,-0.7477384
27,Dasatinib,SIDM01174,3.357426,0.18535501
28,AT13148,SIDM00241,2.059037,3.8850753
29,RVX-208,SIDM00214,5.345416,5.7180243
30,I-BRD9,SIDM00261,3.161915,4.2684975
31,Lapatinib,SIDM00045,2.0251475,2.5834777
32,XAV939,SIDM00227,3.9083025,4.1874294
33,EPZ5676,SIDM00896,4.458965,4.61315
34,Osimertinib,SIDM00214,1.115264,1.2394713
35,Sorafenib,SIDM00377,3.169837,2.8122525
36,Cediranib,SIDM00047,1.290583,3.4568455
37,Vinblastine,SIDM00176,-2.9221235,-3.7736995
38,Oxaliplatin,SIDM00550,5.7256415,4.5491753
39,PLX-4720,SIDM00261,4.321038,3.6778114
40,Epirubicin,SIDM00214,-0.753007,-0.35827115
41,LY2109761,SIDM00835,6.28493,4.231109
42,I-BET-762,SIDM00501,4.056707,4.19039
43,AZD7762,SIDM00227,-0.628864,-0.54389024
44,ML323,SIDM01042,4.020805,4.6732254
45,SB216763,SIDM01042,4.554536,4.277671
46,Lapatinib,SIDM00896,2.1056980000000003,3.181285
47,Olaparib,SIDM00261,1.0119793333333331,4.073305
48,Vinblastine,SIDM00389,-6.368668,-4.21994
49,AZD5582,SIDM00577,4.642208,2.7328799
50,MK-8776,SIDM00577,2.163877,2.1807926
51,Camptothecin,SIDM00835,0.012046,-0.782397
52,VE-822,SIDM01174,6.23469,3.477175
53,WZ4003,SIDM00389,1.463999,3.1650927
54,AMG-319,SIDM00389,3.173974,-0.8409027
55,Pictilisib,SIDM00577,0.9474143333333332,0.4618946
56,Palbociclib,SIDM00832,4.153731,2.1461089
57,Osimertinib,SIDM00389,1.297342,0.8426907
58,Sapitinib,SIDM01042,3.471816,3.7824755
59,EPZ5676,SIDM00814,5.400431,5.8741894
60,GSK1904529A,SIDM00316,3.366958,3.5302649
61,AT13148,SIDM00251,4.590344,3.4092882
62,AT13148,SIDM00261,1.914519,3.4146264
63,Cediranib,SIDM00389,1.195298,1.4990505
64,Linsitinib,SIDM00230,2.7885565000000003,2.399055
65,Oxaliplatin,SIDM00251,3.969453,4.4678407
66,Ruxolitinib,SIDM00501,4.773867,4.6970234
67,5-Fluorouracil,SIDM00045,1.814785,2.9875057
68,Savolitinib,SIDM00627,3.529845,2.6363595
69,Gefitinib,SIDM01155,2.3004465,2.0174406
70,Niraparib,SIDM00214,4.047082,4.65739
71,LCL161,SIDM00384,2.9158075,3.8440728
72,Cisplatin,SIDM00577,1.556485,3.0920594
73,AMG-319,SIDM00864,5.218314,1.6044335
74,ZM447439,SIDM01042,1.8791845,4.3916078
75,Cisplatin,SIDM00316,2.198929,3.8432143
76,UMI-77,SIDM00227,3.677664,4.254778
77,Buparlisib,SIDM00550,1.012369,0.5615722
78,AMG-319,SIDM00528,5.220404,1.4434948
79,Sapitinib,SIDM00465,-1.078311,4.1227455
80,NVP-ADW742,SIDM00205,-0.089209,2.018746
81,Temozolomide,SIDM00384,2.967521,4.3685727
82,MK-8776,SIDM00251,0.595505,3.0787597
83,Foretinib,SIDM00227,-0.5065295,3.4078338
84,Wnt-C59,SIDM00846,2.795865,3.3856442
85,Taselisib,SIDM01042,0.484697,2.4693024
86,OTX015,SIDM00176,3.412868,0.6720017
87,Entospletinib,SIDM00577,4.895605,3.6689074
88,PCI-34051,SIDM00832,5.9183,4.768935
89,MN-64,SIDM01042,4.532854,5.1477766
90,GSK2578215A,SIDM00550,4.44357,4.043901
91,Tamoxifen,SIDM01042,2.6248685,4.4568887
92,Afatinib,SIDM00261,2.078414,3.5366547
93,Palbociclib,SIDM00316,1.4180965,2.5520685
94,Osimertinib,SIDM00577,1.449912,0.74929035
95,Oxaliplatin,SIDM00832,4.5897575,4.271396
96,WIKI4,SIDM00205,3.654025,4.106477
97,Pictilisib,SIDM00377,0.4810603333333333,0.66425496
98,MK-2206,SIDM00528,0.1063005,1.8815804
99,Ruxolitinib,SIDM00251,4.303181,4.7050304
100,GSK591,SIDM00384,2.74159,3.6441312
101,Cytarabine,SIDM00384,-2.534185,1.7767004
102,BIBR-1532,SIDM00835,5.581628,5.141845
103,P22077,SIDM00550,4.647392,3.5908563
104,AZD5363,SIDM00465,4.511834,3.6014516
105,Sabutoclax,SIDM00241,-1.077768,1.0907574
106,IWP-2,SIDM00389,1.391283,1.95945
107,OSI-027,SIDM00577,0.906489,1.7729456
108,Bortezomib,SIDM00465,-3.646512,-3.7712066
109,Osimertinib,SIDM01174,3.296387,1.7743979
110,Fulvestrant,SIDM00864,4.1038293333333336,4.155344
111,Ipatasertib,SIDM00227,6.028731,3.5939934
112,Dabrafenib,SIDM01174,5.761858,3.607694
113,IWP-2,SIDM01174,3.41683,2.9794066
114,SCH772984,SIDM00627,3.133544,2.4416196
115,BIBR-1532,SIDM00230,5.602996,4.7390857
116,PRT062607,SIDM00227,4.496437,4.5075154
117,Sepantronium bromide,SIDM00389,-4.8901435,-4.273881
118,AT13148,SIDM00384,3.342455,2.5688236
119,MIRA-1,SIDM01155,6.700481,5.964855
120,Pictilisib,SIDM00465,0.2888876666666667,0.98093486
121,Lapatinib,SIDM00214,2.252849,2.9547253
122,Rapamycin,SIDM00528,-2.587268,2.109722
123,PD173074,SIDM00205,2.228612,2.955761
124,Rapamycin,SIDM00832,-1.528877,0.64982176
125,EPZ5676,SIDM00627,5.573299,5.297474
126,Sepantronium bromide,SIDM00832,0.7929285,-2.94648
127,Osimertinib,SIDM00864,0.917085,1.437497
128,AZ6102,SIDM00528,2.477917,3.0752413
129,AGI-5198,SIDM01155,4.752895,5.1571374
130,Dactolisib,SIDM00814,-2.6159915,0.3343661
131,Bortezomib,SIDM01174,-3.799552,-4.1476045
132,Dactolisib,SIDM00384,-2.950167,-0.53217375
