,drug,cell_line,IC50,prediction
0,Lapatinib,SIDM01251,2.2817,3.037569
1,ABT737,SIDM00975,0.613451,3.6717556
2,Dinaciclib,SIDM01073,-3.314845,-3.6720943
3,AZD5363,SIDM00863,1.885114,2.850349
4,Trametinib,SIDM01248,-1.231516,1.8840654
5,Ipatasertib,SIDM00553,4.693632,2.4298446
6,WZ4003,SIDM00180,3.911978,4.624521
7,AZD5582,SIDM00668,1.92563,2.2262836
8,Sepantronium bromide,SIDM01248,-4.8301425,-4.1868534
9,Cyclophosphamide,SIDM00233,4.507502,4.437264
10,PLX-4720,SIDM00277,1.0639263333333335,3.208293
11,BIBR-1532,SIDM00044,6.046545,5.4241195
12,AGI-5198,SIDM00250,4.209991,4.9331913
13,Irinotecan,SIDM00269,-2.022891,-0.5413283
14,AZD3759,SIDM01179,4.416146,3.2260332
15,Lapatinib,SIDM00326,2.4395995,3.9325886
16,OSI-027,SIDM01073,0.840315,1.9847064
17,LY2109761,SIDM01064,5.144615,2.8317623
18,Gemcitabine,SIDM00416,-2.5637043333333334,-3.139226
19,Camptothecin,SIDM00971,2.836993,-2.0468533
20,Oxaliplatin,SIDM00252,5.741103,5.9250255
21,5-Fluorouracil,SIDM00441,1.35804,3.2193985
22,Sabutoclax,SIDM00195,-1.271226,1.9452436
23,AGI-6780,SIDM00250,2.6466775,3.188926
24,Alisertib,SIDM01019,0.4932335,-1.4056906
25,Lapatinib,SIDM00923,2.094829,2.9504607
26,RVX-208,SIDM00310,5.92736,5.8373733
27,Venetoclax,SIDM01179,4.376981,4.8004327
28,Dactolisib,SIDM00199,-2.6580950000000003,-1.6240599
29,Luminespib,SIDM00438,-2.1503135,-2.2429545
30,LY2109761,SIDM00195,6.166521,2.740455
31,Foretinib,SIDM00294,-1.2807965,1.0796944
32,Linsitinib,SIDM00487,1.447848,3.4139018
33,EPZ004777,SIDM00487,4.404049,5.679787
34,PD0325901,SIDM01098,0.8736655,0.9033475
35,Wee1 Inhibitor,SIDM00233,-0.588905,1.6254106
36,Afatinib,SIDM00269,1.3930733333333334,3.167592
37,AGI-5198,SIDM00326,4.083026,5.090036
38,Taselisib,SIDM00948,2.6512,2.3059738
39,Sepantronium bromide,SIDM00292,-5.3072425,-3.798871
40,AZD4547,SIDM00441,2.596097666666666,2.3090568
41,Venetoclax,SIDM00863,1.978407,2.2622242
42,Alpelisib,SIDM00250,3.106724,3.678421
43,Foretinib,SIDM00487,1.061984,2.2949247
44,Talazoparib,SIDM00233,0.922631,2.9729066
