,drug,cell_line,IC50,prediction
0,Cytarabine,SIDM01102,-1.42943,0.40266025
1,LGK974,SIDM00156,2.9715695,3.5204272
2,EPZ5676,SIDM00137,6.404606,6.8580694
3,Navitoclax,SIDM00412,-0.1452935,0.7908684
4,AZD7762,SIDM01198,-1.1429156666666669,-1.5518618
5,LCL161,SIDM00519,5.219727,4.4410515
6,AZD5363,SIDM00445,1.780595,3.5462198
7,XAV939,SIDM00584,4.563045,4.0962477
8,NVP-ADW742,SIDM01237,3.701709,3.9257908
9,NVP-ADW742,SIDM00323,3.387471,2.206586
10,Cyclophosphamide,SIDM00099,6.269198,6.59552
11,VE-822,SIDM00323,-0.538824,1.7817987
12,PLX-4720,SIDM00631,4.426170333333333,5.8889217
13,WIKI4,SIDM00121,3.710353,3.5135627
14,Dinaciclib,SIDM01041,-4.369375,-1.3620433
15,Vorinostat,SIDM00679,2.053652,1.13877
16,ML323,SIDM01011,3.769173,4.126558
17,Sorafenib,SIDM00631,3.021151,3.015026
18,Linsitinib,SIDM00530,4.276799,3.5198226
19,Cisplatin,SIDM00530,3.6627673333333335,4.2171135
20,Navitoclax,SIDM00584,3.342811,2.7277822
21,Dasatinib,SIDM00276,-2.5557135,1.1742336
22,CZC24832,SIDM00121,3.100095,3.8284469
23,GSK343,SIDM00190,3.118034,3.4696412
24,AZD3759,SIDM00466,3.802467,4.0248427
25,PLX-4720,SIDM00043,3.1252063333333333,4.1691375
26,Talazoparib,SIDM00569,2.6529315,3.4065413
27,Dinaciclib,SIDM00364,-3.90001,-2.592286
28,WZ4003,SIDM00679,5.139198,3.856604
29,Temozolomide,SIDM00538,6.4119005,6.3361382
30,Entinostat,SIDM00700,2.5609485,3.4836845
31,GSK343,SIDM00156,4.4624805,3.798727
32,Irinotecan,SIDM00193,4.257608,2.7989464
33,Palbociclib,SIDM00193,2.722442,2.3718243
34,Uprosertib,SIDM00231,3.542769,4.0441394
35,Alpelisib,SIDM00543,5.227856,4.5283756
36,Wnt-C59,SIDM00721,5.639853,3.5266824
37,Gemcitabine,SIDM01011,-3.540551,-4.180328
38,RVX-208,SIDM00099,7.665686,5.68836
39,UMI-77,SIDM00621,2.625885,2.878924
40,AZD8186,SIDM00412,-1.7198775,1.3132576
41,GSK2606414,SIDM00967,3.917071,3.712757
42,BMS-345541,SIDM00530,3.3593650000000004,4.3402815
43,MK-1775,SIDM00543,0.342718,0.75044405
44,Pevonedistat,SIDM01237,3.803114,0.49385342
45,Cediranib,SIDM00156,1.800909,1.660475
46,BMS-536924,SIDM00156,3.0951350000000004,1.1531218
47,OSI-027,SIDM00621,0.9035845,2.0434444
48,NVP-ADW742,SIDM01102,3.273198,2.0496879
49,Ulixertinib,SIDM01237,4.1118255,2.3935328
50,Palbociclib,SIDM00364,1.2879505,2.0513227
51,Trametinib,SIDM00679,-0.3267925,-2.0953412
52,Docetaxel,SIDM00543,-2.607687333333333,-2.5261707
53,GSK343,SIDM00099,6.1920905,4.8269205
54,BMS-345541,SIDM00445,2.5977745,4.2457285
55,IWP-2,SIDM00193,3.164829,2.8487082
56,Alpelisib,SIDM00043,2.875366,3.2038345
57,Buparlisib,SIDM00569,0.764833,1.693735
58,AMG-319,SIDM00569,3.768875,-0.95308185
59,Sapitinib,SIDM00621,5.666476,4.3551435
60,VE-822,SIDM00721,4.55809,4.0579863
61,UMI-77,SIDM00679,4.023092,3.3333182
62,LGK974,SIDM00137,4.3079575000000006,4.1886725
63,PFI3,SIDM00190,6.769222,4.6848297
64,CZC24832,SIDM00193,4.748425,4.908099
65,Dabrafenib,SIDM00137,4.162262,3.9247174
66,Afuresertib,SIDM00156,4.641968,2.6692858
67,RVX-208,SIDM00193,5.487637,5.013297
68,SCH772984,SIDM00631,4.218753,4.020446
69,MN-64,SIDM01198,4.700229,3.9168096
70,Navitoclax,SIDM00967,3.7728755,2.202973
71,Daporinad,SIDM00156,-3.854242,0.5723506
72,Taselisib,SIDM00190,2.165325,4.310656
73,LY2109761,SIDM00190,5.476123,3.8831668
74,Nilotinib,SIDM01011,1.1869245,2.3501053
75,Linsitinib,SIDM00099,4.0063585,4.1118274
76,Nilotinib,SIDM00099,5.4061615,4.295092
77,LCL161,SIDM01198,3.9287095,4.0372787
78,Alisertib,SIDM00519,2.585704,2.541047
79,BMS-345541,SIDM00190,3.1676575,3.2954798
80,Afatinib,SIDM00193,3.5815406666666667,2.0484438
81,Foretinib,SIDM00099,1.984698,3.9438467
82,Alisertib,SIDM00193,2.8006015,2.2032194
83,XAV939,SIDM00543,3.7133475,4.156644
84,VX-11e,SIDM00099,5.721693999999999,4.7826605
85,AZD5363,SIDM00276,2.794676,4.2208676
86,Camptothecin,SIDM00584,-1.625618,-0.64338946
87,I-BRD9,SIDM00156,4.325456,4.3536425
88,RVX-208,SIDM00543,4.813187,5.1521173
89,Afuresertib,SIDM00445,1.752548,3.0568843
90,Camptothecin,SIDM01237,-1.811713,-2.2627115
