Origin_idx,Drug name,Sanger ID,IC50
87749,Cyclophosphamide,SIDM00174,5.797119
176605,Buparlisib,SIDM01019,0.237293
281249,Trametinib,SIDM00412,1.756244
3470,Sorafenib,SIDM00156,1.7130655
190571,GDC0810,SIDM01114,5.348326
179977,Docetaxel,SIDM01163,-1.5497713333333332
143252,Ibrutinib,SIDM00810,3.147016
265820,Talazoparib,SIDM00561,2.883054
202902,Afatinib,SIDM00976,2.469894666666667
214009,AMG-319,SIDM00406,2.813484
184081,AZD5363,SIDM00367,3.203164
216238,Palbociclib,SIDM01155,1.9367375
50255,Luminespib,SIDM00668,-3.679699
120551,PRT062607,SIDM00308,2.299146
210525,Nutlin-3a (-),SIDM00094,5.1649
143611,Ibrutinib,SIDM00216,3.789741
211871,BIBR-1532,SIDM00264,5.557105
74079,AZ960,SIDM00561,1.627764
97934,SCH772984,SIDM00104,4.287939
270846,XAV939,SIDM00203,3.9731405
94499,Alpelisib,SIDM00930,3.888545
61566,Erlotinib,SIDM00137,4.805607
74336,AZ960,SIDM00198,1.422168
65280,Dinaciclib,SIDM01159,-0.346735
116998,OTX015,SIDM00677,2.015937
255,Erlotinib,SIDM00842,3.3893615
172473,OF-1,SIDM00381,4.18971
20260,Vinorelbine,SIDM01198,-5.786556
18561,Gemcitabine,SIDM00056,-2.108801666666667
296644,Fulvestrant,SIDM00576,2.3238405
172256,AGI-6780,SIDM00023,3.642137500000001
210509,Nutlin-3a (-),SIDM00841,5.8151525
54515,Irinotecan,SIDM00291,3.476048
90814,Uprosertib,SIDM00064,5.283296
65438,Dinaciclib,SIDM00621,-2.794924
215205,MK-2206,SIDM01019,1.631482
199662,WIKI4,SIDM00299,4.916525
251387,Tamoxifen,SIDM00230,3.3993175
214749,MK-8776,SIDM00501,4.485862
94584,I-BET-762,SIDM00145,2.701825
170980,Sabutoclax,SIDM00216,-1.664106
178198,Cisplatin,SIDM00783,2.293789
50388,Paclitaxel,SIDM00445,-4.376856
97715,SCH772984,SIDM01198,2.121713
110067,CZC24832,SIDM00543,4.715015
198854,UMI-77,SIDM00101,2.841831
116309,RVX-208,SIDM00285,4.394534
2255,Paclitaxel,SIDM00328,-3.3222995
181728,Afuresertib,SIDM00156,4.641968
189795,GDC0810,SIDM00591,3.261774
117085,OTX015,SIDM01095,3.031128
55390,Oxaliplatin,SIDM00113,6.9396275
171831,LY2109761,SIDM00323,4.635486
215396,MK-2206,SIDM00842,2.0634435
211127,Nutlin-3a (-),SIDM00792,4.284984
195314,MIRA-1,SIDM00974,5.913562
