,drug,cell_line,IC50,prediction
0,MIRA-1,SIDM00517,6.073941,5.660106
1,Cisplatin,SIDM01114,2.006427,1.7989023
2,WIKI4,SIDM00244,3.914198,3.3923342
3,BMS-536924,SIDM00537,1.733863,2.6439025
4,Bortezomib,SIDM01093,-4.115848,-4.5186887
5,MK-1775,SIDM00094,1.91712,1.8670777
6,LY2109761,SIDM00539,5.400771,5.4249825
7,LGK974,SIDM01233,3.895076,4.744586
8,GDC0810,SIDM00496,4.965005,4.1569657
9,Sorafenib,SIDM00551,2.384396,3.3920536
10,BMS-536924,SIDM01093,3.1085975,2.5288534
11,Bortezomib,SIDM01161,-4.938108,-5.292355
12,LGK974,SIDM00520,3.924767,4.464277
13,Fulvestrant,SIDM00136,3.780350333333333,3.9576442
14,Entospletinib,SIDM00244,1.924032,3.3257346
15,MIM1,SIDM01175,4.770428,3.2348034
16,Oxaliplatin,SIDM00561,1.8525435,2.3323605
17,Epirubicin,SIDM00565,-0.311385,-1.3607495
18,VE821,SIDM01090,3.11085,3.9150224
19,Dinaciclib,SIDM00291,-2.624957,-0.7873485
20,Cediranib,SIDM00837,1.05822,2.3349762
21,Vorinostat,SIDM01187,1.608329,1.5514333
22,Buparlisib,SIDM00077,0.013728,0.99873054
23,Cisplatin,SIDM00064,1.7632536666666667,2.1143014
24,PCI-34051,SIDM00332,5.746768,5.1565266
25,Vinblastine,SIDM00174,-4.493240500000001,-3.646312
26,IWP-2,SIDM00793,2.146301,1.8639736
27,VX-11e,SIDM00758,1.657313,2.490798
28,LY2109761,SIDM00837,4.501555,5.3174586
29,Nilotinib,SIDM01247,1.1534605,1.8889402
30,Linsitinib,SIDM00699,2.579066,2.2571151
31,AT13148,SIDM00537,2.842459,4.606274
32,Cisplatin,SIDM00120,2.2501773333333333,2.3536086
33,BMS-345541,SIDM00719,5.569043,3.787594
34,WIKI4,SIDM01229,4.344849,3.2011228
35,Oxaliplatin,SIDM00539,4.1511535,5.3219695
36,BMS-345541,SIDM00332,4.2296025,3.4755495
37,Niraparib,SIDM01161,4.115739,4.10687
38,Cyclophosphamide,SIDM00561,4.404114,4.0481524
39,Luminespib,SIDM00699,-0.6123465000000001,-0.8688528
40,Obatoclax Mesylate,SIDM00094,1.1680755,0.4070115
41,AT13148,SIDM00758,3.034989,4.447143
42,PCI-34051,SIDM00244,2.471069,4.661188
43,Entospletinib,SIDM01161,3.186478,2.8758552
44,Crizotinib,SIDM01247,1.223581,1.5986574
45,Dasatinib,SIDM01161,-3.3886935,1.5523874
46,Fulvestrant,SIDM00565,4.188992333333334,3.3194475
47,AZD7762,SIDM01175,2.4667096666666666,0.018304184
48,Irinotecan,SIDM00539,3.010363,4.220384
49,CZC24832,SIDM01114,3.823074,4.979363
50,MK-8776,SIDM00699,4.530687,2.7793353
51,AZD8186,SIDM00837,1.471513,2.4828348
52,BIBR-1532,SIDM01114,4.037107,5.154207
