,drug,cell_line,IC50,prediction
0,Epirubicin,SIDM00289,-1.292702,-2.924446
1,Fulvestrant,SIDM00813,3.984098,3.2416277
2,Talazoparib,SIDM00264,-1.575634,1.0468056
3,GSK591,SIDM01092,5.125682,2.9444761
4,Vinorelbine,SIDM00118,-5.263187,-2.8113618
5,Vinblastine,SIDM00900,-4.41045,-4.6413307
6,EPZ5676,SIDM01206,4.695475,5.522414
7,AGI-6780,SIDM00371,2.6546225000000003,3.3326404
8,Cytarabine,SIDM00118,-0.6120665000000001,1.6048201
9,Gefitinib,SIDM00973,1.931545,2.1958542
10,Alpelisib,SIDM00264,4.259628,3.717364
11,AZ6102,SIDM00973,1.882672,3.702572
12,PLX-4720,SIDM01163,5.314484333333334,3.900227
13,MK-1775,SIDM01163,1.949721,1.5765321
14,Cyclophosphamide,SIDM01163,7.034638,5.4960966
15,WIKI4,SIDM00813,4.115607,3.9820054
16,AGI-5198,SIDM00813,3.842013,3.8977413
17,AZD7762,SIDM00258,1.1668213333333333,0.72872806
18,Vinblastine,SIDM00113,-1.6090375,-3.1134117
19,RVX-208,SIDM00086,5.385999,4.6827693
20,I-BRD9,SIDM00544,4.346624,3.4310262
21,MK-8776,SIDM00118,3.092557,4.015177
22,Dactolisib,SIDM00104,-1.736081,-2.089031
23,Talazoparib,SIDM00289,-0.8723485,0.7683385
24,CZC24832,SIDM01206,4.24245,3.8154383
25,Lapatinib,SIDM00889,2.498246,2.0546823
26,GSK2578215A,SIDM00591,2.412121,4.21044
27,Uprosertib,SIDM00889,0.217612,2.1386003
28,Linsitinib,SIDM01163,3.6651545,3.8816113
29,Dabrafenib,SIDM00591,3.9558605,4.2601056
30,Paclitaxel,SIDM00483,-0.70484,-2.3046186
31,MIM1,SIDM00113,5.236097,4.4054785
32,MK-8776,SIDM00224,4.194507,4.066408
33,XAV939,SIDM00145,3.675658,3.5217862
34,AZD5363,SIDM00100,4.122019,3.7105618
35,WEHI-539,SIDM00889,4.21662,3.0365129
36,BMS-345541,SIDM01163,4.7432845,3.8031676
37,GDC0810,SIDM00181,5.745348,5.312144
38,PLX-4720,SIDM00145,3.61208,2.3900337
39,Temozolomide,SIDM00113,6.9382975,6.5300045
40,AGI-5198,SIDM00889,3.982892,4.009859
41,Ibrutinib,SIDM00889,2.867082,2.403898
42,Luminespib,SIDM00900,-3.914806,-2.0724518
43,LCL161,SIDM00104,5.1030555,4.1715927
44,GSK1904529A,SIDM00289,2.7785395,1.0791459
45,Cyclophosphamide,SIDM00224,5.429899,5.3308406
46,AGI-6780,SIDM00973,3.1712555,3.1779857
47,Dinaciclib,SIDM00188,-1.948281,1.0031722
48,Temozolomide,SIDM00813,4.380917500000001,4.0004745
49,VE821,SIDM01206,2.514762,3.1720147
50,Bortezomib,SIDM00813,-5.087346,-5.498873
51,Taselisib,SIDM00293,4.54454,2.3922153
52,GSK1904529A,SIDM00188,3.9190535,3.5238895
53,AZ6102,SIDM01163,3.725288,3.745563
54,Ipatasertib,SIDM00181,3.44886,3.7895727
55,EPZ004777,SIDM00289,4.648499,4.064995
56,PRT062607,SIDM00264,3.211485,2.601612
57,RVX-208,SIDM00483,5.076804,4.755816
58,Vinblastine,SIDM00379,-4.5759015,-3.9078214
59,VE-822,SIDM00145,2.658013,1.2440075
60,Entospletinib,SIDM00973,4.424175,4.1284375
61,Ruxolitinib,SIDM00371,5.0132085,4.9774594
62,EPZ004777,SIDM00145,4.50723,3.6966271
63,AGI-5198,SIDM01206,2.402684,4.3817267
64,Vinblastine,SIDM01092,-4.976646000000001,-4.542357
65,Olaparib,SIDM00544,2.5456806666666667,2.929987
66,MK-1775,SIDM00591,-0.424053,0.8930978
67,Docetaxel,SIDM00181,-3.5292246666666665,-3.8356292
68,WIKI4,SIDM01206,2.258782,4.134374
69,AGI-6780,SIDM00813,2.476276,2.1859498
70,MIRA-1,SIDM00483,7.397263,6.074989
71,Cytarabine,SIDM00483,1.9936555,0.7351804
72,WEHI-539,SIDM00900,3.404886,3.130714
73,PD173074,SIDM01145,-2.544659,3.9542847
74,Luminespib,SIDM00483,-1.570667,-0.7376028
75,Savolitinib,SIDM00104,1.451791,2.91085
76,Ruxolitinib,SIDM00086,4.964702,4.6456237
77,Gemcitabine,SIDM00267,-0.7089576666666666,-1.3839265
78,Bortezomib,SIDM01092,-4.902234,-5.48947
79,Afatinib,SIDM00118,2.086818333333333,2.0203578
80,Nutlin-3a (-),SIDM00293,4.572223,4.5388203
81,GSK2578215A,SIDM00289,4.675197,3.5565586
82,Wnt-C59,SIDM00293,3.7548725,2.8997664
83,Vinblastine,SIDM00104,-3.3821175,-3.7362914
84,Docetaxel,SIDM00889,-4.78964,-5.379067
85,Irinotecan,SIDM00104,4.735371,2.1841593
86,Vinorelbine,SIDM00181,-2.426535,-3.3117037
87,Gemcitabine,SIDM00113,-1.0269940000000002,-2.1911087
88,MK-2206,SIDM00483,0.7737375,3.0820937
89,Entospletinib,SIDM00677,4.500123,4.246154
90,Nutlin-3a (-),SIDM00813,0.920833,2.030755
91,OF-1,SIDM00311,5.074133,3.4863925
92,Pictilisib,SIDM00100,2.069824666666667,1.5744998
93,NVP-ADW742,SIDM01145,1.588318,3.1353397
94,Ipatasertib,SIDM01145,2.437372,3.4180648
95,MIM1,SIDM00258,2.9081725,3.1399803
96,Linsitinib,SIDM00100,3.871065,4.1302357
97,AZD7762,SIDM00100,1.9133276666666668,1.9323598
98,GSK2578215A,SIDM00104,5.507389,4.813577
99,Nilotinib,SIDM00258,3.0691115,1.8792334
100,Foretinib,SIDM00181,0.5104625,1.2567828
101,Paclitaxel,SIDM00973,-3.491688,-2.0844755
102,WZ4003,SIDM00224,4.386353,3.6363122
103,Dasatinib,SIDM00813,-0.8652315000000002,1.9390819
104,VE-822,SIDM01163,6.04735,3.7599657
105,AT13148,SIDM00544,4.183697,2.8573647
106,GSK343,SIDM00181,4.112145,4.0849614
107,SCH772984,SIDM00258,4.67731,2.417501
108,P22077,SIDM00267,5.818261,4.338487
109,Fulvestrant,SIDM01145,2.6778145,4.095681
110,PCI-34051,SIDM00813,2.380487,3.3659382
111,Taselisib,SIDM00181,2.129958,1.9714692
112,Navitoclax,SIDM00293,-1.057539,0.2844414
113,Temozolomide,SIDM01145,5.356673,5.8949
114,Uprosertib,SIDM00973,2.353288,3.4416037
115,GSK343,SIDM00371,5.143262,3.940007
116,Cisplatin,SIDM00104,2.6749336666666665,2.265251
117,Alisertib,SIDM00224,1.5583585000000002,2.9522433
118,VE821,SIDM00544,1.050358,2.5364645
119,BIBR-1532,SIDM00118,5.102753,5.421266
120,I-BET-762,SIDM00264,3.038692,3.5484157
121,Cisplatin,SIDM00379,2.529134,2.5311325
122,UMI-77,SIDM00973,3.353376,2.3821588
123,Lapatinib,SIDM00225,3.163055,4.006746
124,MIM1,SIDM00264,2.6642525,3.06443
125,Nilotinib,SIDM00113,5.118755,3.9884267
126,Gefitinib,SIDM01206,1.930708,1.618844
127,AZD7762,SIDM01092,0.8777789999999999,0.03935668
128,Alisertib,SIDM00371,3.001354,3.2160087
129,AT13148,SIDM00264,4.802533,3.599926
130,Dasatinib,SIDM00100,1.339936,2.4985723
131,AZ6102,SIDM01206,1.241505,2.8392909
132,Camptothecin,SIDM00591,-1.716123,-2.4870324
133,I-BRD9,SIDM00483,5.536927,4.6919947
134,Erlotinib,SIDM00100,4.710975,3.1423676
135,OTX015,SIDM00371,3.018321,3.3016276
136,Docetaxel,SIDM00900,-4.765284666666666,-5.3856454
137,Buparlisib,SIDM00113,2.565248,0.9082965
138,GSK1904529A,SIDM00113,5.002657,3.3561234
139,Oxaliplatin,SIDM00677,1.7760415,4.1356187
140,Temozolomide,SIDM00544,6.136751,5.0346365
141,Cediranib,SIDM00544,1.181043,1.8962755
142,Wee1 Inhibitor,SIDM00267,2.7773185,2.193995
