,mse,rmse,R2,PCC
0,15.442958185260773,3.92975294201312,-1.0140652485786186,0.15731117468037434
1,10.341969326347783,3.215893239264603,-0.2588771804507357,0.3983875640553926
2,13.064136234930507,3.614434428085604,-0.5591444503550795,0.3485528980917529
3,14.913839224365816,3.8618440186478034,-0.28061862684214534,0.26678286998571543
4,13.503196719072918,3.6746696067909177,-0.561453394104809,0.35081386687228
5,10.83307129886593,3.2913631368881084,-1.2520178426469881,0.25130644801311686
6,8.959384599909916,2.9932231122837996,-0.9308261910956515,0.45485918694064414
7,15.595453185676742,3.9491078974468072,-1.5612555101368755,0.3059760770244577
8,15.006992982220558,3.8738860311347,-0.4043820067866608,0.37605171408122506
9,10.048613488865625,3.1699548086472187,-1.5788534412932824,0.3791624688763099
