,mse,rmse,R2,PCC
0,15.255980588929479,3.9058904988401144,-0.9896796953370739,0.17942259515272385
1,10.258451399875032,3.2028817336697015,-0.24871095306430835,0.3447488738315209
2,12.895432642397667,3.5910211141676216,-0.5390104540982699,0.3436364523731652
3,14.797060276319932,3.846694720967591,-0.2705910749931042,0.2433144986793552
4,13.380427654557517,3.6579266879692267,-0.5472568911235647,0.3098345821315885
5,10.663185120767663,3.265453279526085,-1.2167012926362402,0.2780688086038631
6,8.837590232971563,2.972808475662629,-0.9045784336754767,0.4304718028665557
7,15.405334040727741,3.9249629349495443,-1.530032069446459,0.30336116149843173
8,14.860258145141547,3.8549005363487066,-0.3906502908321938,0.3214787774818655
9,9.887863626849244,3.1444973567884014,-1.5375989602340092,0.38064438658474614
