0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
-1.5514900144475754,-2.4676288156231214,2.3371556343704154,1.0285744182396181,-2.1458455547012285,2.4734434400943988,1.4910363385774619,1.2108344031912357,2.5226643926476835,3.173701594530362,0.0,0.16943148994685933,0.0,0.0,1.436487621873134,3.4964806683108045,0.0,0.0,1.612962635255767,3.260090825377952,2.644803931567017,0.0,1.2016250740461643,0.0,2.1592744247586673,2.4827663111214013,-0.9175394548799949,0.9248140627628266,0.0,1.2573993685264584,0.5122022523874764,3.6375478693942958,1.1210056868016,-1.6361107881858281,1.8631983555320788,-1.1225279558012433,2.161186920501082,0.0,1.9721247324391156,3.535773933999783,1.679439564190293,3.4042494641342755,0.0,0.0,2.261194918143135,3.0331870261931355,0.6501675881837978,-1.4196831061217448,-0.47630340239838814,-3.024662549546923,0.0,0.0,2.8101477190110042,2.833749334903069,4.0255625701917825,0.0,2.4847995804373104,1.5466138258540802,2.2696943923224144,3.3341421260684396,0.5517384160730854,3.4440878382906885,4.4340593237484125,3.4841666756345733,3.0810134049288322,-0.6544142218003954,4.0154956506491395,0.8684621442829356,2.995888028123476,2.3151551345634265,3.3758406230336844,2.577067428543037,-1.3348506053510878,2.836400301168016,1.5382605124905844,4.299885728708352,2.199578002337282,2.1297781500620205,3.6498797649176145,1.7454929661761023,0.0,3.445502195582411,2.575479313524449,2.8934978475184656,3.6098941698818967,1.7315383853348119,2.6623632374590027,3.845160637556287,3.2096942583394394,3.2575670692795247,2.4317400598482677,3.39781916913259,1.9141874864623527,2.5654695337061972,3.299120731070291,2.7474330261587845,2.5784819857609795,0.0,3.011653429808983,2.3019131260596497,3.140989383181749,-2.200679117104494,-0.07374422507208937,3.719993302790044,3.1864293081332242,3.6157370739193366,0.8687250405623372,1.9395582615325864,1.8112249834000258,1.5936150164544811,1.8651089032822596,3.492632170673268,2.1536667168404104,2.162617624336128,1.548256614250929,2.6073634550588203,1.3911032239982997,1.535840374971015,2.4978550610987407,3.672815565290454,3.631600596071944,3.1274140826934183,3.9279150181373286,2.146679725260797,3.3072071428249936,2.0208286442702654,2.03382507847605,2.997490625989294,-2.5937938697839806,2.943637636090745,2.757387250255294,0.7312854439337468,3.525015443996515,3.5856644597438323,2.363148772697384,-1.9710318578449686,2.248072018257746,2.0566426868052545,3.3100180106102393,2.9551017217426336,0.0,2.8345609099548756,0.0,0.0
-1.8192848671719146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329312470193617,3.028865637488062,0.0,0.0,0.0,0.0,0.0,0.0,0.6781014464261694,0.0,0.0,0.0,0.0,0.0,0.0,0.9032557650839829,0.20700292607258033,3.1526564015625254,0.0,0.0,1.3750174693457233,0.0,0.0,0.0,1.579817020696216,3.1636421957073178,0.0,2.914007446990796,0.0,0.0,0.0,2.683863789546879,0.0,-1.7746717889608978,0.0,0.0,0.0,0.0,0.0,0.0,3.4878046018802813,0.0,2.1134910233681894,1.162116184151959,0.0,3.0186201360677734,0.0,0.0,0.0,2.9197569676519315,2.5349295390274778,0.0,0.0,0.0,2.480522891189394,1.9406588480450468,3.0862061070697226,0.0,-1.6759769439312429,2.3555791562096315,1.1439871351913253,3.6985349504427107,1.692217257532469,1.682547136823168,3.071162581484711,1.3017715306624535,0.0,2.7976865125787307,2.0833250324755785,2.3552895402107694,3.122478782679036,1.3353993527905827,2.256191516061624,3.354444465876271,2.7122508890667554,2.6922867223123683,1.832990700298666,2.954689922921775,1.4782242183282979,2.169680563966137,2.7936682395628694,2.1985321845067123,1.9908952963814837,0.0,2.669513778390697,0.0,2.60769046227297,-2.5142657828748805,-0.3834785874656713,3.1995324933457834,2.5970949735298654,3.185221795740639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6283393474169412,-2.462884204917884,2.350395647977648,0.9970989843109328,-2.3669332933454457,2.242003003833549,1.2886380631596976,1.0579801992691966,2.2702808814638815,3.0014764697246914,0.0,0.028651089102047,0.0,0.0,1.1838800639003075,3.2442307607792924,0.0,0.0,1.508305556773989,3.140480994836156,2.7282530080486485,0.0,0.9339021855567734,0.0,2.0019696929703947,2.388329639771518,-0.9607636323471105,0.8297887043298735,0.0,1.0665315784930336,0.39423582567642623,3.614065442932459,0.8667852798466817,-1.863982720442508,1.6861297864686025,-1.3516869593729712,1.8478390359105252,0.0,1.9096597968068063,3.4361176741446235,1.402744253510022,3.118765128576439,0.0,0.0,2.0485198869491814,2.967970007692287,0.3870604676030581,-1.6549215155597132,-0.6033966627513626,-3.3355274382900593,0.0,0.0,2.741147452026094,2.7144930899767563,3.853827090735103,-1.5502114766533763,2.4053830382850547,1.4625476081609414,2.023720586269309,3.1863764762166498,0.32274661707690827,3.1574144674959284,4.3997567478271025,3.3980552837840197,2.812045121457599,-0.6457656690591732,3.6711621964165646,0.6085539832093496,2.9051798081209297,2.165954131846294,3.4532030391629105,2.251398109444639,-1.4629946919800663,2.7223184332952504,1.3023022046007944,4.057206885432916,2.002690629785391,1.959805996656336,3.385325614701143,1.4768857164184548,0.0,3.16235069493728,2.34757031610764,2.459958595828531,3.6354397731563397,1.5610683884944079,2.530901586352805,3.8176244643184054,3.1502742710906038,2.997022250029709,2.163475212986257,3.3845547880246456,1.6731086788877039,2.5535148718788587,3.1232219387430176,2.4334709139328456,2.2307277236213494,0.0,3.055906976270914,2.0382602268860937,2.861165249988361,-2.37255414996178,-0.25111729519210124,3.556860774756724,2.834867437155172,3.3876626478830354,0.7445304522423604,1.7274174047363702,1.6705177754156537,1.2634745098865667,1.7158118093301404,3.255063958347109,1.9099569617333456,2.020093526821479,1.4963201594023827,2.2951115225697523,1.1991419420531853,1.497284628572177,2.4013765973925016,3.338671329466467,3.5435972293586038,3.037223038617645,3.9074442514632812,1.9078062976526033,3.2498708517560555,1.9203954300458577,1.9675897690686002,2.7320661496526677,-2.7334766529716363,2.6601414583205583,2.6246453287986733,0.6199901672169394,3.303092060182452,3.314314319615206,2.1277570626992253,-2.1034477381993737,1.9049355815443438,1.740959665188254,3.0824313838546065,2.7175560999707855,0.0,2.651036536907097,0.0,0.0
-1.5868264555872786,-2.446069291713035,2.387370911310235,1.0510149193167035,-2.29021688805552,2.518234946990721,1.382154215674464,1.2153051772108552,2.485560719518376,3.116619869122239,0.0,0.22661406034008505,0.0,0.0,1.2516802270433507,3.494454479905419,0.0,0.0,1.7394748197833816,3.1738150971932293,2.8174291539124194,0.0,1.2802545320955772,0.0,2.2241380349285227,2.591387330285609,-0.8212835898171038,1.077769099828927,0.0,1.266227719255615,0.594878094899805,3.6943608777996566,1.1510108794911535,-1.7005641664973834,1.8649007007237914,-1.1413247536500912,1.984176643926518,0.0,2.1688437860129417,3.405362524722354,1.6470417757359932,3.4725325844617707,0.0,0.0,2.2704112637897813,3.0528009276094177,0.6116736869058601,-1.4771284046072242,-0.4455456990527564,-3.0627616867273137,0.0,0.0,2.764682728588344,2.912562940514264,4.134352220608806,-1.4769281826541019,2.5251780372726857,1.546974686998917,2.265018514699653,3.1531142722523193,0.5175864272796278,3.2891353871025055,4.578072818438722,3.438890907226049,2.868203335859574,-0.5131310213452532,3.916641138020667,0.8183928534265881,3.04551049229347,2.3771753280457766,3.5596737479634903,2.6103778581137806,-1.4819326696628963,2.866127990815852,1.4523371910834193,4.334918572395495,2.1655876284101203,2.157610447604272,3.5570637029967265,1.5906832651001153,0.0,3.319362016440855,2.5139251713368975,2.858714887784931,3.798069409672485,1.7595817959015445,2.761041469656135,3.880109806555182,3.3089199348333316,3.2103843380767696,2.4454838880298864,3.3916526676164134,1.9222476590627462,2.6888154417982397,3.259349987192854,2.850939213862565,2.4593066205640337,0.0,3.0999078164751324,2.125384521079572,3.1770176575482103,-2.2237501448869716,-0.08864468231941451,3.667088850622309,3.0899320535092514,3.547586131339153,0.9108228157701961,1.9164682994908047,1.7393138860862005,1.5320701652469795,1.8299569938906433,3.4570192405632536,2.1232896076241126,2.174319866412929,1.489396253941206,2.475072513842914,1.4053991232767093,1.5994786780321149,2.625765171397906,3.8169729219327913,3.7941626194205,3.0956976860393945,3.8595563491703984,2.1521635055806616,3.257076706563186,1.9595093059653181,2.0739888411656704,2.721507962298623,-2.600272024739871,2.9289731583491054,2.7615108421707237,0.8184826175202637,3.438944355100188,3.588417438601896,2.3575074922442623,-1.9528240008708604,2.136187944260529,1.9530961307144012,3.3502233874655247,3.0124028231499285,0.0,2.810557387229206,0.0,0.0
-1.1233632223203864,-1.9863514712305292,2.5330174236762915,1.4353760818543098,-1.9488370796273298,2.835615927408971,1.8848872093933662,1.5103722158614685,2.9196273356773164,3.5390847866761446,0.0,0.6291990043867516,0.0,0.0,1.8722490468503685,3.924051456670604,0.0,0.0,2.091355099707904,3.6170557365269236,3.0943151256462866,0.0,1.6362856880510128,0.0,2.5178533092564033,2.986034054133389,-0.48404552937727746,1.3978265656044626,0.0,1.6323559261225307,0.9882278435375615,3.618581457871162,1.494309274543847,-1.3646072926623063,2.243561359276905,-0.8259035497664089,2.419734995452322,0.0,2.382297207098316,3.7638574666275266,1.966922877673901,3.9785626788720485,0.0,0.0,2.6142236952201126,3.45045361803429,1.1473559510650144,-1.093922980882859,-0.09944894267160317,-2.7675475331507,0.0,0.0,3.018804919907664,3.1903317339365573,4.722728291941046,0.0,2.918307859216165,1.9498876768992068,2.5534880853003337,3.711119848560876,0.8415582926659257,3.707397018374154,5.014729126548973,3.790480414359274,3.40228074231344,-0.2368567330401534,4.166663530408589,1.1169564296406242,3.5571972777783314,2.7909798257831135,4.045701851186878,2.828311434019981,-1.0803391471252186,3.184195704327632,1.8996825575868033,4.836666201013446,2.644380261171791,2.537462079191123,3.924610495062571,2.0757809911616785,0.0,3.8341207883232897,2.901601972860462,3.228402572784554,4.150895787626952,2.147682601550547,3.2833821593246446,4.247012137880299,3.7963829092045644,3.6134674256256103,3.019752654988067,3.7495108514798448,2.335174845405751,3.200930207117356,3.683737395284048,3.1076678085679195,2.876914624938281,0.0,3.43486551777694,2.6998200619879107,3.508698911982484,-1.9485796553811232,0.1847923735250961,4.195408046730328,3.324986769169498,3.88241931874542,1.2611955761962899,2.412184480057971,2.250720293305174,1.9041200612345595,2.2906002826724645,3.9775198633749222,2.522824472910653,2.531174620022779,2.009063085661964,2.862217717280145,1.8051305852254163,2.0508232054682916,2.995781490248264,4.018687155621883,4.13357716902649,3.6171935681202756,4.224031955475093,2.5536801230824357,3.701957465680512,2.3886085920087323,2.565547265333638,3.346988059750149,-2.312767192570298,3.276747828582657,3.0792089161673832,1.2575697904344665,4.1351723567260406,3.993959882141473,2.7157132992876676,-1.5648224832116613,2.475135036359979,2.369953371218545,3.721083779656519,3.3940384595921795,0.0,3.184143401298552,0.0,0.0
-1.5181048654520386,-2.462752472607697,2.4902863835130145,1.0419023218233665,-2.3575975969669045,2.4754249016579903,1.3954508372344812,1.1450962147492292,2.504159657343083,2.898566006197677,0.0,0.21175825052978617,0.0,0.0,1.3155401210331394,3.5536257459320137,0.0,0.0,1.6039817986277014,3.238766164863544,2.813619642809728,0.0,1.1899321126114386,0.0,2.0977154227202606,2.5044835597882233,-0.8321563232308241,0.9545395906752115,0.0,1.202682466719473,0.5597476122664128,3.683133514455889,1.1386144605396478,-1.7557387071444477,1.8151303929730644,-1.1908076570475292,2.0944075794544412,0.0,2.031186126248002,3.495547025050741,1.549085520597095,3.45397031128687,0.0,0.0,2.200815845190305,3.0082024523555217,0.5790418626049485,-1.5692890441101843,-0.4632881480789415,-3.1401589993864327,0.0,0.0,2.674815919414267,2.8508265261196026,3.9325212488084644,-1.570390932695258,2.4934394335058307,1.4523646611962193,2.0919300765357693,3.196405788225349,0.4786304717276265,3.345198802263968,4.674527652998687,3.3768921157542566,2.9741577462194586,-0.6480482276379673,3.954252822002389,0.7868221498343718,3.0136200252327643,2.323220775063672,3.613370365114945,2.4669225016901555,-1.4105286304948486,2.7604839778730716,1.4995285649808245,4.439716496203128,2.0771603727716315,2.1088686218226407,3.655501238665381,1.617538705839782,0.0,3.37640494986419,2.4137265154463625,2.9011388775442812,3.8087478394206773,1.7264684639731351,2.771517697277093,3.817049404286066,3.2709754682929355,3.213933738408067,2.5388181009286432,3.294417306611929,1.8441317336904366,2.5713441276169062,3.3815815508251297,2.762210579432799,2.429526894954182,0.0,2.9873919490615193,2.2780691846901413,3.1043247655421045,-2.389752133778533,-0.11128698977636413,3.7841090471566314,3.180235747604337,3.5038163006221827,0.8045547698570904,1.9606306806869687,1.811227338154803,1.441332227939259,1.8599845884278696,3.4839904483720217,2.1137691047853435,2.214984568794586,1.5561623845580779,2.4466926229767534,1.3609054668557352,1.5835897695251955,2.528999876524982,3.5777061247486825,3.7237152534480087,3.1253266247244356,3.8743085122165515,2.086985156813391,3.4440996015327956,1.9063076832279024,2.1763832109780727,2.8256862978145794,-2.5960644142816705,2.841310206423657,2.745619171729629,0.7310908192095091,3.5696762541791074,3.541644238563234,2.2234094215658606,-1.963760285432481,2.049398751145308,2.0285413577827622,3.2548240076740544,2.937448818822987,0.0,2.747613701796589,0.0,0.0
-1.4382442562931104,-2.281190815238044,2.4051478705866964,1.1688550911016695,-2.1005905773456472,2.5568947384593548,1.5982633238150625,1.2855495953921894,2.7244189507391057,3.2829470018300544,0.0,0.41922214185284346,0.0,0.0,1.4152861785717277,3.6710388391312683,0.0,0.0,1.8196340843251062,3.4206583766410503,2.8983164856447776,0.0,1.3352367603931339,0.0,2.2479919648103426,2.6391651976928836,-0.7495966719254645,1.1057399474719358,0.0,1.3679888556172513,0.6231654542452858,3.645977908367974,1.2647520867458777,-1.569902060286898,1.919414233161348,-1.0587046376558158,2.2037786571304236,0.0,2.1678612280961747,3.581968715042488,1.765208792768069,3.4497809596166045,0.0,0.0,2.2318146738329494,3.17145605859871,0.6777913166067613,-1.374112722533072,-0.3449953010703801,-3.044181040237814,0.0,0.0,2.828453250729121,2.924926507049918,4.2394994203345835,0.0,2.5816856899069656,1.663279950491803,2.3252124299020083,3.3578425956678863,0.6220842382653061,3.24578969790325,4.792327304012987,3.5879443213932993,3.0286497926809863,-0.43192443095601873,4.101476727379675,0.8664763725861877,3.2732954877208584,2.4225265377641696,3.745158721698889,2.697459199054715,-1.2033331384194697,2.930388979321015,1.6451816833196062,4.543841771559393,2.310493143824048,2.266866707439461,3.7625307009411983,1.821909576640894,1.2115667987885157,3.4317177999337716,2.6187549705852016,3.039780522398721,3.8837765282370285,1.8657473738976864,2.8716095256004106,4.04992260689788,3.4251192020584478,3.3560972863655847,2.6882932428719206,3.5304978928983735,2.077766114620059,2.885299812723572,3.3509029194292475,2.96650906440701,2.555955870425877,0.0,3.204468242871261,2.2518831869793283,3.2203675355736627,-2.166404396609434,0.03326218222725468,3.894257346805559,3.2649123199217307,3.714486886636636,0.9506534119481622,1.9769764892535493,1.9389869040643524,1.6415916827444896,1.9710762220056597,3.575862961605824,2.140352636148198,2.263127442288788,1.7468223244648295,2.5779635387328836,1.50193186040967,1.809825624206329,2.7060416264603226,3.596556290187312,3.760517152668956,3.1922726598197935,3.857737949292737,2.1005828509870517,3.4284129776611456,2.1018873674107503,2.2146993241014723,3.0371884691218103,-2.496536606548252,2.9884846093566617,2.7776971012637786,0.9177528121084505,3.497234097129877,3.7628439609418862,2.5136799974284036,-1.9600259366268633,2.2280627019783905,2.150869369545399,3.3988942535420383,3.172941510752225,0.0,2.853548748126999,0.0,0.0
-1.3640440968797551,-2.242631422111363,2.4049119640454046,1.2340128836931807,-2.132659873066485,2.5742039869689517,1.61192582322976,1.3013654895063835,2.613055919555162,3.288962398350519,0.0,0.33346004375150173,0.0,0.0,1.4715097168769171,3.5827087318569517,0.0,0.0,1.7866032840283494,3.4198346719710884,2.8752734927847756,0.0,1.2982618735513083,0.0,2.253003635129964,2.694167639579693,-0.7233191396786083,1.1260345939807999,0.0,1.3749231410323137,0.7079237959950396,3.7984135444944505,1.2763521657563528,-1.5361507168731279,1.9806072452272998,-1.0295006631451704,2.194998714106325,0.0,2.213736767033587,3.62520496879926,1.7672733518919683,3.584973139972596,0.0,0.0,2.4457599663953244,3.115129194885193,0.776734745215147,-1.3245971827979366,-0.32731601659520215,-3.078453179622439,0.0,0.0,2.8267473581656324,2.9945228760418177,4.425711427823331,-1.4243650223950257,2.6547577392041224,1.6412421746983579,2.3853418763198735,3.3690201958900965,0.6006253662302996,3.4418344621266646,4.600063359716601,3.6338071340811835,3.0343519365521088,-0.46055351971090785,4.1189912599674265,0.857794145063365,3.0780725765873145,2.5600841032190385,3.7035808753212494,2.7053128252862093,-1.1722099388099527,3.058487188517218,1.5897441485856039,4.341498073586018,2.4004998579485166,2.3131515392630053,3.744317771251907,1.8703645629284347,1.268585450562513,3.4865424697479717,2.628082432120106,3.0180304543564125,3.85322244991621,1.8865927213810538,2.8732578758139997,3.9626732227577772,3.442459198324248,3.349229280644687,2.6036187268501187,3.5043514671333362,1.9856709731141782,2.864189170612598,3.4173863498077193,2.8855914717806397,2.601824790842267,0.0,3.2043073231530803,2.4404743535176627,3.2189019388348923,-2.0119150779217163,0.08004848645726254,3.9171709900531755,3.290116610236735,3.7153489659468604,0.995855052725915,2.10042841195009,1.9519444233682992,1.6501093222222176,2.0401339626419226,3.6502880522191896,2.2899059529264756,2.350619093227948,1.7467755707476091,2.5880187713401033,1.5860771330296644,1.8372998158826328,2.6773965823027437,3.8841940277097047,3.90931330658009,3.414512460003643,3.7987034815456004,2.2980775737823995,3.4285613612195,2.1011736148687055,2.214989671607056,2.8739985301685413,-2.565175595355708,3.023904209460995,2.8042200747618966,0.9587321917654712,3.7012777038595313,3.654932573841631,2.473063056969879,-1.8207392563633484,2.31965721808119,2.1454324651605496,3.446255207822916,3.042627774704355,0.0,2.831423549039365,0.0,0.0
-1.4609007330030876,-2.2493587224934326,2.3800752174042827,1.2572516386029404,-2.111752311635643,2.5900442474924716,1.6976245414304487,1.3609235332113574,2.6144635524586253,3.3007615774538768,0.0,0.4412901133959035,0.0,0.0,1.5133083904969393,3.513085308329925,0.0,0.0,1.796257546480431,3.4763114574253704,2.9517306620944677,0.0,1.4224088926429697,0.0,2.323546245543289,2.801210354378273,-0.6991559549357322,1.1763119394039703,0.0,1.4201161462683116,0.7231340848591593,3.6698153611533417,1.1847939405755838,-1.5424464438181433,1.9868826695497275,-1.010807730726642,2.2560228510529203,0.0,2.1451864678095163,3.60002430862086,1.7625635959864956,3.650334288468664,0.0,0.0,2.239171037957238,3.316437175732661,0.7814550602076535,-1.3337193217787182,-0.3278646618125911,-2.969789160963267,0.0,0.0,2.810718807350287,2.9352883782554393,4.298372793108364,0.0,2.749573201897511,1.7187621475262467,2.400965822133921,3.35420219266498,0.7179652841937707,3.427573472979189,4.82052250562815,3.6095703334144162,3.1455790239676658,-0.4017669183466303,4.190333250036639,0.865522627603295,3.302220608041286,2.5026162554861022,3.653261578617869,2.695625338260868,-1.125223155089972,3.090834259771213,1.7278915663012584,4.55790648782704,2.3666524949853995,2.36081198863869,3.83918120584373,1.8469344533181342,0.0,3.459014938173924,2.6796064739214644,3.031964564949112,3.9198503225311994,1.9010504726861002,2.907462924774361,4.053531814265927,3.4027393564101844,3.293380381470133,2.686170258236946,3.581207206302778,2.082215686315915,2.9948421278556276,3.452463038401775,3.0000894624617223,2.546338122479538,0.0,3.2016715366762387,2.462880740253269,3.279504960337083,-2.1278536293595964,0.07980175467513265,3.9583398078724343,3.2081780603287235,3.761114381740535,1.0060156860488934,2.0727237849688107,2.083687563369198,1.6109799071204738,2.095505660432563,3.6748945483803155,2.2643445187037523,2.438017501932932,1.7910201708866527,2.5954636036979606,1.5844407841888908,1.8998277598169597,2.812557636064282,3.7567154824034175,3.670557161914334,3.376636969733698,3.9342994286488553,2.3136935969228785,3.4870637353833946,2.213988287103744,2.3447501845975363,3.0893702563463368,-2.4589655493556704,3.0005184899773814,2.924973631793372,0.9561695544156097,3.868370268501306,3.733893778979044,2.4482008667691213,-1.908948415530153,2.389057483972959,2.138472926702403,3.4479210211458273,3.1236540825347054,0.0,2.922919789535297,0.0,0.0
-1.187534602123801,-1.9522124065582567,2.5961623436574834,1.503241305671072,-1.8090221433879239,3.0235370640505135,2.0032147416309445,1.5571584676156893,2.8767015987041,3.7033599354066102,0.0,0.7208212825233694,0.0,0.0,1.874369258668533,3.895726252414407,0.0,0.0,2.1355755060154618,3.7754044991308056,3.1750719235124745,0.0,1.7436807312784852,0.0,2.5998800151193757,3.0973431309837105,-0.3517071016642459,1.4732955771903975,0.0,1.7177764583685553,1.0444051631173044,3.8269581673180673,1.637482878402138,-1.2523911134089074,2.1889514200341025,-0.7315753536943279,2.558680489444934,0.0,2.5707975666506595,3.722063098143301,1.95363431836951,3.8826390614600452,0.0,0.0,2.471177796332441,3.472485695889471,0.9690809146535054,-1.0392153048947437,-0.03656579169566511,-2.8230399772977632,0.0,0.0,3.0060025986385153,3.290595733811668,4.3972239356040035,0.0,3.0583072363498793,1.987726839372105,2.6472489784665587,3.777028186890882,0.9582222923250712,3.7749087900951674,4.969135560175742,3.908941201316346,3.375399960622354,-0.13292745084712176,4.012892073501055,1.2130810564453176,3.742429704203766,2.724301991348651,4.034260351568716,3.0553373954679426,-1.0572494256370273,3.181486703310024,2.0592566766863913,4.714757343751886,2.797651165216216,2.562641264397527,4.043141351115777,2.337641138111406,1.5448799787927543,3.6919420704251094,2.901358397662376,3.439159093573541,4.277160522214296,2.201575314696994,3.292582092353079,4.269188727449276,3.653408295961939,3.6835382037543116,2.912687599751699,3.9011000422493036,2.187215001816707,3.266598505593074,3.7880791215652465,3.256190564165771,2.8132650010697917,0.0,3.6602175916160635,2.6573428682427194,3.5431309863784772,-1.8650366936254352,0.33149853908832516,4.173303467184424,3.520630278613412,4.010395991619258,1.2408430865236655,2.462483686757773,2.363504349616292,2.0728734942661955,2.2355121694159896,3.9713424809732567,2.6548114913409524,2.620117989930433,2.03950765120484,2.9495941892010853,1.8581061898654556,2.0702472570834605,3.1103057393518543,4.0442974640918194,4.1422911208342335,3.6027120901453937,4.16278696227873,2.5819717973657714,3.825006528488805,2.5377974051266,2.6220795731598114,3.2480347608089,-2.1261455229645305,3.432800127352678,3.2964353034530682,1.316089100879612,3.9529159595307295,3.791814232211521,2.7257611179297987,-1.471712407123892,2.7987365752690323,2.546685405276398,3.8406910024166105,3.384103558016706,0.0,3.2600261664111123,0.0,0.0
