,mse,rmse,R2,PCC
0,15.321525633381695,3.9142720438648224,-0.998228057293642,0.18683414315934227
1,10.239655851809209,3.1999462263933762,-0.24642306322365193,0.36239885907141506
2,12.922014913334403,3.5947204221377778,-0.5421829256236379,0.3403600836806957
3,14.810774196528984,3.848476867090276,-0.27176865920884685,0.24547080353410938
4,13.38491295641269,3.658539730057976,-0.5477755527376293,0.32497696765919465
5,10.696008261130345,3.2704752347526416,-1.223524685163547,0.2913420152597891
6,8.823454928655513,2.9704300915280792,-0.9015321512563907,0.4444001030071479
7,15.452303143405892,3.930941762912024,-1.537745848046435,0.31453645355946847
8,14.865262726770023,3.855549601129523,-0.39111862878629644,0.34085534865452405
9,9.898298780682556,3.1461561913996823,-1.5402770145151576,0.3860885422588524
