,drug,cell_line,IC50,prediction
0,Cyclophosphamide,SIDM01146,4.846191,4.97311
1,Sapitinib,SIDM00623,4.099897,3.0158474
2,Taselisib,SIDM00381,1.928702,1.7878959
3,PLX-4720,SIDM00416,4.513220666666666,2.5199726
4,MK-1775,SIDM01175,3.379173,1.7108071
5,Trametinib,SIDM00203,1.6922655,2.1705897
6,GSK2606414,SIDM00203,2.462133,3.9610798
7,Pictilisib,SIDM01161,0.9381376666666666,1.2895664
8,PRT062607,SIDM00569,2.990782,3.6196148
9,Entospletinib,SIDM00565,4.397985,2.6738212
10,AZD4547,SIDM00243,-0.0888936666666667,1.6041858
11,PFI3,SIDM00951,3.202969,2.4158397
12,Talazoparib,SIDM00244,-0.816508,1.1838529
13,Lapatinib,SIDM00569,5.281278,3.2020423
14,ZM447439,SIDM00954,0.952939,1.8990622
15,Vinblastine,SIDM01163,-1.7580545,-2.1517441
16,BMS-345541,SIDM01006,2.1958065,2.6301043
17,Dactinomycin,SIDM00846,-3.631523000000001,1.3137418
18,Gefitinib,SIDM00535,3.7861185,2.6830442
19,Cediranib,SIDM01093,3.562722,2.93266
20,Ulixertinib,SIDM00156,2.66223,4.1323457
21,EPZ5676,SIDM01163,7.321569,6.8700843
22,GSK2578215A,SIDM00216,4.88142,4.6987267
23,Venetoclax,SIDM00520,3.857487,4.536372
24,Talazoparib,SIDM00136,3.6512925,3.3623059
25,Vinorelbine,SIDM00584,-3.914099,0.12923166
26,Oxaliplatin,SIDM00351,4.0806130000000005,2.8140616
27,Wee1 Inhibitor,SIDM00535,2.5752375,3.5601761
28,UMI-77,SIDM01248,3.434257,2.3788278
29,PFI3,SIDM00680,5.192503,5.371743
30,Epirubicin,SIDM00384,-3.463801,-3.1813805
31,AZD5363,SIDM00875,2.559442,2.408809
32,Gemcitabine,SIDM00863,-5.014224333333334,-1.8615984
33,ABT737,SIDM00632,1.493049,1.361385
34,VX-11e,SIDM00287,2.377613,1.2885977
35,PLX-4720,SIDM00496,0.8739816666666668,3.7570894
36,Savolitinib,SIDM00846,2.752432,2.8838162
37,MK-2206,SIDM01229,2.4264975,2.2998643
38,Dinaciclib,SIDM00269,-3.598865,-0.22100262
39,VE821,SIDM00489,1.526229,3.9186125
40,Sabutoclax,SIDM00317,2.268002,2.5415385
41,RVX-208,SIDM00332,6.227537,5.6584883
42,Irinotecan,SIDM00120,2.460085,3.5897624
43,MN-64,SIDM00120,6.037072,3.9427109
44,Talazoparib,SIDM00970,4.9057095,2.6943824
45,Cyclophosphamide,SIDM00951,3.414329,3.4737995
46,Linsitinib,SIDM00551,2.518344,2.6946642
47,Taselisib,SIDM00364,1.155694,0.8610962
48,Sabutoclax,SIDM00758,-0.234477,0.07346749
49,I-BET-762,SIDM00102,4.5751420000000005,4.77265
50,NVP-ADW742,SIDM00003,1.588311,2.2358415
51,AZ960,SIDM01047,-0.039989,-2.1386192
52,Dasatinib,SIDM01198,0.966364,-0.44324797
53,PFI3,SIDM00374,3.846625,4.71391
54,LCL161,SIDM00379,2.197865,3.828602
55,BMS-345541,SIDM00218,6.8116435,5.2455187
56,Talazoparib,SIDM00343,4.5161705,4.5745344
57,Cisplatin,SIDM01149,3.020855333333333,1.7057483
58,BMS-754807,SIDM00498,2.329138,1.9573965
59,Wee1 Inhibitor,SIDM01198,0.5719540000000001,0.93485993
60,Daporinad,SIDM01011,-5.952431,-4.549194
61,LY2109761,SIDM00974,5.75389,5.016933
62,Cediranib,SIDM00975,2.109942,2.401106
63,Crizotinib,SIDM00367,1.151991,1.4501735
64,Temozolomide,SIDM00195,6.4467935,5.4463415
65,AZ6102,SIDM00576,1.932541,1.650539
66,AZD5582,SIDM00098,1.8199665,3.219919
67,Vinorelbine,SIDM00077,-3.6497435,-2.3035564
68,Vinblastine,SIDM00388,-6.001032,-5.0377903
69,Camptothecin,SIDM00541,-0.489579,-0.4989708
70,Afatinib,SIDM01146,2.64621,2.1195278
71,AMG-319,SIDM01163,6.966223,6.8890204
72,Wee1 Inhibitor,SIDM01140,1.264875,1.1238763
73,AZD8186,SIDM00527,2.129936,1.895706
74,Olaparib,SIDM00569,3.5792376666666663,2.8287117
75,OTX015,SIDM01160,4.132247,2.4729757
76,XAV939,SIDM00441,3.6245665,2.5399644
77,AZD3759,SIDM00416,1.598812,2.2672708
78,Uprosertib,SIDM00719,3.897294,4.245894
79,LCL161,SIDM00242,3.4786275,2.7796533
80,VX-11e,SIDM01095,3.4611675,2.1365285
81,Taselisib,SIDM00917,2.481488,0.71002215
82,WIKI4,SIDM00371,3.470754,4.5981016
83,Camptothecin,SIDM00680,-3.015232,-1.0828767
84,UMI-77,SIDM00299,2.221377,2.9251575
85,Ulixertinib,SIDM00638,3.0028235,3.6310554
86,Fulvestrant,SIDM00543,3.4321326666666665,2.0873501
87,Ibrutinib,SIDM01206,4.532546,3.8775375
88,Crizotinib,SIDM00544,1.7723935000000002,2.275557
89,MN-64,SIDM00599,4.7474,2.2847412
90,PFI3,SIDM01161,5.289979,4.398164
91,Dactinomycin,SIDM00103,-3.5579525,1.6370399
92,Cediranib,SIDM00781,2.701149,2.4693153
93,AMG-319,SIDM01155,4.800493,5.6229477
94,IWP-2,SIDM00863,2.8246,1.6892473
95,MK-8776,SIDM00202,3.437579,2.2018106
96,Leflunomide,SIDM00094,5.967542,5.698438
97,Niraparib,SIDM00332,5.16359,4.5371604
98,Tamoxifen,SIDM00962,2.776244,2.1238086
99,Irinotecan,SIDM01168,4.490335,4.3479404
100,Olaparib,SIDM00600,2.398452333333333,1.8977809
101,NVP-ADW742,SIDM00841,3.841059,2.9860091
102,Dactinomycin,SIDM00445,-4.0181260000000005,0.03922811
103,Navitoclax,SIDM00975,0.955738,3.1623552
104,AZ6102,SIDM00418,5.710332,4.0490294
105,Crizotinib,SIDM00417,2.796724,2.9468203
106,XAV939,SIDM00136,5.2733485,4.098859
107,AZD6738,SIDM00422,0.7907965,1.957154
108,Sepantronium bromide,SIDM00416,-5.517975,-4.4838643
109,Alpelisib,SIDM00438,5.114731,3.7608383
110,ABT737,SIDM01098,-1.459662,1.9113082
111,Cisplatin,SIDM00792,3.410200666666667,3.3700793
112,AZD5363,SIDM00388,1.775759,2.1063464
113,Fulvestrant,SIDM00103,4.886257333333334,3.3278432
114,Dactinomycin,SIDM00542,-2.892957,1.4477464
115,Entospletinib,SIDM01175,4.232541,4.659363
116,Buparlisib,SIDM00180,0.203564,0.6886412
117,I-BRD9,SIDM00410,3.10304,2.425517
118,MK-8776,SIDM00416,0.451869,1.1923158
119,SCH772984,SIDM00216,0.178013,1.6095524
120,Oxaliplatin,SIDM00551,2.3885265,2.4286401
121,AZD5582,SIDM01047,0.229425,1.4882805
122,AZD5363,SIDM00099,4.808704,4.4831996
123,Epirubicin,SIDM00346,-1.19685,-2.682644
124,Navitoclax,SIDM00444,3.4053285000000004,2.8066442
125,PCI-34051,SIDM01042,3.690852,2.837887
126,Docetaxel,SIDM01168,-2.9265446666666666,-1.684212
127,Vinblastine,SIDM00538,-3.810808,-3.9549606
128,PFI3,SIDM01183,5.182751,4.8882813
129,Ipatasertib,SIDM00233,2.578128,2.3295841
130,Dinaciclib,SIDM00520,-2.616453,1.8098788
131,VX-11e,SIDM00583,4.220787,3.6628761
132,Sorafenib,SIDM00266,1.7282975,1.3842118
133,AZ6102,SIDM01161,1.995126,1.8870709
134,Fulvestrant,SIDM00758,4.319118666666667,3.520532
