,drug,cell_line,IC50,prediction
0,Luminespib,SIDM00974,-4.170676,0.92682755
1,Gefitinib,SIDM01042,2.350026,-0.065076575
2,Fulvestrant,SIDM00688,3.17734,2.9410048
3,Savolitinib,SIDM01090,2.882814,1.4072336
4,Paclitaxel,SIDM00569,-4.338991,-2.2806692
5,Alisertib,SIDM00351,2.294836,-0.04357907
6,GSK343,SIDM01132,3.0290555,3.5703669
7,Dabrafenib,SIDM00100,5.684164,5.0274324
8,Niraparib,SIDM00973,3.772108,4.163148
9,Docetaxel,SIDM01259,-4.138058,-4.6729627
10,MK-2206,SIDM00621,2.802814,2.9870114
11,AZD5363,SIDM00234,2.835936,1.6136009
12,Dabrafenib,SIDM01161,0.1766105,3.1475172
13,Buparlisib,SIDM01228,1.054144,0.7491723
14,AZD5582,SIDM00379,-3.507647,1.6126771
15,EPZ004777,SIDM00231,4.627324,5.118024
16,Dasatinib,SIDM00958,-7.033751,0.26441258
17,LGK974,SIDM00182,2.4306985,3.5208397
18,Linsitinib,SIDM00023,1.6864855,3.5931163
19,CZC24832,SIDM01102,5.095293,2.2492552
20,Oxaliplatin,SIDM00202,2.2524605,3.772562
21,Afuresertib,SIDM00600,2.533122,2.5254745
22,GSK2578215A,SIDM00632,4.337422,3.1421914
23,Fulvestrant,SIDM00482,2.6693626666666668,2.9637876
24,AZD5582,SIDM00975,1.4172775,2.6887522
25,AZD5363,SIDM00951,2.646881,0.038304225
26,LCL161,SIDM01229,4.472256,4.182261
27,Dactinomycin,SIDM00137,-3.590074,-3.131114
28,Pevonedistat,SIDM00808,-1.973395,-0.69016564
29,Dactinomycin,SIDM01114,-4.202749,-3.2887983
30,Pictilisib,SIDM00332,1.2378566666666666,1.0713127
31,Erlotinib,SIDM00517,0.159668,0.102764264
32,WZ4003,SIDM00294,3.542809,3.269898
33,Cediranib,SIDM00410,1.853767,0.6210937
34,MIRA-1,SIDM00826,4.113891,5.4606247
35,PD0325901,SIDM00375,-0.1211415,-1.1096839
36,MK-8776,SIDM00257,0.9792,1.4139794
37,Entinostat,SIDM00951,0.408985,-0.2624912
38,ML323,SIDM00889,2.895321,3.415237
39,GDC0810,SIDM00538,5.88666,4.881792
40,Ipatasertib,SIDM00846,5.024358,4.457907
41,BMS-345541,SIDM00498,3.454543,2.9318972
42,IWP-2,SIDM00190,3.761609,4.2064137
43,Paclitaxel,SIDM00832,-3.552844,-1.5557834
44,Rapamycin,SIDM01251,-3.686938,-3.0274
45,OF-1,SIDM00121,3.267101,1.9163071
46,PFI3,SIDM00465,6.712179,6.060487
47,Pictilisib,SIDM00792,2.161883,1.6813624
