fold	epoch	train loss	valid loss
1	1	1.6728903260992094	1.3543396841038715
1	2	1.3440160100933782	1.244876150901501
1	3	1.269500314291409	1.2098874606928982
1	4	1.2133231213504405	1.172885266306636
1	5	1.1613935486986893	1.1502929849502368
1	6	1.1261610682895984	1.2025477200637371
1	7	1.1094626052614531	1.0840280109491103
1	8	1.0424140447853831	1.0632254337216471
1	9	1.023723376083646	1.0498292994149876
1	10	0.9934826855720643	1.0615479821687217
1	11	0.9710074162492923	1.020827667726265
1	12	0.9386317499212508	1.0070663482059925
1	13	0.9140829268830801	1.0753899699165708
1	14	0.898942084685696	1.0648732754118713
1	15	0.8747965333321972	1.028507562347384
1	16	0.8543030623200953	1.0044382150138254
1	17	0.847186833122557	0.9881267988638127
1	18	0.8103042791327553	1.0097739697594346
1	19	0.8006952722171619	0.9838097243955284
1	20	0.7841170418412949	0.9961291320158012
1	21	0.7733657246133986	0.9988957955723717
1	22	0.7573751361209426	1.0211656264988058
1	23	0.7455563573500427	1.0191708555370023
1	24	0.7358150440920448	0.9757202870243198
1	25	0.7160229291827555	0.9690020218655303
1	26	0.7072940842045247	1.0208006173699766
1	27	0.6988352301442565	0.9835749221590412
1	28	0.6848702614987421	0.9959999472448677
1	29	0.6794171119139132	0.991648881426661
1	30	0.6677278015847509	0.9935693744119707
1	31	0.6790644044378099	0.9727403756244716
1	32	0.6442366233914605	0.9801527728964557
1	33	0.6878675128172489	0.9543524458731487
1	34	0.622153706351107	0.9793269564380576
1	35	0.6265677982571167	0.9819537009293343
1	36	0.6425251642709252	0.9559453758564624
1	37	0.6118735472341023	0.9918753571344383
1	38	0.6070916346829469	0.9935551996414478
1	39	0.6069446502174539	0.9991812543336288
1	40	0.6042915792887005	1.018004739568347
1	41	0.5973701791940955	0.9797858258525094
1	42	0.5980549814476834	0.9913919578978431
1	43	0.5895808938138357	0.9771211006484188
1	44	0.5856065440146367	0.9685184147768405
1	45	0.6011770136884932	0.9623830504033155
1	46	0.5612992613670394	0.9876581047262464
1	47	0.5632113473738638	0.9986970811099797
1	48	0.5613935711802702	0.9908659643742628
1	49	0.5674414147807935	0.9988242971809792
1	50	0.5548540364635398	1.0063250827920305
1	51	0.5507773678531379	1.0004892553383613
1	52	0.5955455398629951	1.005695607963499
1	53	0.5482677868916274	0.9825350099649185
1	54	0.5452461872031421	0.9660512430545611
1	55	0.5407642932724002	0.989953142491889
1	56	0.6042465244629193	0.9790832282422663
1	57	0.5355030896281672	0.9653084056499677
1	58	0.5264208049419358	0.9608035801531194
1	59	0.5321140131679536	0.9729610314735999
1	60	0.5340808863457329	0.9845589039089916
1	61	0.5331453071476389	0.9886348698383722
1	62	0.529722043103766	0.9776161541213919
1	63	0.5248868025366084	0.9781507741618942
2	1	1.6945564863232276	1.329350227639623
2	2	1.3288698835205324	1.2361797736073932
2	3	1.256766998988252	1.1786711120257412
2	4	1.206117246474061	1.150974336658081
2	5	1.151305803665055	1.137993162239555
2	6	1.1038860138331619	1.222941965082266
2	7	1.0597905697787695	1.0783924549600503
2	8	1.0244509782649696	1.0692026512901278
2	9	1.0008140428431487	1.048872730483974
2	10	0.9687389727410918	1.0185223262022882
2	11	0.9395063558108242	1.1282869498007488
2	12	0.9198887374332309	1.0157061373665386
2	13	0.8879001115163813	0.9762864682796227
2	14	0.8648672135367427	0.993296165753455
2	15	0.8424026875028955	1.0159161533534962
2	16	0.825728865160975	0.9852045539521823
2	17	0.822069089606931	1.0274482063785957
2	18	0.8081058667884131	0.9803403057973751
2	19	0.7722853979580967	0.9882411430351925
2	20	0.7683494018011585	0.9748157336764092
2	21	0.7522944503928142	0.9990458365556968
2	22	0.7445568861224118	0.9563690394598202
2	23	0.7325094489608533	0.9757950997700656
2	24	0.7365010905222212	0.9612352504347362
2	25	0.6998942520004712	0.9804313382963195
2	26	0.6985325558199624	0.9530120986874087
2	27	0.6900701395915999	0.9595334061088353
2	28	0.6815855076452524	0.9484742283821106
2	29	0.7070861725316014	0.9470669712028364
2	30	0.6526544927545603	0.978709892308625
2	31	0.6545762805399106	0.9678269308196367
2	32	0.6413297734334187	0.9568140557865157
2	33	0.6403523136122543	0.9444685235728313
2	34	0.6379041850554754	0.9547651399226085
2	35	0.6253120651735808	0.9545974184344285
2	36	0.6453934784392814	0.9380824066644168
2	37	0.6056831004185097	0.942336884837081
2	38	0.6086642419126934	0.9580737658008172
2	39	0.5966652003198268	0.9418697052628454
2	40	0.5897426844757294	0.9766840861879126
2	41	0.5964135510656999	0.9302501032387254
2	42	0.587188354107918	0.9819717251688894
2	43	0.5776825812242226	0.9456689113030469
2	44	0.5790804123876057	0.9687620550394058
2	45	0.5701636174789826	0.949688586331632
2	46	0.5683282962396637	0.9453417607685075
2	47	0.5635741185253106	0.9576664562643009
2	48	0.5617355795918515	0.9448741237177466
2	49	0.5637735879939535	0.9746551839974675
2	50	0.5444890365385999	0.9410373332509159
2	51	0.5565848571650627	0.9504237082535333
2	52	0.5436359726192262	0.9349917762906012
2	53	0.543150410231707	0.9553337079765153
2	54	0.5362089582511149	0.9452652192681376
2	55	0.5651509410261575	0.9311399145500503
2	56	0.5223568481298929	0.9506958277121077
2	57	0.5287507834024228	0.9655959423441086
2	58	0.5287241820747026	0.9459828277573968
2	59	0.5175103474285776	0.9436227624868825
2	60	0.5248391644310922	0.9608231229286124
2	61	0.5243028952539185	0.9394907719679992
2	62	0.5171217315628586	0.9611634333638379
2	63	0.5207838007392364	0.9526549823527789
2	64	0.5050097951337799	0.9447081674189464
2	65	0.5048231087361638	0.9479142423093754
2	66	0.5061158366692061	0.9553075519791485
2	67	0.5072811506340437	0.9420489626426767
2	68	0.5123498284480088	0.9258777365414765
2	69	0.5051018963229216	0.9756720972104664
2	70	0.5010584143544057	0.9806638141400623
2	71	0.49828225486843336	0.9532538505583784
2	72	0.4956120698312006	0.9414123646969342
2	73	0.49587644882460813	0.9535219140731506
2	74	0.48856962844275303	0.9352478493739219
2	75	0.49093274184839847	0.9360982249252987
2	76	0.4895272854986543	0.9607981851283651
2	77	0.48746274218526325	0.9490816769373678
2	78	0.4923040577668768	0.9540193968445715
2	79	0.48611274116991593	0.9637930381254558
2	80	0.4834503542294303	0.9598433676644833
2	81	0.5101302282650846	0.9743266612508871
2	82	0.4851644847243843	0.9331454520460463
2	83	0.473838608610538	0.9536594557066034
2	84	0.4771463557660023	0.961500844489919
2	85	0.4839754100860207	0.9520783290593293
2	86	0.4718853411927353	0.9632078027420671
2	87	0.47249151198651335	0.94144884350091
2	88	0.47252930716521757	0.9513878649386176
2	89	0.46943081253424307	0.946864419283658
2	90	0.4698803172163341	0.9433707461087373
2	91	0.4722284514794549	0.9245341646410253
2	92	0.4676196025135749	0.9732131389153265
2	93	0.4646679113631518	0.9461678283928084
2	94	0.4662467798218888	0.9642691506739081
2	95	0.47136294968314213	0.9511032877829824
2	96	0.4600523628872713	0.9500732441453168
2	97	0.4659858279199631	0.9383727553552085
2	98	0.45877454243070565	0.9372291866227658
2	99	0.4603262974062086	0.9370432758200777
2	100	0.4622488048976633	0.947847955744632
2	101	0.4624194737579802	0.9662369975860972
2	102	0.46237185188712554	0.9541059614968126
2	103	0.4585727869144352	0.9500710692283881
2	104	0.45880628656028294	0.9379708690799936
2	105	0.4524076157338442	0.9388161131935399
2	106	0.4657235772253197	0.9367688159002875
2	107	0.4550470318228963	0.9547282798881949
2	108	0.45529039192010795	0.94537555366537
2	109	0.45254931636139517	0.9360527638753835
2	110	0.4529920970337607	0.9416426846580784
2	111	0.4514095928975597	0.9653262720055824
2	112	0.44458946439428865	0.9463581602721318
2	113	0.44604688181970625	0.953679743583185
2	114	0.45062489635948727	0.9561059007244389
2	115	0.45385069011951645	0.9706322109177165
2	116	0.4483070323400408	0.9533019723900913
2	117	0.44908346742549016	0.9689357182840361
2	118	0.4521206828551	0.9318352136081153
2	119	0.4429865728387112	0.9388075390436353
2	120	0.4485108845362766	0.9525847345808126
2	121	0.44594846363718654	0.9336757112811082
3	1	1.6766516723796165	1.315408332662268
3	2	1.3231451719586067	1.1889668692162623
3	3	1.2433460420316622	1.2330645538948395
3	4	1.1919643949674743	1.1678633414782011
3	5	1.1437779873439382	1.1320929341700487
3	6	1.1155253723385283	1.0890091234074408
3	7	1.0566585113280749	1.0579262168416173
3	8	1.0323678687287776	1.0669695779735788
3	9	1.0156211665851258	1.0495452559911287
3	10	0.9675828651395941	1.069851245853927
3	11	0.9533318047811312	1.0135300147446085
3	12	0.9299781063349757	1.0309592903533698
3	13	0.901743642742735	1.0163633483888466
3	14	0.8851455655708593	0.9866576259171133
3	15	0.8657317741441299	1.0873353820799034
3	16	0.8536642671336357	1.0043383891329223
3	17	0.831162671462844	1.0238143447991257
3	18	0.8178636205867298	1.016970028807392
3	19	0.7961278928118662	0.9918953430303287
3	20	0.8274486880220753	0.9813493462927613
3	21	0.7604555054818437	1.0215104658961733
3	22	0.7591354579195307	0.9843026791518424
3	23	0.7518923233398411	0.9864184571491493
3	24	0.7458360597953128	0.9791711543724214
3	25	0.7267398184095472	0.9652123701223086
3	26	0.7178086734955695	0.9957101634352199
3	27	0.7060698402307162	0.9881988244178967
3	28	0.6861854999722703	0.974402231283677
3	29	0.6866453302139948	0.9842649089111076
3	30	0.7135289323927917	0.9816426018000523
3	31	0.655355297053327	0.9808045442287738
3	32	0.6494541311147357	0.959594998276714
3	33	0.6505044741133686	0.9688672757410741
3	34	0.6389331841388592	0.9791243928911049
3	35	0.6414844275651224	0.9737919596307006
3	36	0.6812221281607233	0.9737017319534288
3	37	0.611770333251255	0.9747649355904087
3	38	0.6126145177914307	0.9741228942251031
3	39	0.6251439200516723	0.9844893043512827
3	40	0.6153726678396322	1.001727820316077
3	41	0.5959222697778978	0.97756506333421
3	42	0.5995400240903092	0.97018472746615
3	43	0.5894119493833471	0.9908658555357448
3	44	0.6042564934450787	0.9621327843639876
3	45	0.5792430605964209	0.9776791687850114
3	46	0.5769093135830629	0.9872099294330611
3	47	0.5673294426542121	0.966546356896341
3	48	0.5696101059459551	0.9648291252471588
3	49	0.5687939693291366	0.9776577978998751
3	50	0.5635538235318894	1.0047479079756545
3	51	0.562552122463021	0.9772985001186748
3	52	0.5538165168274577	0.9999101677220383
3	53	0.5939203179205903	0.9795594051644042
3	54	0.5329652186695845	0.9764629202884633
3	55	0.536765738671454	0.9723891901882576
3	56	0.5382894648825461	0.9670505552064805
3	57	0.5369846251767378	1.0393916138144204
3	58	0.5337612928783135	0.9766720036665598
3	59	0.5301797877310442	0.9883418769845159
3	60	0.558051056588649	0.9906886182861887
3	61	0.559149349238997	0.9648611628528916
3	62	0.5071599286225842	0.9973680827862177
4	1	1.6364200850055641	1.2393623425260833
4	2	1.3137606238521558	1.1949301221664401
4	3	1.2497198030676793	1.1825884807368983
4	4	1.1881546530149139	1.2301047974522563
4	5	1.1396406676311055	1.121598377931809
4	6	1.09616990638394	1.091349735532118
4	7	1.059902500556324	1.0559427137824073
4	8	1.0206115818571218	1.0471435642760734
4	9	0.9956941410334815	1.032911524284577
4	10	0.9658433033587182	1.0110527495111243
4	11	0.9389339735750994	1.0032042843708093
4	12	0.9144007683304604	0.9716916860661645
4	13	0.891740831117972	0.9983974325916042
4	14	0.9071875968280096	0.9521598716576894
4	15	0.8433473323209933	0.9657583143832027
4	16	0.8403433477393473	0.9799297598824985
4	17	0.8308630607764055	0.9833952759703001
4	18	0.811439901674399	0.9861263989106469
4	19	0.8097915684355544	0.9575767198550529
4	20	0.7739843013159793	0.9478781877652459
4	21	0.7627664419381874	0.9601382831300515
4	22	0.7595452095331635	0.9641969812952954
4	23	0.74487188273529	0.9423163552647051
4	24	0.7329702067408804	0.9211559240584788
4	25	0.7118517541770105	0.9711439014560934
4	26	0.7055594520665868	0.9628112643309261
4	27	0.7005332215936024	0.9371182922867761
4	28	0.6872354490467851	0.9607067054164582
4	29	0.6744713742439061	0.9585215897447821
4	30	0.6648431583866777	0.9616542834302654
4	31	0.6579657793765487	0.9190628183060798
4	32	0.6441023477940767	0.9435449290102806
4	33	0.6900609216137243	0.9258109840793886
4	34	0.6180253996964811	0.9503262346421463
4	35	0.6176478599680709	0.9471140758714814
4	36	0.6197964672260377	0.9269052101434141
4	37	0.6092745932682112	0.9548151062234588
4	38	0.6096968737931429	0.9391098998594976
4	39	0.5996056417187887	0.9602742275034172
4	40	0.5969673464799676	0.938728962795458
4	41	0.5948705536513729	0.9534694457399673
4	42	0.5798296940413143	0.9412651159193205
4	43	0.567753343903711	0.9630184816061587
4	44	0.5741211710187046	0.9485559354441754
4	45	0.5663799608094763	0.9591294860710269
4	46	0.5659100946089993	0.9458401590801667
4	47	0.5557238735156517	0.935407304569431
4	48	0.5869555931529338	0.9489066880466281
4	49	0.5575113938843694	0.9611026123166084
4	50	0.5359756727368961	0.9390751057560893
4	51	0.5422453771343066	0.9262328076621761
4	52	0.540446185464104	0.9527130935719048
4	53	0.5403142121112414	0.9308910719726396
4	54	0.5368440277952518	0.9568497524529264
4	55	0.5293629903955674	0.9435371182103088
4	56	0.5364019847523772	0.9435726456020189
4	57	0.5321111956447675	0.9508101715557817
4	58	0.5147302996046018	0.9589091199247733
4	59	0.5206141828602115	0.9549432285669921
4	60	0.5170312264902662	0.9359343750537306
4	61	0.5122021329585436	0.9351499475862669
5	1	1.6360660332769783	1.3329756298932163
5	2	1.31565967517357	1.2736171046170321
5	3	1.2475245387159057	1.2251364931193265
5	4	1.1912002746178807	1.156524173671549
5	5	1.141367799012259	1.1055796031518417
5	6	1.0975293255436749	1.0741814812746915
5	7	1.058042805418493	1.0791497934948315
5	8	1.0262406413689424	1.0763556298342618
5	9	0.9921675719429454	0.999069403626702
5	10	0.9705287558139819	1.0300338262861426
5	11	0.9395345449809896	1.0419074082374573
5	12	0.9191960238367077	0.9914852832664143
5	13	0.8918539207772845	1.012138988863338
5	14	0.8704075977399438	0.9978215503692627
5	15	0.854140657816849	0.9847355864264749
5	16	0.830217237760897	0.9939567084745927
5	17	0.835720218548995	1.1078584336150776
5	18	0.7986289747723497	0.9791712226650932
5	19	0.7835977957666983	0.9814249004017223
5	20	0.7737630548278651	0.9801031862063841
5	21	0.7597531190132979	0.9779484278505499
5	22	0.7440767894035607	0.963171165802262
5	23	0.7319696706808754	0.9631766976009716
5	24	0.7151631222527649	0.972759452082894
5	25	0.7063487844128084	0.9677014798467809
5	26	0.6968066085196392	0.9756418084827336
5	27	0.6861267049994616	1.0140367237004366
5	28	0.6772555981127234	0.991757089658217
5	29	0.7294768161129817	0.9615979633548043
5	30	0.6505809327590504	0.9512394539334558
5	31	0.6539485461502736	0.9730619921467522
5	32	0.6424383863963706	0.963150601468303
5	33	0.6330378815423051	0.9634055138176137
5	34	0.6297526117202915	0.9773910187591206
5	35	0.6218889762664054	0.9480237229303881
5	36	0.6199255400009731	0.9641356665437871
5	37	0.6095132438022178	0.9580356116186489
5	38	0.6062308001895005	0.9711252391338349
5	39	0.5944305641615893	0.9757850810614499
5	40	0.5894916954916726	0.9768511972644113
5	41	0.5858492773008115	1.0132758938182485
5	42	0.5809340534770991	0.9722697447646748
5	43	0.5753535057208237	0.9674137630245903
5	44	0.5899948455948787	0.9652668291330337
5	45	0.5932639023920029	0.959320900331844
5	46	0.5569654799683844	0.9489080567251552
5	47	0.5568389862751651	0.9801326371322978
5	48	0.565650634389111	0.9703405657681552
5	49	0.5489987197786425	0.999357232613997
5	50	0.5593295246845706	1.2957125837152654
5	51	0.5697336449941418	0.9582315987890417
