1,4,1,2,1.97273487582372,0.824430183242407,0.490199947273907
2,4,2,2,2.08270470229706,0.782963624296647,0.450003085451751
3,4,2,2,2.05255934809023,0.784041489573878,0.447314385266927
4,4,2,2,2.05474212026608,0.794334935362192,0.453689132889277
5,4,2,2,2.09813347095732,0.784710260860301,0.440372242725159
6,4,1,2,2.02675713296957,0.828734872083859,0.500188666578021
7,4,2,2,2.05975695368318,0.800854662036332,0.466075725766097
8,4,2,2,2.05619533341649,0.796847705280451,0.465096318957902
9,4,2,2,2.03019820003401,0.795382386314825,0.470487675274941
10,4,1,2,1.92969124547041,0.839102741385784,0.5238346754919
