1,0.25,2,2,2.8012910934374,0.836666914587434,-0.0223960948797979
2,0.25,2,2,2.55956541428057,0.782871424453161,0.179859985927196
3,0.5,2,2,2.50602620775504,0.835886830852259,0.222625815776259
4,0.25,2,2,2.64786042605935,0.834335748847956,0.117646236598255
5,0.25,2,2,2.75491487344392,0.828845850814441,-0.0112226176069277
6,0.25,2,2,2.97735191965936,0.706282216474767,-0.124120371119983
7,0.125,2,2,1.79250204162525,0.837750592277093,0.573284659709863
8,0.25,2,2,2.45645030149393,0.809969523290882,0.244026400213331
9,0.5,2,1,2.47099910086636,0.80999366307109,0.211011439326458
10,0.25,2,2,2.49447466859339,0.832253332570264,0.204225064442692
