,drug,cell_line,IC50,prediction
0,ML323,SIDM00472,5.415662,5.323506
1,Crizotinib,SIDM00923,2.558205,1.6133237
2,GSK2606414,SIDM01251,3.235952,2.0971954
3,WZ4003,SIDM00023,5.06974,3.2498906
4,Taselisib,SIDM00842,1.259014,0.7324464
5,UMI-77,SIDM00465,1.812187,2.6665497
6,Cisplatin,SIDM00528,3.5545546666666668,3.2005215
7,Pictilisib,SIDM00789,0.2670755,0.8610697
8,Venetoclax,SIDM01233,3.736786,2.979985
9,PD0325901,SIDM00465,-1.093416,-1.3666883
10,P22077,SIDM00101,5.341781,5.371519
11,CZC24832,SIDM00465,6.626288,4.0648527
12,PFI3,SIDM00483,6.556791,6.4578705
13,Osimertinib,SIDM00394,3.261981,2.8585987
14,MIRA-1,SIDM01160,5.879767,5.3840957
15,AZD7762,SIDM00233,-2.9331763333333334,-1.0742166
16,OTX015,SIDM00969,1.474036,2.054556
17,BIBR-1532,SIDM00520,5.359353,5.2578716
18,SCH772984,SIDM00317,5.956281,4.1943026
19,Crizotinib,SIDM00810,1.2708,1.7244194
20,LY2109761,SIDM01198,4.573462,3.4921215
21,Cytarabine,SIDM00202,-2.4645650000000003,-0.5139418
22,Ulixertinib,SIDM00832,1.893703,2.2257266
23,AGI-5198,SIDM00973,5.544591,4.0102177
24,Uprosertib,SIDM00875,2.6044655,2.091744
25,Dactinomycin,SIDM00549,-5.776198,-4.3185034
26,Wnt-C59,SIDM00136,3.1942295,2.8927672
27,CZC24832,SIDM00810,4.864108,3.2828026
28,AMG-319,SIDM00962,4.364244,2.655159
29,AGI-6780,SIDM00542,2.7747025,3.4583716
30,GSK2606414,SIDM00953,3.773049,2.7923727
31,AZD5582,SIDM00231,2.850322,1.8654962
32,Dactinomycin,SIDM00043,-5.1193905,-3.931381
33,5-Fluorouracil,SIDM00565,4.2555655,4.708333
34,I-BRD9,SIDM00968,4.693582,4.3698273
35,EPZ5676,SIDM00579,5.640479,4.957389
36,I-BRD9,SIDM00111,6.019713,4.3285904
37,GDC0810,SIDM00243,3.789626,3.1163483
38,MK-2206,SIDM00496,3.183499,2.1995451
39,Crizotinib,SIDM00438,3.4418775,2.3181684
40,Wee1 Inhibitor,SIDM00487,1.500371,1.7753246
41,AZ6102,SIDM00218,4.569919,5.2778196
42,Sepantronium bromide,SIDM00407,-5.2695035,-5.3602896
43,MIRA-1,SIDM00102,6.639169,6.028372
44,5-Fluorouracil,SIDM00293,3.9220895,3.563244
45,AZD5582,SIDM00488,3.347713,1.9191841
46,AZD3759,SIDM01198,2.427634,2.3186255
47,Alisertib,SIDM00584,4.1041635,3.2437422
48,Bortezomib,SIDM00688,-6.328179,-5.7646856
49,AZD5363,SIDM01233,3.404528,3.4602897
50,Epirubicin,SIDM00592,-2.374362,-2.3021154
51,WZ4003,SIDM00412,2.585028,1.1535828
52,Afatinib,SIDM01175,3.395642333333333,4.270793
53,AZD7762,SIDM00099,1.1559143333333333,3.0622122
54,Venetoclax,SIDM01175,3.720995,3.6762702
55,Docetaxel,SIDM00490,-5.623657000000001,-4.5397205
56,PFI3,SIDM01073,4.028007,4.977874
57,GSK2606414,SIDM00631,6.011463,3.482876
58,Trametinib,SIDM01197,-3.379181,0.64611614
59,Fulvestrant,SIDM00968,3.916983,4.0696397
60,Osimertinib,SIDM00100,2.547859,3.4623508
61,EPZ004777,SIDM01006,4.047629,4.6491613
62,Camptothecin,SIDM00517,-1.884861,-3.1469007
63,Ulixertinib,SIDM00044,4.3327100000000005,3.4198391
64,Alisertib,SIDM00814,2.629615,1.1316339
65,BMS-536924,SIDM00230,2.6082566666666667,1.7273271
66,MN-64,SIDM00145,4.089426,4.08982
67,AZ6102,SIDM01159,3.665209,3.5319252
68,Paclitaxel,SIDM00320,-3.717722,-1.4069151
69,Gemcitabine,SIDM00180,-3.017155666666666,-3.4577096
70,BMS-536924,SIDM00951,1.0655743333333334,0.2575513
71,Afuresertib,SIDM00508,0.898802,2.4881608
72,Dabrafenib,SIDM00308,1.057541,1.0765148
73,OSI-027,SIDM00285,2.3193840000000003,1.982927
74,Ipatasertib,SIDM00416,3.32268,3.1332781
75,PD0325901,SIDM00203,2.7975000000000003,2.5595553
76,WIKI4,SIDM01122,3.438744,4.1107187
77,LGK974,SIDM01159,3.13875,4.064823
78,VE-822,SIDM01019,4.20423,1.683315
79,Gefitinib,SIDM00487,-0.2769635,0.9707424
80,AGI-5198,SIDM00832,6.053638,4.736659
81,Dasatinib,SIDM01120,2.2747485,1.4772962
82,AZD8186,SIDM00256,3.3070885,1.1213242
83,VE821,SIDM00082,4.791747,4.2098722
84,Talazoparib,SIDM01205,2.6506435,1.9416951
85,Wnt-C59,SIDM00137,4.0494345,3.5150733
86,I-BET-762,SIDM00562,4.2686665,3.185215
87,BMS-536924,SIDM00487,1.6207509999999998,2.2028844
88,Oxaliplatin,SIDM00262,5.6944110000000006,4.852315
89,Tamoxifen,SIDM01159,3.2052305,3.558161
90,Bortezomib,SIDM00832,-4.836992,-3.8484623
91,AT13148,SIDM00900,3.404766,2.6164
92,P22077,SIDM00835,6.575834,5.0681334
93,MN-64,SIDM00371,6.375859,5.1310186
94,Savolitinib,SIDM00216,1.598547,2.5170238
95,Niraparib,SIDM00565,4.435582,4.973653
96,AMG-319,SIDM00537,4.899616,4.452446
97,P22077,SIDM00833,6.168627,4.572996
98,Docetaxel,SIDM00885,-5.304354,-4.074482
99,Uprosertib,SIDM00599,1.9227295,2.1362007
100,Wee1 Inhibitor,SIDM00114,3.3164985,3.6976483
101,Savolitinib,SIDM00294,2.591407,2.668367
102,Pevonedistat,SIDM00680,0.505042,0.4228044
103,Alpelisib,SIDM01122,5.494045,4.3402004
104,BMS-536924,SIDM00277,0.0602973333333333,-0.23770803
105,Uprosertib,SIDM00197,1.703004,2.4822931
106,GSK1904529A,SIDM00632,2.5214445000000003,2.3972912
107,Foretinib,SIDM00350,0.627523,1.0445795
108,GDC0810,SIDM01168,6.820659,5.541147
109,Irinotecan,SIDM00968,1.821011,2.937165
110,Fulvestrant,SIDM00826,4.308115666666667,3.7704012
111,PFI3,SIDM00565,5.59592,5.806281
112,Erlotinib,SIDM00579,2.1071305,2.1906183
113,Luminespib,SIDM00276,-2.2552155000000003,-2.125129
114,RVX-208,SIDM00699,5.997471,3.8296502
115,Entinostat,SIDM00242,-0.3554419999999999,1.1463746
116,Crizotinib,SIDM00256,0.3866535,1.132316
117,MN-64,SIDM00291,5.511902,4.6694984
118,Uprosertib,SIDM00569,4.453734000000001,2.868939
119,Erlotinib,SIDM01120,3.2590825,3.0507538
120,Nilotinib,SIDM00199,3.3738675,2.840206
121,P22077,SIDM00679,4.426443,3.8599427
122,GSK343,SIDM01161,3.898229,3.7295597
123,RVX-208,SIDM00679,4.814788,3.023017
124,5-Fluorouracil,SIDM00834,4.914049,4.153653
125,Obatoclax Mesylate,SIDM00262,-0.7176370000000001,-0.40674767
126,AZD4547,SIDM00056,2.8088113333333333,2.6253846
127,PRT062607,SIDM00389,1.545034,1.1633787
128,Nilotinib,SIDM01073,3.0772245,2.1701567
129,Crizotinib,SIDM00954,2.2440935,1.6209713
130,PRT062607,SIDM01114,2.599221,2.6793334
131,Dabrafenib,SIDM00323,3.715324,2.9024522
132,Cytarabine,SIDM00970,1.061984,0.7847832
133,LCL161,SIDM00527,4.5138755,3.8494687
134,Pevonedistat,SIDM00930,-0.0837175,-0.18755296
135,Sapitinib,SIDM00441,4.07459,1.8472887
136,Afuresertib,SIDM00565,4.943969,3.3376024
137,I-BRD9,SIDM01245,2.175637,2.2549322
138,PD0325901,SIDM00889,0.0797599999999999,-0.3954202
139,Nilotinib,SIDM00875,2.705663,2.8414028
140,Wnt-C59,SIDM01092,2.8166935000000004,3.2504008
141,RVX-208,SIDM00517,6.000228,2.1187775
142,Alisertib,SIDM00121,-2.5929475,-0.49660578
143,Dasatinib,SIDM00466,2.370361,4.253448
144,LGK974,SIDM00269,2.9666560000000004,3.2580101
145,Sapitinib,SIDM01197,6.898904,3.5027273
146,Paclitaxel,SIDM00951,-4.318742,-4.6136518
147,EPZ5676,SIDM00584,5.708149,5.922747
148,AZD3759,SIDM00364,2.252638,2.0324883
149,Sorafenib,SIDM00472,5.403452,3.5050833
150,Dasatinib,SIDM00377,-1.570692,1.7634405
151,GDC0810,SIDM00264,4.728452,4.6472406
152,Dasatinib,SIDM00930,0.651732,1.7586306
153,I-BET-762,SIDM00289,0.52242,1.2736756
154,Alpelisib,SIDM00579,1.662296,3.184415
155,Epirubicin,SIDM00923,-1.418006,-1.5356324
156,Dasatinib,SIDM00113,-2.6538225,2.3590074
157,SB505124,SIDM00487,4.466935333333333,2.4459028
158,MIRA-1,SIDM01007,4.555881,3.8369513
159,GSK591,SIDM01073,4.485648,2.7465549
160,Vinblastine,SIDM00621,-2.0770855,-2.7858188
161,Epirubicin,SIDM00045,-2.476055,-1.9648799
162,AZ960,SIDM01159,2.030322,2.100993
163,ML323,SIDM01102,3.516875,3.1850207
164,GSK2606414,SIDM00264,5.52399,3.076465
165,Erlotinib,SIDM00242,0.7254659999999999,1.4572176
166,OTX015,SIDM00120,4.23828,3.517277
167,Foretinib,SIDM01149,-0.9480085,-0.23894039
168,PF-4708671,SIDM00562,3.1979430000000004,2.4969676
169,XAV939,SIDM00202,4.446625,4.312175
170,Vinorelbine,SIDM00287,-5.7569675,-4.3887987
171,RVX-208,SIDM00929,5.305367,3.4260974
172,Taselisib,SIDM01146,2.425195,1.4960831
173,Ipatasertib,SIDM00699,5.423393,4.0325484
174,Epirubicin,SIDM00375,-1.179576,-1.0229851
175,GDC0810,SIDM00864,4.185111,4.4311824
176,Alpelisib,SIDM01132,2.465619,3.1042295
177,Crizotinib,SIDM00211,0.5232545,0.8696539
178,EPZ004777,SIDM00047,6.19333,4.7565866
179,GSK1904529A,SIDM01237,4.675903,4.0702133
180,GSK591,SIDM00174,3.655557,3.3110602
181,BIBR-1532,SIDM00181,5.833598,4.9886675
182,AZD5363,SIDM00550,4.443093,3.6575594
183,Sorafenib,SIDM00181,2.83716,3.1134486
184,VE-822,SIDM00885,4.089903,2.930373
185,BMS-536924,SIDM00930,2.6164285,1.7602972
186,AZ6102,SIDM00114,4.901585,4.2908964
187,Nutlin-3a (-),SIDM01161,1.045829,2.382305
188,Talazoparib,SIDM00964,1.2826605,2.0166492
189,PD173074,SIDM00550,3.5587705,3.9108732
190,Dactinomycin,SIDM01132,-4.554066000000001,-3.4920619
191,Sorafenib,SIDM01187,1.9873925,2.7664344
192,NVP-ADW742,SIDM00064,4.416467,3.0996807
193,GSK2578215A,SIDM01183,5.384706,3.9724193
194,PFI3,SIDM00003,5.657393,5.5762825
195,VX-11e,SIDM00544,3.734591,3.0911129
196,Lapatinib,SIDM01198,2.5089705,1.7091858
197,MK-2206,SIDM00292,4.667445,4.485282
198,Paclitaxel,SIDM00971,0.519144,-0.25838274
199,OF-1,SIDM00276,5.692595,3.2415977
200,Cisplatin,SIDM00948,3.1201103333333333,2.7372735
201,GSK2578215A,SIDM00100,5.848609,5.476339
202,Luminespib,SIDM00214,-1.241578,-0.79817456
203,Oxaliplatin,SIDM00233,3.6510125,1.7440368
204,AGI-5198,SIDM01179,5.268475,4.7823176
205,VX-11e,SIDM00118,0.5499875000000001,1.5422089
206,Sepantronium bromide,SIDM00466,-2.867805,-2.2216825
207,Nilotinib,SIDM00973,2.3183275,2.8321981
208,Dactinomycin,SIDM01155,-2.219676,-3.1322758
209,Epirubicin,SIDM00198,-2.845613,-1.9793497
210,Sorafenib,SIDM00962,0.6847190000000001,1.0470809
211,AMG-319,SIDM00489,5.407835,4.4445972
212,Cyclophosphamide,SIDM00371,5.993231,5.96507
213,Afuresertib,SIDM00679,3.348484,2.616074
214,Buparlisib,SIDM00528,0.171592,0.37244782
215,Cyclophosphamide,SIDM00808,4.098645,3.8871787
216,Fulvestrant,SIDM00885,4.00683,3.6005309
217,SCH772984,SIDM00508,2.9227,2.633395
218,ML323,SIDM00441,3.169948,2.804158
219,GSK2578215A,SIDM00577,5.022627,4.311882
220,Leflunomide,SIDM01161,5.347232,4.467202
221,LY2109761,SIDM00520,5.266557,4.9284687
222,RVX-208,SIDM00120,5.664463,3.8526838
223,Pictilisib,SIDM00612,1.553830666666667,1.132607
224,Cediranib,SIDM01163,4.294617,3.35479
225,MK-2206,SIDM00953,1.615131,2.00291
226,GDC0810,SIDM01064,5.372791,4.39183
227,AZD3759,SIDM00424,2.393082,2.0309577
228,AMG-319,SIDM00837,5.151413,4.220791
229,Gefitinib,SIDM00285,3.137311,0.8045971
230,Cytarabine,SIDM01247,1.2505595,-0.80452865
231,MIRA-1,SIDM00577,6.152439,4.810888
232,EPZ004777,SIDM00230,4.548802,4.19176
233,Uprosertib,SIDM00679,5.120489,2.7541955
234,Paclitaxel,SIDM00472,-3.027105,-2.034116
235,Crizotinib,SIDM00196,1.88975,1.5613898
236,XAV939,SIDM00875,3.911182,3.7388334
237,Cytarabine,SIDM01041,-0.2341465,1.0237354
238,XAV939,SIDM01064,4.266295,4.2364836
239,LY2109761,SIDM00136,5.747366,3.9287336
240,Epirubicin,SIDM00269,-3.639101,-2.8773377
241,Linsitinib,SIDM00292,3.494159,4.7169857
242,PLX-4720,SIDM00225,2.511600666666667,3.1414213
243,5-Fluorouracil,SIDM00550,4.7796165,4.138858
244,PF-4708671,SIDM00954,3.3993095,2.3451562
245,Venetoclax,SIDM00490,3.061786,2.8985565
246,Vinblastine,SIDM00195,-2.080321,-1.9750384
247,Sepantronium bromide,SIDM00224,-2.4412395,-3.6056025
248,Paclitaxel,SIDM00541,-0.631551,-2.3959153
249,Oxaliplatin,SIDM01011,1.2729385,2.1433194
250,UMI-77,SIDM00424,1.590449,1.517187
251,Gefitinib,SIDM00104,2.5863105,1.9349824
252,AZD8186,SIDM01233,1.2075645,2.491083
253,IWP-2,SIDM00543,2.465036,3.079034
254,MK-1775,SIDM00203,1.873352,0.32866195
255,Buparlisib,SIDM00808,-0.001368,0.1508291
256,AZ6102,SIDM00444,3.899441,2.7450583
257,Docetaxel,SIDM00381,-2.6912013333333333,-3.445512
258,Docetaxel,SIDM01161,-5.563097333333334,-4.9880037
259,Niraparib,SIDM00962,0.604343,1.7077159
260,WIKI4,SIDM01097,4.258166,3.684408
261,Dactolisib,SIDM00565,-1.9054855,-1.0509737
262,Ulixertinib,SIDM00550,2.9005225,2.4005764
