,drug,cell_line,IC50,prediction
0,MIRA-1,SIDM00517,6.073941,4.954998
1,Cisplatin,SIDM01114,2.006427,1.9045229
2,WIKI4,SIDM00244,3.914198,3.1115134
3,BMS-536924,SIDM00537,1.733863,1.0157855
4,Bortezomib,SIDM01093,-4.115848,-0.11313058
5,MK-1775,SIDM00094,1.91712,1.2081264
6,LY2109761,SIDM00539,5.400771,5.701159
7,LGK974,SIDM01233,3.895076,3.7134616
8,GDC0810,SIDM00496,4.965005,5.059414
9,Sorafenib,SIDM00551,2.384396,1.6576707
10,BMS-536924,SIDM01093,3.1085975,2.031182
11,Bortezomib,SIDM01161,-4.938108,-2.5388339
12,LGK974,SIDM00520,3.924767,3.9443884
13,Fulvestrant,SIDM00136,3.780350333333333,1.85489
14,Entospletinib,SIDM00244,1.924032,1.4432578
15,MIM1,SIDM01175,4.770428,4.5908184
16,Oxaliplatin,SIDM00561,1.8525435,2.8472984
17,Epirubicin,SIDM00565,-0.311385,-1.3332602
18,VE821,SIDM01090,3.11085,3.4893177
19,Dinaciclib,SIDM00291,-2.624957,-0.8310643
20,Cediranib,SIDM00837,1.05822,1.4397798
21,Vorinostat,SIDM01187,1.608329,2.6333396
22,Buparlisib,SIDM00077,0.013728,1.0445067
23,Cisplatin,SIDM00064,1.7632536666666667,2.1589463
24,PCI-34051,SIDM00332,5.746768,4.9155016
25,Vinblastine,SIDM00174,-4.493240500000001,-2.9840481
26,IWP-2,SIDM00793,2.146301,2.8316033
27,VX-11e,SIDM00758,1.657313,3.2794845
28,LY2109761,SIDM00837,4.501555,5.2043533
29,Nilotinib,SIDM01247,1.1534605,1.6227025
30,Linsitinib,SIDM00699,2.579066,4.2392244
31,AT13148,SIDM00537,2.842459,3.2007244
32,Cisplatin,SIDM00120,2.2501773333333333,2.917238
33,BMS-345541,SIDM00719,5.569043,4.81425
34,WIKI4,SIDM01229,4.344849,3.7047138
35,GSK1904529A,SIDM00287,2.695081,2.8749626
36,XAV939,SIDM00964,2.5174255,3.7414439
37,AZD8186,SIDM00098,3.6110575,2.921306
38,Alpelisib,SIDM00309,4.972602,3.4022086
39,Navitoclax,SIDM00381,3.9914675,3.160054
40,Nutlin-3a (-),SIDM00885,4.117058500000001,4.695649
41,MK-1775,SIDM00381,0.971567,1.1135683
42,Oxaliplatin,SIDM00539,4.1511535,4.709773
43,SCH772984,SIDM00826,-2.371284,1.8035097
44,WIKI4,SIDM00056,3.873413,3.383497
45,AMG-319,SIDM00351,4.381102,4.799142
46,MIM1,SIDM00042,3.76392,4.0399413
47,Luminespib,SIDM00655,-3.2395240000000003,-2.9269578
48,MIRA-1,SIDM00817,5.042824,5.003436
49,BIBR-1532,SIDM01159,4.30429,5.0227094
50,Alpelisib,SIDM00263,1.009765,2.1636214
51,Vinorelbine,SIDM01006,-5.701762,-2.0446496
52,Venetoclax,SIDM00388,3.261062,1.2614564
53,Pictilisib,SIDM00542,2.4920940000000003,2.7542222
54,Irinotecan,SIDM00111,2.03566,2.592777
55,LGK974,SIDM01126,3.0547295,3.3976915
56,Dabrafenib,SIDM00201,4.4734655,2.38418
57,AZD7762,SIDM00346,-0.4462809999999999,-1.4714636
58,Leflunomide,SIDM00859,4.32032,3.3322809
59,Wnt-C59,SIDM00534,2.810193,3.3344834
60,WEHI-539,SIDM00203,3.061166,2.479061
61,OTX015,SIDM00974,3.725203,2.1891975
62,Dinaciclib,SIDM00976,-3.108552,-0.8962675
63,Ibrutinib,SIDM00411,5.899052,6.145458
64,Sepantronium bromide,SIDM00042,-5.8211975,-3.5397518
65,Dactinomycin,SIDM00632,-5.825258,-0.7721339
66,CZC24832,SIDM00540,5.488764,4.073115
67,VX-11e,SIDM00096,2.2575585,1.4546574
68,Wnt-C59,SIDM00612,4.5870045,4.38019
69,BMS-754807,SIDM00216,-1.291566,0.94496167
70,Sabutoclax,SIDM00308,-1.98858,-1.4590788
71,Wee1 Inhibitor,SIDM00489,0.980307,1.5815935
72,Ruxolitinib,SIDM00599,4.3168945,3.3041022
73,Rapamycin,SIDM00542,-1.799362,-1.5354581
74,GSK2578215A,SIDM00218,7.581259,7.3605175
75,ML323,SIDM00951,2.854192,2.851021
76,PLX-4720,SIDM00958,2.607257333333333,2.5759041
77,AGI-6780,SIDM00579,2.1536795,2.2678263
78,VX-11e,SIDM00197,3.5317465,4.096158
79,Uprosertib,SIDM00417,4.6382995000000005,3.7057912
80,Ipatasertib,SIDM00596,5.244861,3.8888807
81,Foretinib,SIDM00410,0.6407845,1.6340716
82,Wee1 Inhibitor,SIDM00003,1.012738,1.4059529
83,BMS-345541,SIDM00332,4.2296025,3.6924033
84,IWP-2,SIDM00422,2.032252,2.4147446
85,Leflunomide,SIDM00427,4.257889,4.1169915
86,Gefitinib,SIDM01228,0.2812125000000001,2.2364051
87,Entospletinib,SIDM00375,4.530611,2.3378649
88,Dactolisib,SIDM00504,-3.4105480000000004,-2.4522545
89,Nilotinib,SIDM01160,3.765993,3.7084358
90,Alpelisib,SIDM00962,4.46513,1.6305296
91,Dabrafenib,SIDM00826,-0.075091,2.7284677
92,Cisplatin,SIDM01197,5.9172183333333335,3.5134227
93,Cisplatin,SIDM00842,2.6765326666666667,1.9785622
94,PD173074,SIDM00259,3.424969,0.68804413
95,Niraparib,SIDM01161,4.115739,4.126739
96,WZ4003,SIDM00632,2.238154,3.3276296
97,Daporinad,SIDM01245,-6.725857,-5.1364317
98,Afuresertib,SIDM00127,1.532706,2.2817688
99,Trametinib,SIDM00234,-0.6844520000000001,1.0271943
100,Navitoclax,SIDM00197,-2.674453,0.84245914
101,Trametinib,SIDM00600,-3.9769335,0.097406246
102,BMS-536924,SIDM01095,-0.1175565,0.88743323
103,PD0325901,SIDM00638,0.9421035,0.80286294
104,AZD7762,SIDM01183,0.2055136666666666,0.17675653
105,Dasatinib,SIDM00488,-0.674317,0.45715705
106,Cyclophosphamide,SIDM00561,4.404114,3.435164
107,Navitoclax,SIDM00362,1.7957800000000002,0.012358256
108,PD173074,SIDM00935,2.8530415,-0.034268163
109,Osimertinib,SIDM00549,0.792496,1.7582765
110,Luminespib,SIDM00699,-0.6123465000000001,-0.6727431
111,Cediranib,SIDM00491,3.399394,3.0177724
112,Dinaciclib,SIDM00343,-2.027895,1.570718
113,BMS-536924,SIDM00202,0.3315213333333333,0.36605242
114,Gefitinib,SIDM00266,2.5749515,1.3943343
115,Buparlisib,SIDM00638,0.366617,1.968853
116,Afuresertib,SIDM00968,2.512336,2.7264535
117,PRT062607,SIDM00393,2.385608,3.434308
118,Cediranib,SIDM00350,2.2844,2.4376957
119,PFI3,SIDM00362,3.486362,2.60794
120,CZC24832,SIDM01007,3.507873,3.4961076
121,ABT737,SIDM00202,-2.39304,2.2914095
122,Ibrutinib,SIDM01120,5.42526,3.6835237
123,Talazoparib,SIDM00260,5.934196,4.0310216
124,AMG-319,SIDM00448,4.236596,4.389536
125,CZC24832,SIDM00211,2.866025,3.0434506
126,MK-2206,SIDM00243,-0.0307494999999999,1.9486593
127,Linsitinib,SIDM00410,3.46691,3.4168966
128,BMS-345541,SIDM00201,2.1755675,2.488986
129,Ruxolitinib,SIDM00781,5.242806,5.185663
130,Venetoclax,SIDM00808,1.713215,1.2523534
131,GSK591,SIDM00427,4.140573,2.5565376
132,VX-11e,SIDM00424,2.413135,2.8567286
133,Ulixertinib,SIDM00274,1.6454695,3.605693
134,GSK2578215A,SIDM00114,6.25368,6.2858953
135,Erlotinib,SIDM01133,4.309572,2.362662
136,Olaparib,SIDM00875,2.912050333333333,3.3850214
137,GDC0810,SIDM00540,5.695754,4.897326
138,Ipatasertib,SIDM01149,2.057895,2.6085649
139,Vorinostat,SIDM00444,1.80079,0.86741954
140,Talazoparib,SIDM00418,2.9362455,3.0567076
141,Dabrafenib,SIDM00680,5.525157999999999,3.128925
142,Entinostat,SIDM01140,0.385456,0.2030904
143,Luminespib,SIDM00951,-3.966141,-4.486756
144,Obatoclax Mesylate,SIDM00094,1.1680755,0.7457517
145,Cyclophosphamide,SIDM01259,5.129478,3.6606283
146,Palbociclib,SIDM00599,3.0441155,2.2629955
147,AZD6738,SIDM00420,2.4414755,3.1983066
148,Nutlin-3a (-),SIDM00527,2.2382030000000004,3.051514
149,Linsitinib,SIDM00832,3.7264865,3.5244548
150,Pictilisib,SIDM00227,1.0316663333333331,2.1688728
151,Ulixertinib,SIDM00835,3.2002795,4.234541
152,Entinostat,SIDM00501,2.45602,2.968453
153,MN-64,SIDM00814,5.15109,3.3087816
154,Uprosertib,SIDM00176,3.2102975,2.933452
155,Savolitinib,SIDM00422,1.949934,2.1877477
156,Dabrafenib,SIDM00389,3.288884,1.6328299
157,AZD4547,SIDM00817,3.812196666666667,3.5139978
158,NVP-ADW742,SIDM00550,1.679199,2.482998
159,Wnt-C59,SIDM00047,4.068933,3.0808218
160,Palbociclib,SIDM00638,4.2234255,2.4514415
161,XAV939,SIDM00316,4.215832499999999,4.5327487
162,Cytarabine,SIDM00974,-0.0426374999999999,0.057966292
163,IWP-2,SIDM00864,2.35505,2.7728546
164,Taselisib,SIDM00627,-0.696875,-0.34579235
165,Dasatinib,SIDM00251,4.14583,2.531629
166,Sabutoclax,SIDM00577,-2.165106,-1.1557832
167,WIKI4,SIDM00377,4.253178,4.204755
168,Sepantronium bromide,SIDM00047,-5.463869,-3.9832027
169,PFI3,SIDM00846,5.050288,4.527631
170,AGI-6780,SIDM01042,2.189475,1.7430438
171,WEHI-539,SIDM00528,4.668635,3.1264908
172,Daporinad,SIDM01155,-1.381173,-2.794628
173,Gefitinib,SIDM00205,1.0962685,1.9138367
174,MIRA-1,SIDM00896,3.206583,2.7221029
175,VE-822,SIDM01095,1.836412,2.3673413
176,LGK974,SIDM00230,3.247925,3.342969
177,Luminespib,SIDM00465,-2.04523,-2.8094175
178,Gemcitabine,SIDM00535,-1.6671273333333334,0.13388956
179,AZD3759,SIDM00384,1.73871,2.1728842
180,Luminespib,SIDM00129,-1.9222365,-3.469455
181,Dasatinib,SIDM01174,3.357426,2.673914
182,AT13148,SIDM00241,2.059037,1.7821465
183,RVX-208,SIDM00214,5.345416,5.231414
184,I-BRD9,SIDM00261,3.161915,2.4075067
185,Venetoclax,SIDM00951,2.499558,1.1328804
186,AZD7762,SIDM00527,-1.591596,-1.149596
187,Tamoxifen,SIDM01259,2.3264295,3.1278741
188,Lapatinib,SIDM00045,2.0251475,0.61899763
189,XAV939,SIDM00227,3.9083025,4.257456
190,Gemcitabine,SIDM00659,-3.508871333333333,0.35209072
191,Daporinad,SIDM00680,-4.55978,-2.9052792
192,EPZ004777,SIDM00783,5.083257,4.9192553
193,EPZ5676,SIDM00896,4.458965,4.1190476
194,Dabrafenib,SIDM00632,1.724149,1.3436024
195,Entospletinib,SIDM00407,0.132074,1.1410148
196,GDC0810,SIDM00091,6.973783,5.6233597
197,AT13148,SIDM00758,3.034989,3.7387788
198,Vorinostat,SIDM00427,0.38209,0.04455349
199,Ibrutinib,SIDM00103,6.349576,5.541962
200,I-BRD9,SIDM00917,3.280439,2.4375842
201,PCI-34051,SIDM00244,2.471069,1.8981596
202,IWP-2,SIDM00056,2.97579,2.55442
203,Dactinomycin,SIDM00218,0.3218264999999999,4.7592897
204,VX-11e,SIDM01132,3.3916905,3.5093906
205,Osimertinib,SIDM00214,1.115264,1.5510995
206,NVP-ADW742,SIDM00592,2.270735,1.5973487
207,Venetoclax,SIDM01168,3.390214,3.8239474
208,Nilotinib,SIDM00154,3.3176005,2.9353452
209,Fulvestrant,SIDM00196,3.374845333333333,3.5525682
210,GSK1904529A,SIDM01160,3.757111,4.0389433
211,Foretinib,SIDM00216,-0.8940250000000001,1.7276475
212,KU-55933,SIDM00954,4.5482245,3.8668087
213,PLX-4720,SIDM00532,3.9665313333333336,4.204602
214,EPZ004777,SIDM00114,6.607752,6.3203635
215,Erlotinib,SIDM00367,3.712832,3.0512338
216,Epirubicin,SIDM00299,-0.624894,-2.4582877
217,Sorafenib,SIDM00377,3.169837,3.5897057
218,Entospletinib,SIDM01161,3.186478,1.5252533
219,Crizotinib,SIDM00606,3.93993,3.0463333
220,Sapitinib,SIDM00930,5.364807,1.6085734
221,PD0325901,SIDM00302,-0.49516,-0.8207751
222,AZD8186,SIDM00540,1.186744,1.9812552
223,BMS-345541,SIDM00905,3.097411,3.5217245
224,AZD5582,SIDM00218,5.3412885,4.599518
225,PRT062607,SIDM00420,4.218709,3.8540165
226,EPZ004777,SIDM00256,4.339178,4.1450887
227,Pictilisib,SIDM00826,0.0008939999999999,1.0149337
228,BIBR-1532,SIDM00374,5.214057,4.3471384
229,Crizotinib,SIDM01247,1.223581,1.8190932
230,AZD4547,SIDM00308,2.083488,1.9339266
231,Gefitinib,SIDM00969,1.7519695000000002,2.1164777
232,Dasatinib,SIDM00375,0.144782,0.40498865
233,UMI-77,SIDM00917,2.442734,2.4757566
234,Linsitinib,SIDM00242,0.6660615000000001,2.5185876
235,I-BET-762,SIDM00198,3.416004,3.4139876
236,Cediranib,SIDM00047,1.290583,1.7689524
237,Camptothecin,SIDM00917,-5.095388,-3.4456031
238,MK-1775,SIDM00792,0.563692,0.8116717
239,5-Fluorouracil,SIDM00472,5.961736999999999,3.580574
240,Vinblastine,SIDM00176,-2.9221235,-1.9005098
241,Ruxolitinib,SIDM00216,4.587106,4.1742516
242,Oxaliplatin,SIDM00550,5.7256415,4.4243927
243,Cytarabine,SIDM00262,0.970566,0.99673915
244,Ulixertinib,SIDM00549,2.396136,1.8811265
245,Epirubicin,SIDM00411,0.987132,0.43966806
246,Cyclophosphamide,SIDM00410,4.300019,3.6109266
247,UMI-77,SIDM00562,1.823414,3.2317722
248,Dasatinib,SIDM01161,-3.3886935,-1.5165054
249,PLX-4720,SIDM00218,4.766183333333333,5.567626
250,Oxaliplatin,SIDM00287,1.0486,1.7140384
251,Cytarabine,SIDM00427,-1.211762,-1.4758894
252,MK-1775,SIDM01140,-0.266866,-1.0432358
253,LY2109761,SIDM00317,7.386086,6.99121
254,Fulvestrant,SIDM00565,4.188992333333334,3.7597275
255,Camptothecin,SIDM00101,-1.391849,1.1478014
256,OF-1,SIDM00257,4.206854,3.7831023
257,Gemcitabine,SIDM01047,-2.903431,-2.0993724
258,Luminespib,SIDM00833,-0.6257870000000001,-0.718012
