,drug,cell_line,IC50,prediction
0,BMS-345541,SIDM00544,3.063683,3.1858437
1,LGK974,SIDM00094,3.295452,3.5621042
2,Cyclophosphamide,SIDM00250,4.343671,3.540892
3,VE-822,SIDM00287,-0.997021,0.2122622
4,PD173074,SIDM00569,1.551992,2.6298292
5,VE-822,SIDM00291,4.70432,3.6778467
6,Erlotinib,SIDM00230,3.553999,2.1010175
7,Navitoclax,SIDM01093,3.3361875000000003,2.8994596
8,AZD7762,SIDM00951,-2.388341666666667,-2.039562
9,Fulvestrant,SIDM00044,4.1042835,3.450502
10,Dinaciclib,SIDM00599,-3.669854,-0.91888624
11,Vinorelbine,SIDM00599,-4.893784,-2.1569352
12,CZC24832,SIDM00612,4.783878,5.6153884
13,Irinotecan,SIDM00381,1.627541,3.6677349
14,Entospletinib,SIDM00905,3.294042,3.253493
15,Wee1 Inhibitor,SIDM01175,4.639331,3.7978017
16,Sorafenib,SIDM00104,2.071403,3.4348075
17,Dactolisib,SIDM00445,-2.320439,-2.041509
18,Luminespib,SIDM00592,-3.422307,-3.755282
19,5-Fluorouracil,SIDM00621,2.539374,2.732653
20,Vorinostat,SIDM00659,2.0766305000000003,1.7366183
21,Leflunomide,SIDM00256,4.094417,4.6403093
22,Ruxolitinib,SIDM00418,5.0113175000000005,5.598125
23,Docetaxel,SIDM00362,-5.354967666666667,-4.132018
24,AZD4547,SIDM00364,0.7867246666666667,1.6149683
25,UMI-77,SIDM00242,1.673698,2.0605195
26,WEHI-539,SIDM00835,3.386341,4.7749653
27,VE821,SIDM00655,3.683877,3.4897494
28,Irinotecan,SIDM00967,6.266713,4.5354304
29,RVX-208,SIDM00203,5.59108,5.2458034
30,XAV939,SIDM00102,4.663663,4.4147987
31,OSI-027,SIDM00562,-1.556582,2.1710439
32,PD173074,SIDM01205,2.1016215000000003,1.603059
33,BMS-754807,SIDM00789,1.45239,0.6570497
34,Niraparib,SIDM00638,5.075009,4.1717205
35,Talazoparib,SIDM00091,4.8049065,4.7110023
36,GSK2606414,SIDM00700,5.661391,6.18219
37,MK-2206,SIDM00094,3.949023,3.1867979
38,Docetaxel,SIDM00285,-5.752221,-2.9321303
39,Foretinib,SIDM00374,0.1105975,1.9678228
40,Bortezomib,SIDM00632,-4.930448999999999,-4.6691313
41,Dasatinib,SIDM00127,-1.288708,-0.89540666
42,GSK1904529A,SIDM00579,2.245297,2.9984548
43,GSK2606414,SIDM00412,2.467893,1.9471419
44,RVX-208,SIDM00677,5.333803,4.730842
45,AGI-5198,SIDM01073,4.987633,3.5005915
46,Fulvestrant,SIDM00539,4.394279666666667,2.6015236
47,VE-822,SIDM00276,2.144205,3.329562
48,Savolitinib,SIDM01047,0.612061,2.1755383
49,NVP-ADW742,SIDM00091,3.795745,3.10152
50,AZ960,SIDM00969,1.264193,-0.19518138
51,CZC24832,SIDM00243,3.287834,3.5271313
52,Sabutoclax,SIDM00224,-0.79485,0.7903396
53,Oxaliplatin,SIDM00129,2.2235195,2.725824
54,WZ4003,SIDM01233,4.316267,4.292409
55,Dactinomycin,SIDM00205,-4.5306985,-0.009546712
56,Cyclophosphamide,SIDM00504,4.994207,4.228982
57,VX-11e,SIDM01133,3.165269,3.557748
58,Afuresertib,SIDM00136,0.98979,1.3288043
59,CZC24832,SIDM00668,4.932185,4.181283
60,Wee1 Inhibitor,SIDM00975,2.856827,1.8914481
61,Vinorelbine,SIDM00528,-5.155746000000001,-1.1201224
62,Wee1 Inhibitor,SIDM00837,1.7024975,0.6664791
63,Entinostat,SIDM00289,1.1628555,0.07240255
64,OF-1,SIDM01228,2.993055,4.244747
65,WZ4003,SIDM01159,5.366753,3.9642541
66,GSK2578215A,SIDM00388,4.090683,4.319823
67,AZD8186,SIDM00371,3.797924,3.265889
68,AZ6102,SIDM00371,4.662014,2.7891428
69,Cyclophosphamide,SIDM01064,5.388057,3.835265
70,Gemcitabine,SIDM00465,-1.2416263333333333,-0.45941705
71,Vinorelbine,SIDM01133,-3.291989,-0.85896534
72,Niraparib,SIDM00488,5.701908,4.2362924
73,P22077,SIDM00659,5.701326,4.555155
74,Vinblastine,SIDM00114,-0.1523954999999999,-0.8917065
75,Cisplatin,SIDM00896,2.3473583333333337,1.6942735
76,XAV939,SIDM00577,4.865541,2.4731524
77,SCH772984,SIDM01126,5.42977,4.0203986
78,AMG-319,SIDM00445,5.182107,4.426203
79,OF-1,SIDM00599,4.39595,3.181801
80,AZD6738,SIDM00394,1.71118,3.855765
81,Entinostat,SIDM00276,1.42618,2.4656532
82,Wnt-C59,SIDM00810,2.877487,2.6977441
83,GSK2578215A,SIDM01248,5.111044,5.2841134
84,WZ4003,SIDM00257,1.936537,2.1410472
85,Venetoclax,SIDM00935,2.8372,2.6231186
86,Epirubicin,SIDM00606,-0.547974,-0.66442096
87,BIBR-1532,SIDM01228,5.450491,4.3646774
88,Dactinomycin,SIDM00438,-5.767347,2.2455673
89,Luminespib,SIDM00259,-2.4370295,-2.678396
90,Irinotecan,SIDM00156,2.779366,2.7315733
91,Vinorelbine,SIDM00121,-5.3381325,-3.6289463
92,Taselisib,SIDM00781,3.205299,2.3132136
93,PFI3,SIDM00379,4.998942,5.647435
94,Bortezomib,SIDM00199,-5.841196,-4.00306
95,Talazoparib,SIDM00846,2.737445,3.670142
96,MK-8776,SIDM00482,1.703959,0.3416118
97,Wee1 Inhibitor,SIDM01122,2.6295325,2.6498766
98,Cisplatin,SIDM00118,2.196016333333333,2.6589572
99,MIRA-1,SIDM00814,4.909718,3.361774
100,Gemcitabine,SIDM00145,-3.221397333333333,-3.0856597
101,MIRA-1,SIDM00583,5.457304,5.0176063
102,Alisertib,SIDM01132,4.510493,-0.060244158
103,Gefitinib,SIDM00198,1.9427455,1.8279729
104,Alisertib,SIDM00417,0.3224865,1.5698878
105,GSK1904529A,SIDM00900,2.890242,2.8638637
106,Trametinib,SIDM00422,1.6393665,0.56647986
107,Pevonedistat,SIDM00875,-2.8383875,0.26091912
108,Fulvestrant,SIDM00145,3.4313296666666666,2.199644
109,GSK2578215A,SIDM01160,5.107526,4.9312115
110,AZD3759,SIDM00224,3.208078,2.4608543
111,Nilotinib,SIDM00136,2.7629065,3.289604
112,Epirubicin,SIDM00234,-1.947723,-2.0977452
113,AZD3759,SIDM01229,2.716072,2.0819545
114,WEHI-539,SIDM00504,5.066146,3.3039024
115,Ulixertinib,SIDM01126,3.8657625,3.5006883
116,Sabutoclax,SIDM00958,-1.140405,-0.95891887
117,PRT062607,SIDM00371,4.997319,4.8041096
118,PD0325901,SIDM00721,4.069078,2.0682282
