,drug,cell_line,IC50,prediction
0,OSI-027,SIDM01229,2.563645,3.6610997
1,Alisertib,SIDM00487,3.316337,0.9640781
2,Buparlisib,SIDM00362,-0.592701,0.045412906
3,PD0325901,SIDM00154,-1.1903484999999998,-0.7426011
4,Fulvestrant,SIDM00441,2.9244656666666664,2.511157
5,AT13148,SIDM01042,2.129861,2.802904
6,Osimertinib,SIDM00532,3.03061,3.180334
7,Buparlisib,SIDM01168,2.535855,2.1252036
8,5-Fluorouracil,SIDM00948,4.2459855,3.1072843
9,WIKI4,SIDM00627,4.137836,3.060566
10,SCH772984,SIDM00565,3.63497,2.8311386
11,Ipatasertib,SIDM00346,4.301814,3.25855
12,AGI-6780,SIDM00407,1.0132295,1.3497816
13,Sepantronium bromide,SIDM01187,-4.871034,-2.9188292
14,Dabrafenib,SIDM00592,3.201337,3.3177166
15,WEHI-539,SIDM00783,3.360844,3.76496
16,Luminespib,SIDM00783,-2.751055,-2.0405989
17,Gefitinib,SIDM01146,1.610083,1.9569424
18,SCH772984,SIDM00489,1.913982,0.71619195
19,I-BET-762,SIDM01047,1.395441,1.7302032
20,Lapatinib,SIDM01120,4.2256125,1.599625
21,WEHI-539,SIDM00326,2.703397,3.5634086
22,PRT062607,SIDM00328,3.44967,3.8287647
23,AZD3759,SIDM01206,1.874136,2.8689935
24,Daporinad,SIDM00241,-2.241152,-3.049744
25,NVP-ADW742,SIDM00917,1.039335,2.5127585
26,BMS-345541,SIDM00381,4.3262385,3.6624506
27,Sepantronium bromide,SIDM01019,-3.7955825,-4.3242164
28,Tamoxifen,SIDM00896,2.18107,2.5267332
29,Nutlin-3a (-),SIDM01132,3.8818875,4.0088596
30,Ipatasertib,SIDM00970,2.475246,3.1188576
31,Wnt-C59,SIDM00145,2.308117,2.7455528
32,PFI3,SIDM00599,4.011661,4.818868
33,Nilotinib,SIDM00045,1.310025,1.9423711
34,PRT062607,SIDM00234,2.831147,2.1639893
35,Sapitinib,SIDM00810,3.485309,2.434683
36,VX-11e,SIDM00291,0.0436045,2.2171226
37,Vinorelbine,SIDM00638,-4.7353895,-2.6686292
38,Alisertib,SIDM00606,2.783193,1.8029144
39,Pevonedistat,SIDM00842,2.4301965,0.8653199
40,AZD6738,SIDM00832,2.424086,3.0782206
41,Luminespib,SIDM00519,-2.7474045,0.13811716
42,WEHI-539,SIDM00377,5.428945,4.2856293
43,BIBR-1532,SIDM00316,5.341388,5.540159
44,MIM1,SIDM00875,2.6403,3.0176754
45,Buparlisib,SIDM00688,0.109674,0.38275546
46,Sorafenib,SIDM00302,2.2275135,2.5741231
47,GSK2606414,SIDM00863,2.441361,3.083073
48,Luminespib,SIDM00377,-2.3540755,-1.4877293
49,VX-11e,SIDM00606,1.572108,3.3333437
50,Vorinostat,SIDM00346,0.125999,-0.16120473
51,MK-1775,SIDM00448,-0.153226,0.48198527
52,BMS-345541,SIDM00483,4.0116205,4.6673994
53,AZ6102,SIDM00935,1.668913,2.3465595
54,Vinorelbine,SIDM00328,-2.516825,-3.1455102
55,Venetoclax,SIDM00195,3.412755,1.6926033
56,Tamoxifen,SIDM00875,3.2595125,2.8195453
57,Luminespib,SIDM00846,-1.74241,-0.07921444
58,PRT062607,SIDM00230,3.192082,2.1178098
59,PLX-4720,SIDM00596,4.439167666666667,4.480693
60,Erlotinib,SIDM00264,2.301947,2.792794
61,AZD5363,SIDM00225,2.403269,2.6649802
62,Camptothecin,SIDM01149,-3.354422,-2.949928
63,EPZ5676,SIDM00496,6.186874,6.309768
64,GSK343,SIDM00441,2.869875,2.8916094
65,Dactolisib,SIDM00758,-0.3258620000000001,-2.1798408
66,Trametinib,SIDM00362,1.0561555,1.0905069
67,UMI-77,SIDM00441,2.726234,0.9939359
68,EPZ5676,SIDM00332,7.054772,6.3039656
69,CZC24832,SIDM00832,6.050238,4.604967
70,Afatinib,SIDM01245,1.140959,0.9501373
71,AGI-6780,SIDM00291,3.5399705,2.6146672
72,Foretinib,SIDM01047,-1.555688,-0.8844016
73,P22077,SIDM00441,3.87005,2.581519
74,Fulvestrant,SIDM00422,3.377499333333333,3.2351747
75,Cisplatin,SIDM01248,1.9286366666666668,1.6915591
76,I-BRD9,SIDM00562,3.727432,3.7182279
77,CZC24832,SIDM00285,4.495829,3.350897
78,Uprosertib,SIDM00541,1.962615,2.6217167
79,GSK1904529A,SIDM00317,4.9178765,4.827731
80,Trametinib,SIDM00793,2.5521205,2.3795073
81,NVP-ADW742,SIDM00540,0.958313,2.5900357
82,Afatinib,SIDM00205,2.7261393333333337,0.9183516
83,GSK2578215A,SIDM00003,5.567331,3.5763338
84,PD0325901,SIDM00954,2.315091,2.3101914
85,MIM1,SIDM00813,2.845661,2.3626091
86,Venetoclax,SIDM00276,4.118228,2.7342253
87,PD0325901,SIDM00294,2.363424,2.5535047
88,WIKI4,SIDM00875,3.433239,3.3234837
89,OTX015,SIDM00808,-0.433211,1.4237907
90,Irinotecan,SIDM00487,2.788647,2.9048178
91,Dactinomycin,SIDM00544,-3.6664145,-2.7509348
92,Vorinostat,SIDM01011,-0.090417,0.082904205
93,RVX-208,SIDM00320,5.976016,3.8993502
94,Osimertinib,SIDM00324,1.345828,1.9808619
95,NVP-ADW742,SIDM00277,1.108186,1.2561896
96,Wee1 Inhibitor,SIDM00929,3.459457,1.9960824
97,AMG-319,SIDM01247,4.200936,3.552808
98,PCI-34051,SIDM00389,1.928321,2.8557484
99,Entospletinib,SIDM00389,2.579239,2.1434631
100,MK-8776,SIDM00197,0.682539,2.8414173
101,Dactinomycin,SIDM00971,-0.0384979999999999,-1.0105119
102,RVX-208,SIDM00538,5.649892,3.0716064
103,VE-822,SIDM00121,0.63406,0.9591577
104,AZD5582,SIDM00388,1.523068,1.5253885
105,GSK1904529A,SIDM00294,2.8324695,2.6907253
106,Sapitinib,SIDM00042,3.988147,3.12407
107,I-BRD9,SIDM00417,3.726605,4.6562424
108,Savolitinib,SIDM00328,2.447415,3.689631
109,RVX-208,SIDM01097,4.1952,1.9482882
110,Paclitaxel,SIDM00577,-0.938794,-2.4060335
111,Afuresertib,SIDM01097,0.881262,1.9668835
112,GSK2606414,SIDM00584,3.732139,4.5654387
113,AZD6738,SIDM00465,2.553743,2.7481625
114,PD0325901,SIDM00929,1.5244199999999997,1.6099467
115,Cisplatin,SIDM00482,1.351743,1.3162332
116,Pevonedistat,SIDM00256,-2.729445,-0.4749431
117,Navitoclax,SIDM01197,1.1212405,2.0521517
118,LGK974,SIDM00393,3.743438,3.322596
119,Entinostat,SIDM01093,4.936904,2.9392397
120,Luminespib,SIDM00596,-0.641798,-0.032426275
121,Cytarabine,SIDM00504,-1.235808,-0.49906707
122,Alisertib,SIDM00332,0.1944985,1.6952746
123,Ibrutinib,SIDM01229,5.967441,3.8264456
124,UMI-77,SIDM00832,5.655362,3.0119703
125,VX-11e,SIDM00252,3.9448205,3.2083888
126,Wee1 Inhibitor,SIDM00287,0.4548689999999999,0.015210107
127,Vorinostat,SIDM00257,0.690056,-0.096109524
128,SCH772984,SIDM00262,6.168886,4.0355964
129,Taselisib,SIDM00504,1.402477,1.5908422
130,AT13148,SIDM00113,4.135121,5.482384
131,EPZ5676,SIDM00483,8.140721,6.832147
132,Afuresertib,SIDM00417,4.858438,3.751858
133,WEHI-539,SIDM01247,2.016345,2.8240967
134,AZD7762,SIDM00362,-2.253486,-0.38513023
135,VE821,SIDM00293,3.567292,3.207634
136,JQ1,SIDM01042,0.1881913333333333,2.1460714
137,WIKI4,SIDM00180,1.623715,3.1633933
138,Dabrafenib,SIDM00679,5.079473,3.816326
139,Buparlisib,SIDM00197,0.422605,0.9364889
140,Gefitinib,SIDM01047,1.789324,1.0979484
141,Wnt-C59,SIDM00448,3.2648365000000004,2.7612994
142,Wee1 Inhibitor,SIDM00520,4.358456,2.676113
143,Crizotinib,SIDM00371,4.532065,4.5334773
144,VE-822,SIDM00267,4.807958,2.370468
145,Dinaciclib,SIDM01092,-4.148458,-2.8903797
146,PD0325901,SIDM00113,0.325781,0.39820498
147,WZ4003,SIDM00082,5.200272,4.735806
